TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atpstuttgart,R16,Alexander Zverev,Corentin Moutet,80.2000,19.8000,,,1.2500,5.0500,,,,,,
Atpstuttgart,R16,Learner Tien,Brandon Nakashima,31.8000,68.2000,,,3.1400,1.4700,,,,,,
Atpstuttgart,R16,Ben Shelton,Pierre Hugues Herbert,71.3000,28.7000,,,1.4000,3.4800,,,,,,
Atpstuttgart,R16,Jan Lennard Struff,Jiri Lehecka,39.2000,60.8000,,,2.5500,1.6400,,,,,,
Atp'S Hertogenbosch,R32,Adrian Mannarino,Christopher Oconnell,49.3000,50.7000,,,2.0300,1.9700,,,,,,
Atp'S Hertogenbosch,R32,Laslo Djere,Mark Lajal,52.1000,47.9000,,,1.9200,2.0900,,,,,,
Atp'S Hertogenbosch,R32,Roberto Bautista Agut,Hubert Hurkacz,36.1000,63.9000,,,2.7700,1.5600,,,,,,
Perugiachallenger,R16,Andrea Pellegrino,Federico Bondioli,79.8000,20.2000,,,1.2500,4.9500,,,,,,
Perugiachallenger,R16,Viktor Durasovic,Francesco Passaro,13.6000,86.4000,,,7.3500,1.1600,,,,,,
Perugiachallenger,R16,Luca Nardi,Elias Ymer,53.0000,47.0000,,,1.8900,2.1300,,,,,,
Perugiachallenger,R16,Luka Pavlovic,Taro Daniel,48.3000,51.7000,,,2.0700,1.9300,,,,,,
Ilkleychallenger,R16,Sho Shimabukuro,James Trotter,56.9000,43.1000,,,1.7600,2.3200,,,,,,
Ilkleychallenger,R16,Henry Searle,Tristan Schoolkate,33.2000,66.8000,,,3.0100,1.5000,,,,,,
Ilkleychallenger,R16,Marin Cilic,Zachary Svajda,81.1000,18.9000,,,1.2300,5.2900,,,,,,
Ilkleychallenger,R16,Leandro Riedi,Murphy Cassone,66.5000,33.5000,,,1.5000,2.9900,,,,,,
Bratislavachallenger,R32,Hynek Barton,Federico Cina,54.4000,45.6000,,,1.8400,2.1900,,,,,,
Bratislavachallenger,R32,Andrej Martin,Emilio Nava,25.9000,74.1000,,,3.8600,1.3500,,,,,,
Lyonchallenger,R16,Pablo Carreno Busta,Javier Barranco Cosano,80.6000,19.4000,,,1.2400,5.1500,,,,,,
Lyonchallenger,R16,Lucas Poullain,Gauthier Onclin,26.1000,73.9000,,,3.8300,1.3500,,,,,,
Lyonchallenger,R16,Daniel Merida Aguilar,Henri Squire,40.4000,59.6000,,,2.4800,1.6800,,,,,,
Lyonchallenger,R16,Luca Van Assche,Geoffrey Blancaneaux,64.4000,35.6000,,,1.5500,2.8100,,,,,,
Santafechallenger,R16,Mariano Kestelboim,Joao Lucas Reis Da Silva,31.5000,68.5000,,,3.1700,1.4600,,,,,,
Santafechallenger,R16,Pedro Boscardin Dias,Gonzalo Bueno,37.9000,62.1000,,,2.6400,1.6100,,,,,,
Santafechallenger,R16,Andrea Collarini,Gonzalo Villanueva,73.3000,26.7000,,,1.3600,3.7500,,,,,,
Santafechallenger,R16,Maximus Jones,Hernan Casanova,43.6000,56.4000,,,2.2900,1.7700,,,,,,
