TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atpmadrid,R128,Gael Monfils,Borna Gojo,67.9000,32.1000,,,1.4700,3.1200,,,,,,
Atpmadrid,R128,Juan Manuel Cerundolo,Aleksandar Kovacevic,57.5000,42.5000,,,1.7400,2.3500,,,,,,
Atpmadrid,R128,Fabian Marozsan,Flavio Cobolli,48.7000,51.3000,,,2.0500,1.9500,,,,,,
Atpmadrid,R128,Tallon Griekspoor,Vit Kopriva,70.1000,29.9000,,,1.4300,3.3400,,,,,,
Atpmadrid,R128,Learner Tien,Marcos Giron,32.1000,67.9000,,,3.1200,1.4700,,,,,,
Atpmadrid,R128,Reilly Opelka,Rinky Hijikata,88.1000,11.9000,,,1.1400,8.4000,,,,,,
Atpmadrid,R128,Joao Fonseca,Elmer Moller,79.3000,20.7000,,,1.2600,4.8300,,,,,,
Atpmadrid,R128,Quentin Halys,Luciano Darderi,37.6000,62.4000,,,2.6600,1.6000,,,,,,
Atpmadrid,R128,David Goffin,Alexandre Muller,52.4000,47.6000,,,1.9100,2.1000,,,,,,
Atpmadrid,R128,Damir Dzumhur,Mattia Bellucci,62.7000,37.3000,,,1.5900,2.6800,,,,,,
Atpmadrid,R128,Matteo Arnaldi,Borna Coric,55.7000,44.3000,,,1.8000,2.2600,,,,,,
Atpmadrid,R128,Lorenzo Sonego,Miomir Kecmanovic,43.6000,56.4000,,,2.2900,1.7700,,,,,,
Atpmadrid,R128,Aleksandar Vukic,Kei Nishikori,35.3000,64.7000,,,2.8300,1.5500,,,,,,
Atpmadrid,R128,Botic Van De Zandschulp,Jan Lennard Struff,42.6000,57.4000,,,2.3500,1.7400,,,,,,
Atpmadrid,R128,Tomas Martin Etcheverry,Hamad Medjedovic,43.2000,56.8000,,,2.3100,1.7600,,,,,,
Atpmadrid,R128,Daniel Altmaier,Nicolas Jarry,46.3000,53.7000,,,2.1600,1.8600,,,,,,
Atpmadrid,R128,Bu Yunchaokete,Jacob Fearnley,54.6000,45.4000,,,1.8300,2.2000,,,,,,
Atpmadrid,R128,Martin Landaluce,Cameron Norrie,14.9000,85.1000,,,6.7100,1.1800,,,,,,
Atpmadrid,R128,Zizou Bergs,Yoshihito Nishioka,57.3000,42.7000,,,1.7500,2.3400,,,,,,
Gwangjuchallenger,R16,Adam Walton,Jason Kubler,55.7000,44.3000,,,1.8000,2.2600,,,,,,
Gwangjuchallenger,R16,Hyeon Chung,James Trotter,66.8000,33.2000,,,1.5000,3.0100,,,,,,
Savannahchallenger,R16,Eliot Spizzirri,Alfredo Perez,64.1000,35.9000,,,1.5600,2.7900,,,,,,
Savannahchallenger,R16,Stefan Kozlov,Geoffrey Blancaneaux,47.8000,52.2000,,,2.0900,1.9200,,,,,,
Savannahchallenger,QF,Andres Martin,Genaro Alberto Olivieri,44.5000,55.5000,,,2.2500,1.8000,,,,,,
Sanmigueldetucumanchallenger,R16,Andrea Collarini,Luciano Emanuel Ambrogi,76.1000,23.9000,,,1.3100,4.1800,,,,,,
Sanmigueldetucumanchallenger,R16,Facundo Bagnis,Renzo Olivo,86.2000,13.8000,,,1.1600,7.2500,,,,,,
Sanmigueldetucumanchallenger,R16,Santiago Fa Rodriguez Taverna,Guido Ivan Justo,68.9000,31.1000,,,1.4500,3.2200,,,,,,
Sanmigueldetucumanchallenger,R16,Valerio Aboian,Juan Bautista Torres,32.8000,67.2000,,,3.0500,1.4900,,,,,,
Abidjan2Challenger,R16,Aziz Dougaz,Moez Echargui,61.4000,38.6000,,,1.6300,2.5900,,,,,,
Abidjan2Challenger,R16,Giles Hussey,Philip Henning,47.8000,52.2000,,,2.0900,1.9200,,,,,,
Abidjan2Challenger,R16,Aryan Shah,Ergi Kirkin,49.5000,50.5000,,,2.0200,1.9800,,,,,,
Romechallenger,QF,Vilius Gaubas,Andrea Pellegrino,58.5000,41.5000,,,1.7100,2.4100,,,,,,
Romechallenger,QF,Timofey Skatov,Lukas Neumayer,54.8000,45.2000,,,1.8200,2.2100,,,,,,
Romechallenger,QF,Federico Arnaboldi,Sandro Kopp,67.3000,32.7000,,,1.4900,3.0600,,,,,,
Romechallenger,QF,Matteo Gigante,Francesco Maestrelli,70.8000,29.2000,,,1.4100,3.4200,,,,,,
