TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Atploscabos,https://www.tennisabstract.com/current/2025ATPLosCabos.html,QF,Andrey Rublev,Emilio Nava,100.0,0.0,1.0,,Sackmann,2025-07-18 06:18:46 UTC
Atploscabos,https://www.tennisabstract.com/current/2025ATPLosCabos.html,QF,Juan Pablo Ficovich,Aleksandar Kovacevic,24.9,75.1,4.02,1.33,Sackmann,2025-07-18 06:18:46 UTC
Atploscabos,https://www.tennisabstract.com/current/2025ATPLosCabos.html,QF,Tristan Schoolkate,Denis Shapovalov,0.0,100.0,,1.0,Sackmann,2025-07-18 06:18:46 UTC
Atploscabos,https://www.tennisabstract.com/current/2025ATPLosCabos.html,QF,Adam Walton,James Duckworth,100.0,0.0,1.0,,Sackmann,2025-07-18 06:18:46 UTC
Atpgstaad,https://www.tennisabstract.com/current/2025ATPGstaad.html,QF,Casper Ruud,Juan Manuel Cerundolo,75.9,24.1,1.32,4.15,Sackmann,2025-07-18 06:18:46 UTC
Atpgstaad,https://www.tennisabstract.com/current/2025ATPGstaad.html,QF,Roman Andres Burruchaga,Ignacio Buse,45.4,54.6,2.2,1.83,Sackmann,2025-07-18 06:18:46 UTC
Atpgstaad,https://www.tennisabstract.com/current/2025ATPGstaad.html,QF,Jerome Kym,Arthur Cazaux,56.1,43.9,1.78,2.28,Sackmann,2025-07-18 06:18:46 UTC
Atpgstaad,https://www.tennisabstract.com/current/2025ATPGstaad.html,QF,Francisco Comesana,Alexander Bublik,28.5,71.5,3.51,1.4,Sackmann,2025-07-18 06:18:46 UTC
Atpbastad,https://www.tennisabstract.com/current/2025ATPBastad.html,QF,Francisco Cerundolo,Damir Dzumhur,75.9,24.1,1.32,4.15,Sackmann,2025-07-18 06:18:46 UTC
Atpbastad,https://www.tennisabstract.com/current/2025ATPBastad.html,QF,Sebastian Baez,Luciano Darderi,49.6,50.4,2.02,1.98,Sackmann,2025-07-18 06:18:46 UTC
Atpbastad,https://www.tennisabstract.com/current/2025ATPBastad.html,QF,Camilo Ugo Carabelli,Filip Misolic,41.2,58.8,2.43,1.7,Sackmann,2025-07-18 06:18:46 UTC
Atpbastad,https://www.tennisabstract.com/current/2025ATPBastad.html,QF,Jesper De Jong,Tallon Griekspoor,26.9,73.1,3.72,1.37,Sackmann,2025-07-18 06:18:46 UTC
Sanmarinochallenger,https://www.tennisabstract.com/current/2025SanMarinoChallenger.html,QF,Lukas Klein,Lukas Neumayer,50.7,49.3,1.97,2.03,Sackmann,2025-07-18 06:18:46 UTC
Sanmarinochallenger,https://www.tennisabstract.com/current/2025SanMarinoChallenger.html,QF,Matteo Gigante,Luka Pavlovic,54.5,45.5,1.83,2.2,Sackmann,2025-07-18 06:18:46 UTC
Sanmarinochallenger,https://www.tennisabstract.com/current/2025SanMarinoChallenger.html,QF,Dino Prizmic,Justin Engel,91.6,8.4,1.09,11.9,Sackmann,2025-07-18 06:18:46 UTC
Sanmarinochallenger,https://www.tennisabstract.com/current/2025SanMarinoChallenger.html,QF,Harold Mayot,Thiago Agustin Tirante,43.1,56.9,2.32,1.76,Sackmann,2025-07-18 06:18:46 UTC
Granbychallenger,https://www.tennisabstract.com/current/2025GranbyChallenger.html,QF,Eliot Spizzirri,James Trotter,57.0,43.0,1.75,2.33,Sackmann,2025-07-18 06:18:46 UTC
Granbychallenger,https://www.tennisabstract.com/current/2025GranbyChallenger.html,QF,Yuta Shimizu,August Holmgren,48.2,51.8,2.07,1.93,Sackmann,2025-07-18 06:18:46 UTC
Granbychallenger,https://www.tennisabstract.com/current/2025GranbyChallenger.html,QF,Alexis Galarneau,Liam Draxl,30.8,69.2,3.25,1.45,Sackmann,2025-07-18 06:18:46 UTC
Granbychallenger,https://www.tennisabstract.com/current/2025GranbyChallenger.html,QF,Sho Shimabukuro,Alexander Blockx,31.1,68.9,3.22,1.45,Sackmann,2025-07-18 06:18:46 UTC
Bunschotenchallenger,https://www.tennisabstract.com/current/2025BunschotenChallenger.html,QF,Nicolas Kicker,Kimmer Coppejans,36.4,63.6,2.75,1.57,Sackmann,2025-07-18 06:18:46 UTC
Bunschotenchallenger,https://www.tennisabstract.com/current/2025BunschotenChallenger.html,QF,Alex Barrena,Geoffrey Blancaneaux,56.9,43.1,1.76,2.32,Sackmann,2025-07-18 06:18:46 UTC
Bunschotenchallenger,https://www.tennisabstract.com/current/2025BunschotenChallenger.html,QF,Jan Choinski,Benjamin Hassan,49.5,50.5,2.02,1.98,Sackmann,2025-07-18 06:18:46 UTC
Bunschotenchallenger,https://www.tennisabstract.com/current/2025BunschotenChallenger.html,QF,Gauthier Onclin,Guy Den Ouden,33.2,66.8,3.01,1.5,Sackmann,2025-07-18 06:18:46 UTC
Pozoblancochallenger,https://www.tennisabstract.com/current/2025PozoblancoChallenger.html,QF,Hugo Grenier,Oliver Crawford,64.7,35.3,1.55,2.83,Sackmann,2025-07-18 06:18:46 UTC
Pozoblancochallenger,https://www.tennisabstract.com/current/2025PozoblancoChallenger.html,QF,Johannus Monday,Daniel Merida Aguilar,63.7,36.3,1.57,2.75,Sackmann,2025-07-18 06:18:46 UTC
Pozoblancochallenger,https://www.tennisabstract.com/current/2025PozoblancoChallenger.html,QF,Tiago Pereira,Edas Butvilas,18.0,82.0,5.56,1.22,Sackmann,2025-07-18 06:18:46 UTC
Pozoblancochallenger,https://www.tennisabstract.com/current/2025PozoblancoChallenger.html,QF,Fajing Sun,Aryan Shah,67.5,32.5,1.48,3.08,Sackmann,2025-07-18 06:18:46 UTC
