tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP US Open,"Norrie, Cameron","Korda, Sebastian",2.63,1.45,2025-08-25 06:20:53 UTC
ATP US Open,"Bergs, Zizou","Tseng, Chun Hsin",1.37,2.94,2025-08-25 06:20:53 UTC
ATP US Open,"Humbert, Ugo","Walton, Adam",1.38,2.9,2025-08-25 06:20:53 UTC
ATP US Open,"Kovacevic, Aleksandar","Wong, Coleman",1.67,2.12,2025-08-25 06:20:53 UTC
ATP US Open,Baez Sebastian,"Harris, Lloyd",2.36,1.55,2025-08-25 06:20:53 UTC
ATP US Open,"Damm Jr, Martin","Blanch, Darwin",1.95,1.8,2025-08-25 06:20:53 UTC
ATP US Open,"Fonseca, Joao","Kecmanovic, Miomir",1.64,2.18,2025-08-25 06:20:53 UTC
ATP US Open,"Gomez, Federico Agustin","Draper, Jack",12.59,1.01,2025-08-25 06:20:53 UTC
ATP US Open,"Bellucci, Mattia","Shang, Juncheng",1.7,2.08,2025-08-25 06:20:53 UTC
ATP US Open,"Tiafoe, Frances","Nishioka, Yoshihito",1.08,6.97,2025-08-25 06:20:53 UTC
ATP US Open,"Comesana, Francisco","Michelsen, Alex",3.27,1.31,2025-08-25 06:20:53 UTC
ATP US Open,"Galan, Daniel Elahi","Collignon, Raphaël",2.05,1.72,2025-08-25 06:20:53 UTC
ATP US Open,"Munar, Jaume","Faria, Jaime",1.3,3.33,2025-08-25 06:20:53 UTC
ATP US Open,"Duckworth, James","Boyer, Tristan",1.69,2.09,2025-08-25 06:20:53 UTC
ATP US Open,"Passaro, Francesco","Cobolli, Flavio",4.0,1.22,2025-08-25 06:20:53 UTC
ATP US Open,"Struff, Jan-Lennard","Mcdonald, Mackenzie",1.92,1.82,2025-08-25 06:20:53 UTC
ATP US Open,"Brooksby, Jenson","Vukic, Aleksandar",1.39,2.86,2025-08-25 06:20:53 UTC
ATP US Open,"Dellien, Hugo",Majchrzak Kamil,7.93,1.06,2025-08-25 06:20:53 UTC
ATP US Open,"Van De Zandschulp, Botic","Rune, Holger",3.27,1.31,2025-08-25 06:20:53 UTC
ATP US Open,"Diallo, Gabriel","Dzumhur, Damir",1.24,3.8,2025-08-25 06:20:53 UTC
Challenger Como,"Caniato, Carlo Alberto","Rodriguez Taverna, Santiago",1.63,2.14,2025-08-25 06:20:53 UTC
Challenger Como,"Bueno, Gonzalo","Diaz Acosta, Facundo",2.41,1.5,2025-08-25 06:20:53 UTC
Challenger Como,"Jianu, Filip Cri.","Martin, Andrej",1.75,1.96,2025-08-25 06:20:53 UTC
Challenger Como,"Gakhov, Ivan","Ajdukovic, Duje",2.09,1.66,2025-08-25 06:20:53 UTC
Challenger Como,"Martin Tiffon, Pol","Torres, Juan Bautista",1.93,1.78,2025-08-25 06:20:53 UTC
Challenger Como,"Ritschard, Alexander","Monteiro, Thiago",2.11,1.65,2025-08-25 06:20:53 UTC
Challenger Como,"Cecchinato, Marco","Mikrut, Luka",1.57,2.25,2025-08-25 06:20:53 UTC
Challenger Como,"Budkov Kjaer, Nicolai","Stebe, Cedrik-Marcel",1.29,3.27,2025-08-25 06:20:53 UTC
Challenger Como,"Berrettini, Jacopo","Ambrogi, Luciano Emanuel",1.52,2.36,2025-08-25 06:20:53 UTC
"Challenger, Manacor, Spain","Martineau, Matteo","Rodionov, Jurij",2.62,1.43,2025-08-25 06:20:53 UTC
"Challenger, Manacor, Spain","Vacherot, Valentin","Landaluce, Martin",2.19,1.6,2025-08-25 06:20:53 UTC
"Challenger, Manacor, Spain","Shelbayh, Abdullah","Rincon, Daniel",2.16,1.62,2025-08-25 06:20:53 UTC
"Challenger, Manacor, Spain","Cina, Federico","Hara Friend, Jay Dylan",1.18,4.28,2025-08-25 06:20:53 UTC
"Challenger, Manacor, Spain","Coulibaly, Eliakim","Gengel, Marek",1.48,2.47,2025-08-25 06:20:53 UTC
"Challenger, Manacor, Spain","Engel, Justin","Ivanov, Ivan (2008)",1.52,2.36,2025-08-25 06:20:53 UTC
"Challenger, Manacor, Spain","Gueymard-Wayenburg, Sascha","Peniston, Ryan",2.73,1.4,2025-08-25 06:20:53 UTC
"Challenger, Manacor, Spain","Gojo, Borna","Purtseladze, Saba",1.35,2.94,2025-08-25 06:20:53 UTC
"Challenger, Manacor, Spain","Mayot, Harold","Loffhagen, George",2.0,1.72,2025-08-25 06:20:53 UTC
Challenger Zhangjiagang,"Shin, Sanhui","Shin, Woobin",1.53,2.34,2025-08-25 06:20:53 UTC
Challenger Zhangjiagang,"Cui, Jie","Gea, Arthur",3.73,1.23,2025-08-25 06:20:53 UTC
Challenger Zhangjiagang,"Yevseyev, Denis","Moriya, Hiroki",1.66,2.09,2025-08-25 06:20:53 UTC
Challenger Zhangjiagang,"Fomin, Sergey","Isomura, Kokoro",1.41,2.69,2025-08-25 06:20:53 UTC
Challenger Zhangjiagang,"Sun, Fajing","Mo, Ye Cong",1.27,3.41,2025-08-25 06:20:53 UTC
Challenger Zhangjiagang,"Simakin, Ilia",Wu Tung Lin,1.71,2.02,2025-08-25 06:20:53 UTC
Challenger Zhangjiagang,"Binda, Alexandr","Tokuda, Renta",2.36,1.52,2025-08-25 06:20:53 UTC
Challenger Zhangjiagang,"Imamura, Masamic.","Crawford, Oliver",3.64,1.24,2025-08-25 06:20:53 UTC
Challenger Zhangjiagang,"Bouzige, Moerani","Shimabukuro, Sho",3.83,1.22,2025-08-25 06:20:53 UTC
Challenger Zhangjiagang,"Xiao, Linang","Noguchi, Rio",4.28,1.18,2025-08-25 06:20:53 UTC
Challenger Como Qualification,"Compagnucci, Tom.","Faurel, Thomas",2.11,1.62,2025-08-25 06:20:53 UTC
Challenger Como Qualification,"Molleker, Rudolf","Squire, Henri",2.14,1.6,2025-08-25 06:20:53 UTC
Challenger Como Qualification,"Montes De La Torre, Inaki","Pennaforti, Gabriele",1.35,2.85,2025-08-25 06:20:53 UTC
Challenger Como Qualification,"Fonio, Giovanni","Vasami, Jacopo",1.79,1.87,2025-08-25 06:20:53 UTC
Challenger Porto,"Seyboth Wild, Thiago","Sanchez-Izquierdo, Nikolas",1.35,2.94,2025-08-25 06:20:53 UTC
Challenger Porto,"Arnaud Bailly, Gilles","Mrva, Maxim",1.85,1.85,2025-08-25 06:20:53 UTC
