tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP US Open,"Lehecka, Jiri","Alcaraz Garfia, Carlos",8.54,1.05,2025-09-02 06:20:57 UTC
ATP US Open,"Djokovic, Novak","Fritz, Taylor",1.57,2.31,2025-09-02 06:20:57 UTC
ATP US Open,"Auger-Aliassime, Félix","De Minaur, Alex",2.29,1.58,2025-09-02 06:20:57 UTC
ATP US Open,"Sinner, Jannik","Musetti, Lorenzo",1.05,8.54,2025-09-02 06:20:57 UTC
Challenger Gênes,"Pellegrino, Andrea","Bertola, Remy",1.5,2.41,2025-09-02 06:20:57 UTC
Challenger Gênes,"Guillen Meza, Alvaro","Fonio, Giovanni",1.73,1.99,2025-09-02 06:20:57 UTC
Challenger Gênes,"Travaglia, Stefano","Ajdukovic, Duje",1.75,1.96,2025-09-02 06:20:57 UTC
Challenger Gênes,"Cecchinato, Marco","Popko, Dmitry",1.48,2.47,2025-09-02 06:20:57 UTC
Challenger Gênes,"Sanchez-Izquierdo, Nikolas","Dodig, Matej",1.72,2.0,2025-09-02 06:20:57 UTC
Challenger Gênes,"Budkov Kjaer, Nicolai","Cadenasso, Gianluca",1.19,4.16,2025-09-02 06:20:57 UTC
Challenger Gênes,"Forti, Francesco","Compagnucci, Tom.",1.65,2.11,2025-09-02 06:20:57 UTC
Challenger Gênes,"Picchione, Andrea","Martinez Portero, Pedro",3.34,1.28,2025-09-02 06:20:57 UTC
Challenger Gênes,"Herbert, Pierre-Hugues","Caniato, Carlo Alberto",1.61,2.17,2025-09-02 06:20:57 UTC
Challenger Gênes,"Bondioli, Federico","Michalski, Daniel",2.07,1.67,2025-09-02 06:20:57 UTC
Challenger Gênes,Blancaneaux Geoffrey,"Dalla Valle, Enrico",1.93,1.78,2025-09-02 06:20:57 UTC
Challenger Gênes,"Monteiro, Thiago","Passaro, Francesco",2.5,1.47,2025-09-02 06:20:57 UTC
Challenger Gênes,"Darderi, Luciano","Arnaboldi, Feder.",1.09,6.11,2025-09-02 06:20:57 UTC
Challenger Gênes,"Feldbausch, Kilian","Tirante, Thiago Agustin",2.62,1.43,2025-09-02 06:20:57 UTC
Challenger Cassis,"Fery, Arthur","Geerts, Michaël",1.2,4.04,2025-09-02 06:20:57 UTC
Challenger Cassis,"Poullain, Lucas","Mmoh, Michael",2.07,1.67,2025-09-02 06:20:57 UTC
Challenger Cassis,"Gueymard-Wayenburg, Sascha","Donnet, Etienne",1.62,2.16,2025-09-02 06:20:57 UTC
Challenger Cassis,"Skatov, Timofey","Escoffier, Antoine",1.45,2.56,2025-09-02 06:20:57 UTC
Challenger Cassis,"Rodionov, Jurij","Martineau, Matteo",1.43,2.62,2025-09-02 06:20:57 UTC
Challenger Cassis,"Shah, Aryan","Harris, Billy",2.81,1.38,2025-09-02 06:20:57 UTC
Challenger Cassis,"Paris, Tom","Wallin, Olle",1.67,2.07,2025-09-02 06:20:57 UTC
Challenger Cassis,"Bertrand, Robin","Butvilas, Edas",2.19,1.6,2025-09-02 06:20:57 UTC
Challenger Cassis,Paire Benoit,"Malige, Mae",2.0,1.72,2025-09-02 06:20:57 UTC
Challenger Cassis,"Chidekh, Clement","Vacherot, Valentin",2.47,1.48,2025-09-02 06:20:57 UTC
Challenger Cassis,"Halys, Quentin","Glinka, Daniil",1.13,5.1,2025-09-02 06:20:57 UTC
Challenger Cassis Qualification,"Pieczkowski, Olaf","Kingsley, Cannon",2.18,1.58,2025-09-02 06:20:57 UTC
Challenger Cassis Qualification,"Engel, Justin","Corwin, Felix",1.35,2.85,2025-09-02 06:20:57 UTC
Challenger Cassis Qualification,"Tepmahc, Nicolas","Janvier, Maxime",2.49,1.45,2025-09-02 06:20:57 UTC
Challenger Cassis Qualification,"Stewart, Hamish","Gerasimov, Egor",1.33,2.94,2025-09-02 06:20:57 UTC
