ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-06-16,2025stuttgart,F,Taylor Fritz,Alexander Zverev,taylorfritz,alexanderzverev,6-3 7-6(0),Atpstuttgart
2025-06-16,2025stuttgart,SF,Alexander Zverev,Ben Shelton,alexanderzverev,benshelton,7-6(8) 7-6(1),Atpstuttgart
2025-06-16,2025stuttgart,SF,Taylor Fritz,Felix Auger Aliassime,taylorfritz,felixaugeraliassime,6-4 7-6(5),Atpstuttgart
2025-06-16,2025stuttgart,QF,Alexander Zverev,Brandon Nakashima,alexanderzverev,brandonnakashima,7-5 6-4,Atpstuttgart
2025-06-16,2025stuttgart,QF,Ben Shelton,Jiri Lehecka,benshelton,jirilehecka,6-4 6-4,Atpstuttgart
2025-06-16,2025stuttgart,QF,Felix Auger Aliassime,Justin Engel,felixaugeraliassime,justinengel,7-6(3) 6-3,Atpstuttgart
2025-06-16,2025stuttgart,QF,Taylor Fritz,Marton Fucsovics,taylorfritz,martonfucsovics,6-3 6-4,Atpstuttgart
2025-06-16,2025stuttgart,R16,Alexander Zverev,Corentin Moutet,alexanderzverev,corentinmoutet,6-2 7-6(7),Atpstuttgart
2025-06-16,2025stuttgart,R16,Brandon Nakashima,Learner Tien,brandonnakashima,learnertien,7-6(5) 6-3,Atpstuttgart
2025-06-16,2025stuttgart,R16,Ben Shelton,Pierre Hugues Herbert,benshelton,pierrehuguesherbert,7-6(4) 7-5,Atpstuttgart
2025-06-16,2025stuttgart,R16,Jiri Lehecka,Jan Lennard Struff,jirilehecka,janlennardstruff,6-4 7-5,Atpstuttgart
2025-06-16,2025stuttgart,R16,Justin Engel,Alex Michelsen,justinengel,alexmichelsen,6-4 6-4,Atpstuttgart
2025-06-16,2025stuttgart,R16,Felix Auger Aliassime,Giovanni Mpetshi Perricard,felixaugeraliassime,giovannimpetshiperricard,6-4 6-4,Atpstuttgart
2025-06-16,2025stuttgart,R16,Marton Fucsovics,Arthur Rinderknech,martonfucsovics,arthurrinderknech,7-6(4) 6-3,Atpstuttgart
2025-06-16,2025stuttgart,R16,Taylor Fritz,Quentin Halys,taylorfritz,quentinhalys,6-3 7-6(6),Atpstuttgart
2025-06-16,2025stuttgart,R32,Corentin Moutet,Fabio Fognini,corentinmoutet,fabiofognini,6-4 6-7(3) 6-3,Atpstuttgart
2025-06-16,2025stuttgart,R32,Learner Tien,Yoshihito Nishioka,learnertien,yoshihitonishioka,6-7(3) 7-6(3) 0-0 RET,Atpstuttgart
2025-06-16,2025stuttgart,R32,Brandon Nakashima,Jacob Fearnley,brandonnakashima,jacobfearnley,4-6 7-6(4) 6-1,Atpstuttgart
2025-06-16,2025stuttgart,R32,Pierre Hugues Herbert,Damir Dzumhur,pierrehuguesherbert,damirdzumhur,6-4 3-0 RET,Atpstuttgart
2025-06-16,2025stuttgart,R32,Jan Lennard Struff,Matteo Arnaldi,janlennardstruff,matteoarnaldi,6-4 6-4,Atpstuttgart
2025-06-16,2025stuttgart,R32,Jiri Lehecka,Benjamin Bonzi,jirilehecka,benjaminbonzi,6-4 6-4,Atpstuttgart
2025-06-16,2025stuttgart,R32,Alex Michelsen,Gael Monfils,alexmichelsen,gaelmonfils,6-4 4-6 6-3,Atpstuttgart
2025-06-16,2025stuttgart,R32,Justin Engel,James Duckworth,justinengel,jamesduckworth,4-6 6-4 7-6(5),Atpstuttgart
2025-06-16,2025stuttgart,R32,Giovanni Mpetshi Perricard,Roman Safiullin,giovannimpetshiperricard,romansafiullin,7-6(10) 3-6 7-5,Atpstuttgart
2025-06-16,2025stuttgart,R32,Arthur Rinderknech,Denis Shapovalov,arthurrinderknech,denisshapovalov,6-4 2-6 6-0,Atpstuttgart
2025-06-16,2025stuttgart,R32,Marton Fucsovics,Yannick Hanfmann,martonfucsovics,yannickhanfmann,7-5 6-4,Atpstuttgart
2025-06-16,2025stuttgart,R32,Quentin Halys,Lorenzo Sonego,quentinhalys,lorenzosonego,6-7(6) 7-5 6-4,Atpstuttgart
2025-06-16,2025stuttgart,Q2,James Duckworth,Nikoloz Basilashvili,jamesduckworth,nikolozbasilashvili,6-7(4) 7-6(5) 6-3,Atpstuttgart
2025-06-16,2025stuttgart,Q2,Pierre Hugues Herbert,Li Tu,pierrehuguesherbert,litu,6-3 6-7(2) 6-1,Atpstuttgart
2025-06-16,2025stuttgart,Q2,Yannick Hanfmann,Tristan Boyer,yannickhanfmann,tristanboyer,7-6(12) 6-4,Atpstuttgart
2025-06-16,2025stuttgart,Q2,Marton Fucsovics,Beibit Zhukayev,martonfucsovics,beibitzhukayev,6-7(5) 6-3 6-2,Atpstuttgart
2025-06-16,2025stuttgart,Q1,James Duckworth,Benjamin Hassan,jamesduckworth,benjaminhassan,6-3 7-6(4),Atpstuttgart
2025-06-16,2025stuttgart,Q1,Nikoloz Basilashvili,Hugo Grenier,nikolozbasilashvili,hugogrenier,2-6 7-6(11) 6-2,Atpstuttgart
2025-06-16,2025stuttgart,Q1,Li Tu,Eliot Spizzirri,litu,eliotspizzirri,6-4 7-5,Atpstuttgart
2025-06-16,2025stuttgart,Q1,Pierre Hugues Herbert,Maximilian Marterer,pierrehuguesherbert,maximilianmarterer,6-1 6-1,Atpstuttgart
2025-06-16,2025stuttgart,Q1,Tristan Boyer,Duje Ajdukovic,tristanboyer,dujeajdukovic,6-7(5) 7-6(7) 7-6(5),Atpstuttgart
2025-06-16,2025stuttgart,Q1,Yannick Hanfmann,Max Wiskandt,yannickhanfmann,maxwiskandt,6-4 6-2,Atpstuttgart
2025-06-16,2025stuttgart,Q1,Marton Fucsovics,Patrick Zahraj,martonfucsovics,patrickzahraj,6-4 6-7(2) 7-5,Atpstuttgart
2025-06-16,2025stuttgart,Q1,Beibit Zhukayev,Marc Andrea Huesler,beibitzhukayev,marcandreahuesler,6-3 5-7 6-4,Atpstuttgart
2025-06-16,2025shertogenbosch,F,Gabriel Diallo,Zizou Bergs,gabrieldiallo,zizoubergs,7-5 7-6(8),Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,SF,Zizou Bergs,Reilly Opelka,zizoubergs,reillyopelka,6-1 6-4,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,SF,Gabriel Diallo,Ugo Humbert,gabrieldiallo,ugohumbert,6-3 7-6(4),Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,QF,Reilly Opelka,Daniil Medvedev,reillyopelka,daniilmedvedev,7-6(5) 7-6(5),Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,QF,Zizou Bergs,Mark Lajal,zizoubergs,marklajal,7-6(2) 7-6(4),Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,QF,Gabriel Diallo,Karen Khachanov,gabrieldiallo,karenkhachanov,7-6(6) 6-4,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,QF,Ugo Humbert,Nuno Borges,ugohumbert,nunoborges,6-1 6-4,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,R16,Daniil Medvedev,Adrian Mannarino,daniilmedvedev,adrianmannarino,7-6(6) 6-4,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,R16,Reilly Opelka,Nicolas Jarry,reillyopelka,nicolasjarry,7-6(5) 6-3,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,R16,Zizou Bergs,Alexei Popyrin,zizoubergs,alexeipopyrin,6-7(3) 6-2 7-6(3),Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,R16,Gabriel Diallo,Jordan Thompson,gabrieldiallo,jordanthompson,4-6 6-1 7-5,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,R16,Karen Khachanov,Mackenzie Mcdonald,karenkhachanov,mackenziemcdonald,6-3 5-7 7-6(4),Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,R16,Ugo Humbert,Daniel Evans,ugohumbert,danielevans,7-5 6-3,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,R32,Adrian Mannarino,Christopher Oconnell,adrianmannarino,christopheroconnell,6-1 6-3,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,R32,Reilly Opelka,Jesper De Jong,reillyopelka,jesperdejong,6-7(5) 7-6(5) 6-2,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,R32,Nicolas Jarry,Luciano Darderi,nicolasjarry,lucianodarderi,5-7 6-4 7-6(3),Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,R32,Zizou Bergs,Alexander Blockx,zizoubergs,alexanderblockx,6-3 1-6 7-6(3),Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,R32,Mark Lajal,Laslo Djere,marklajal,laslodjere,6-2 6-4,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,R32,Hubert Hurkacz,Roberto Bautista Agut,huberthurkacz,robertobautistaagut,7-6(2) 6-4,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,R32,Jordan Thompson,Aleksandar Kovacevic,jordanthompson,aleksandarkovacevic,6-4 6-4,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,R32,Gabriel Diallo,Aleksandar Vukic,gabrieldiallo,aleksandarvukic,7-5 7-6(2),Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,R32,Mackenzie Mcdonald,Mattia Bellucci,mackenziemcdonald,mattiabellucci,6-1 6-7(4) 6-3,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,R32,Nuno Borges,Nishesh Basavareddy,nunoborges,nisheshbasavareddy,7-6(2) 6-2,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,R32,Otto Virtanen,Tomas Martin Etcheverry,ottovirtanen,tomasmartinetcheverry,7-6(6) 7-5,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,R32,Daniel Evans,Rinky Hijikata,danielevans,rinkyhijikata,3-6 6-4 6-3,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,Q2,Daniel Evans,Mees Rottgering,danielevans,meesrottgering,6-3 6-7(5) 6-2,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,Q2,Mark Lajal,Reilly Opelka,marklajal,reillyopelka,7-6(3) 6-3,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,Q2,Mackenzie Mcdonald,Thijs Boogaard,mackenziemcdonald,thijsboogaard,7-6(4) 6-1,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,Q2,Alexander Blockx,Adrian Mannarino,alexanderblockx,adrianmannarino,6-3 3-6 7-6(6),Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,Q1,Daniel Evans,Adam Walton,danielevans,adamwalton,6-2 2-6 6-3,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,Q1,Mees Rottgering,Jelle Sels,meesrottgering,jellesels,6-4 6-2,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,Q1,Reilly Opelka,Denis Yevseyev,reillyopelka,denisyevseyev,6-1 7-6(6),Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,Q1,Mark Lajal,Corentin Denolly,marklajal,corentindenolly,6-2 6-1,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,Q1,Mackenzie Mcdonald,Ryan Peniston,mackenziemcdonald,ryanpeniston,6-3 6-3,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,Q1,Thijs Boogaard,James Mccabe,thijsboogaard,jamesmccabe,7-6(3) 4-6 7-6(4),Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,Q1,Adrian Mannarino,Daniel Dutra Da Silva,adrianmannarino,danieldutradasilva,6-1 6-1,Atp'S Hertogenbosch
2025-06-16,2025shertogenbosch,Q1,Alexander Blockx,Max Houkes,alexanderblockx,maxhoukes,6-2 6-0,Atp'S Hertogenbosch
2025-06-16,2025london,Q2,Mackenzie Mcdonald,Henry Searle,mackenziemcdonald,henrysearle,6-4 6-2,Atplondon
2025-06-16,2025london,Q2,Aleksandar Vukic,Adam Walton,aleksandarvukic,adamwalton,6-4 6-4,Atplondon
2025-06-16,2025london,Q2,Corentin Moutet,Arthur Rinderknech,corentinmoutet,arthurrinderknech,6-3 3-6 7-5,Atplondon
2025-06-16,2025london,Q2,Alex Bolt,Christopher Oconnell,alexbolt,christopheroconnell,3-6 7-6(4) 6-3,Atplondon
2025-06-16,2025london,Q1,Henry Searle,Bu Yunchaokete,henrysearle,buyunchaokete,7-6(0) 7-6(6),Atplondon
2025-06-16,2025london,Q1,Mackenzie Mcdonald,Aleksandar Kovacevic,mackenziemcdonald,aleksandarkovacevic,6-2 7-6(6),Atplondon
