ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-07-15,2025loscabos,R32,Emilio Nava,Aleksandar Vukic,emilionava,aleksandarvukic,7-6(4) 6-3,Atploscabos
2025-07-15,2025loscabos,R32,Aleksandar Kovacevic,Hady Habib,aleksandarkovacevic,hadyhabib,6-1 3-6 6-3,Atploscabos
2025-07-15,2025loscabos,Q2,Alan Magadan,Mark Lajal,alanmagadan,marklajal,6-3 6-2,Atploscabos
2025-07-15,2025loscabos,Q2,Nicolas Mejia,Murphy Cassone,nicolasmejia,murphycassone,6-3 7-5,Atploscabos
2025-07-15,2025loscabos,Q2,Govind Nanda,Taha Baadi,govindnanda,tahabaadi,6-4 6-2,Atploscabos
2025-07-15,2025loscabos,Q2,Yibing Wu,Bernard Tomic,yibingwu,bernardtomic,7-6(3) 3-1 RET,Atploscabos
2025-07-15,2025loscabos,Q1,Mark Lajal,Luca Lemaitre Vilchis,marklajal,lucalemaitrevilchis,6-2 6-3,Atploscabos
2025-07-15,2025loscabos,Q1,Alan Magadan,Moerani Bouzige,alanmagadan,moeranibouzige,5-7 6-3 7-6(5),Atploscabos
2025-07-15,2025loscabos,Q1,Murphy Cassone,Evan Zhu,murphycassone,evanzhu,6-1 2-6 6-4,Atploscabos
2025-07-15,2025loscabos,Q1,Nicolas Mejia,Isaiah Strode,nicolasmejia,isaiahstrode,6-2 7-5,Atploscabos
2025-07-15,2025loscabos,Q1,Taha Baadi,Yasutaka Uchiyama,tahabaadi,yasutakauchiyama,6-4 6-4,Atploscabos
2025-07-15,2025loscabos,Q1,Govind Nanda,Strong Kirchheimer,govindnanda,strongkirchheimer,6-4 6-1,Atploscabos
2025-07-15,2025loscabos,Q1,Bernard Tomic,Elijah Strode,bernardtomic,elijahstrode,6-2 6-2,Atploscabos
2025-07-15,2025loscabos,Q1,Yibing Wu,Braden Shick,yibingwu,bradenshick,6-1 6-4,Atploscabos
2025-07-15,2025gstaad,R32,Dominic Stricker,Pierre Hugues Herbert,dominicstricker,pierrehuguesherbert,4-6 6-4 6-2,Atpgstaad
2025-07-15,2025gstaad,R32,Roman Andres Burruchaga,Dalibor Svrcina,romanandresburruchaga,daliborsvrcina,6-3 6-1,Atpgstaad
