tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Chicago,"Hsu, Yu Hsiou","Zheng, Michael",2.23,1.58,2025-08-10 06:18:43 UTC
Challenger Héraklion,"Jodar, Rafael","Potenza, Luca",1.19,4.16,2025-08-10 06:18:43 UTC
Challenger Héraklion,"Wiskandt, Max","Parker, Stuart",2.77,1.39,2025-08-10 06:18:43 UTC
Challenger Héraklion,"Cui, Jie","Jones, Maximus",1.55,2.29,2025-08-10 06:18:43 UTC
Challenger Héraklion,"Sakellaridis, Stefanos","Binda, Alexandr",1.28,3.34,2025-08-10 06:18:43 UTC
Challenger Héraklion,"Tsitsipas, Pavlos","Rosenkranz, Mats",9.94,1.02,2025-08-10 06:18:43 UTC
Challenger Héraklion,"Added, Dan","Thanos, Aristotelis",2.04,1.69,2025-08-10 06:18:43 UTC
Challenger Héraklion,"Tarvet, Oliver","Bicknell, Blaise",1.21,3.93,2025-08-10 06:18:43 UTC
Challenger Héraklion,"Wendelken, Harry","Poullain, Lucas",1.85,1.85,2025-08-10 06:18:43 UTC
Challenger Héraklion,"Xilas, Ioannis","Gengel, Marek",4.16,1.19,2025-08-10 06:18:43 UTC
Challenger Sofia Qualification,Agamenone Franco,"Latinovic, Stefan",1.2,3.87,2025-08-10 06:18:43 UTC
Challenger Sofia Qualification,"Mazdrashki, Anas","Chazal, Maxime",2.38,1.49,2025-08-10 06:18:43 UTC
Challenger Sofia Qualification,"Kirov, Viktor","Kivattsev, Kirill",7.16,1.05,2025-08-10 06:18:43 UTC
Challenger Sofia Qualification,"Wallin, Olle","Mashtakov, Nikita",1.37,2.76,2025-08-10 06:18:43 UTC
Challenger Sofia Qualification,"Georgiev, Georgi","Paroulek, Tadeas",4.09,1.18,2025-08-10 06:18:43 UTC
Challenger Sofia Qualification,"Nesterov, Pyotr","Markov, Viktor",1.15,4.5,2025-08-10 06:18:43 UTC
Challenger Sofia Qualification,"Milev, Yanaki","Gima, Sebastian",1.99,1.7,2025-08-10 06:18:43 UTC
Challenger Sofia Qualification,"Blanch, Dali","Sinha, Nitin Kumar",1.07,6.35,2025-08-10 06:18:43 UTC
Challenger Sofia Qualification,"Dev, Sd Prajwal","Fomin, Sergey",4.66,1.14,2025-08-10 06:18:43 UTC
Challenger Sofia Qualification,"Vanshelboim, Eric","Faurel, Thomas",2.35,1.5,2025-08-10 06:18:43 UTC
Challenger Sofia Qualification,"Djuric, Branko","Bilardo, Jacopo",1.11,5.23,2025-08-10 06:18:43 UTC
Challenger Sofia Qualification,"Obradovic, Dusan","Andreescu, Stefan Adrian",1.9,1.77,2025-08-10 06:18:43 UTC
Challenger Todi,"Ferreira Silva, Frederico","Vatutin, Alexey",1.85,1.85,2025-08-10 06:18:43 UTC
Challenger Todi,"Mrva, Maxim","Vacherot, Valentin",2.29,1.55,2025-08-10 06:18:43 UTC
Challenger Todi,"Dodig, Matej","Pucinelli De Almeida, Matheus",1.67,2.07,2025-08-10 06:18:43 UTC
Challenger Todi,"Kumstat, Jan","Carboni, Lorenzo",2.29,1.55,2025-08-10 06:18:43 UTC
Challenger Todi,"Budkov Kjaer, Nicolai","Torres, Juan Bautista",1.2,4.04,2025-08-10 06:18:43 UTC
Challenger Todi,"Poljicak, Mili","Prado Angelo, Juan Carlos",1.75,1.96,2025-08-10 06:18:43 UTC
Challenger Todi,"Travaglia, Stefano","Pereira, Tiago",1.85,1.85,2025-08-10 06:18:43 UTC
Challenger Todi,"Cecchinato, Marco","Bertola, Remy",1.6,2.19,2025-08-10 06:18:43 UTC
Challenger Todi,"Arnaboldi, Feder.","Coria, Federico",2.62,1.43,2025-08-10 06:18:43 UTC
Challenger Todi,"Sanchez Jover, Carlos","Basile, Pierluigi",1.85,1.85,2025-08-10 06:18:43 UTC
Qualification Challenger Todi,Jorda Sanchis David,"Angelini, Lorenzo",1.29,3.16,2025-08-10 06:18:43 UTC
Qualification Challenger Todi,"De Marchi, Andrea","Bronzetti, Alberto",2.4,1.48,2025-08-10 06:18:43 UTC
Qualification Challenger Todi,"Guerrieri, Andrea","Tabacco, Giorgio",1.4,2.65,2025-08-10 06:18:43 UTC
Qualification Challenger Todi,"Bosio, Gabriele","Dominko, Sebastian",3.1,1.3,2025-08-10 06:18:43 UTC
Qualification Challenger Todi,"Prashanth, N Vijay Sundar","Tabacco, Fausto",5.02,1.12,2025-08-10 06:18:43 UTC
Qualification Challenger Todi,"Genier, Tanguy","Noce, Gabriele Maria",2.49,1.45,2025-08-10 06:18:43 UTC
Qualification Challenger Todi,"Agostini, Simone","Ferrari, Gianmarco",9.81,1.01,2025-08-10 06:18:43 UTC
Qualification Challenger Todi,"Picchione, Andrea","Hrazdil, Jan",1.03,8.26,2025-08-10 06:18:43 UTC
Qualification Challenger Todi,"Juarez, Facundo","Pearson, Kody",1.06,6.73,2025-08-10 06:18:43 UTC
Challenger Cordenons,"Neumayer, Lukas","Lajovic, Dusan",2.34,1.53,2025-08-10 06:18:43 UTC
Challenger Hersonissos Qualification,"Holban, Vladimir","Naow, Hazem",3.58,1.23,2025-08-10 06:18:43 UTC
Challenger Hersonissos Qualification,"Andaloro, Fabrizio","Makk, Peter",1.35,2.85,2025-08-10 06:18:43 UTC
Challenger Hersonissos Qualification,"Te, Rigele","Vales, Amit",1.8,1.86,2025-08-10 06:18:43 UTC
Challenger Hersonissos Qualification,"Antonopoulos, Christos","Ivashka, Ilya",8.96,1.02,2025-08-10 06:18:43 UTC
Challenger Hersonissos Qualification,"Kountourakis, Ioannis","Kimhi, Orel",3.5,1.24,2025-08-10 06:18:43 UTC
Challenger Hersonissos Qualification,"Wang, Aoran","Papamalamis, Theo",2.85,1.35,2025-08-10 06:18:43 UTC
Challenger Hersonissos Qualification,"Castagnola, Luca","Azoides, Demetris",1.35,2.85,2025-08-10 06:18:43 UTC
Challenger Hersonissos Qualification,"Nefve, Axel","Raquillet, Leo",1.81,1.85,2025-08-10 06:18:43 UTC
Challenger Hersonissos Qualification,"Fellin, Pietro Orlando","Vasiliauskas, Matas",1.13,4.83,2025-08-10 06:18:43 UTC
Challenger Hersonissos Qualification,"Wallart, Enzo","Leong, Mitsuki Wei Kang",1.75,1.92,2025-08-10 06:18:43 UTC
Challenger Hersonissos Qualification,"Reymond, Arthur","Poljak, David",1.43,2.55,2025-08-10 06:18:43 UTC
Challenger Sofia,"Brunold, Mika","Prihodko, Oleg",1.57,2.25,2025-08-10 06:18:43 UTC
Challenger Sofia,"Donski, Alexander","Shah, Aryan",2.0,1.72,2025-08-10 06:18:43 UTC
Challenger Sofia,"Honda, Naoya","Ajdukovic, Duje",5.32,1.12,2025-08-10 06:18:43 UTC
Challenger Sofia,"Kopp, Sandro","Nedic, Andrej",1.85,1.85,2025-08-10 06:18:43 UTC
Challenger Sofia,"Karol, Milos","Midon, Lautaro",2.47,1.48,2025-08-10 06:18:43 UTC
Challenger Sofia,"Ambrogi, Luciano Emanuel","Schwaerzler, Joel",4.28,1.18,2025-08-10 06:18:43 UTC
Challenger Sofia,"Fatic, Nerman","Feldbausch, Kilian",1.66,2.09,2025-08-10 06:18:43 UTC
Challenger Sofia,"Sels, Jelle","Rincon, Daniel",2.62,1.43,2025-08-10 06:18:43 UTC
