tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Gstaad,"Comesana, Francisco","Carballes Baena, Roberto",1.5,2.41,2025-07-17 06:19:39 UTC
ATP Gstaad,"Cazaux, Arthur","Etcheverry, Tomas Martin",2.62,1.43,2025-07-17 06:19:39 UTC
ATP Gstaad,"Shevchenko, Alexander",Bublik Alexander,2.25,1.57,2025-07-17 06:19:39 UTC
ATP Gstaad,"Passaro, Francesco","Kym, Jérôme",1.59,2.21,2025-07-17 06:19:39 UTC
ATP Gstaad,"Burruchaga, Roman Andres","Buse, Ignacio",1.9,1.8,2025-07-17 06:19:39 UTC
ATP Bastad Suède,"Ugo Carabelli, Camilo","Van De Zandschulp, Botic",1.85,1.85,2025-07-17 06:19:39 UTC
ATP Bastad Suède,"Misolic, Filip","Borges, Nuno",2.0,1.72,2025-07-17 06:19:39 UTC
ATP Bastad Suède,"Cerundolo, Francisco","Navone, Mariano",1.68,2.06,2025-07-17 06:19:39 UTC
ATP Bastad Suède,"Gaston, Hugo","Dzumhur, Damir",2.04,1.69,2025-07-17 06:19:39 UTC
ATP Bastad Suède,"De Jong, Jesper","Griekspoor, Tallon",2.16,1.62,2025-07-17 06:19:39 UTC
ATP Bastad Suède,Baez Sebastian,"Darderi, Luciano",1.78,1.93,2025-07-17 06:19:39 UTC
Challenger Bunschoten,"Coppejans, Kimmer","Kuzmanov, Dimitar",1.85,1.85,2025-07-17 06:19:39 UTC
Challenger Bunschoten,"Bondioli, Federico",Blancaneaux Geoffrey,1.85,1.85,2025-07-17 06:19:39 UTC
Challenger Bunschoten,"Onclin, Gauthier","Den Ouden, Guy",2.36,1.52,2025-07-17 06:19:39 UTC
Challenger Bunschoten,"Choinski, Jan","Hassan, Benjamin",1.8,1.9,2025-07-17 06:19:39 UTC
Challenger Granby,"Spizzirri, Eliot","Zink, Tyler",1.22,3.83,2025-07-17 06:19:39 UTC
Challenger Granby,"Shimabukuro, Sho","Noguchi, Rio",1.7,2.03,2025-07-17 06:19:39 UTC
Challenger Granby,"Van Wyk, Kris","Draxl, Liam",6.83,1.07,2025-07-17 06:19:39 UTC
Challenger Granby,"Kypson, Patrick","Trotter, James Kent",1.53,2.34,2025-07-17 06:19:39 UTC
Challenger Granby,"Hsu, Yu Hsiou","Blockx, Alexander",2.77,1.39,2025-07-17 06:19:39 UTC
Challenger Granby,"Gengel, Marek","Holmgren, August",3.48,1.26,2025-07-17 06:19:39 UTC
Challenger Pozoblanco,"Sun, Fajing","Blanch, Darwin",2.62,1.43,2025-07-17 06:19:39 UTC
Challenger Pozoblanco,Grenier Hugo,"Winter, Edward",1.57,2.25,2025-07-17 06:19:39 UTC
Challenger Pozoblanco,"Shah, Aryan","Peniston, Ryan",2.89,1.36,2025-07-17 06:19:39 UTC
Challenger Pozoblanco,"Elias, Gastao","Crawford, Oliver",2.29,1.55,2025-07-17 06:19:39 UTC
Challenger Pozoblanco,"Pereira, Tiago","Butvilas, Edas",2.11,1.65,2025-07-17 06:19:39 UTC
Challenger Pozoblanco,"Monday, Johannus","Merida, Daniel",2.0,1.72,2025-07-17 06:19:39 UTC
Challenger San Marino,"Pavlovic, Luka","Gomez, Federico Agustin",1.65,2.11,2025-07-17 06:19:39 UTC
Challenger San Marino,"Vallejo, Adolfo Daniel","Neumayer, Lukas",2.59,1.44,2025-07-17 06:19:39 UTC
Challenger San Marino,"Royer, Valentin","Klein, Lukas",1.53,2.34,2025-07-17 06:19:39 UTC
Challenger San Marino,"Gigante, Matteo","Poljicak, Mili",1.38,2.81,2025-07-17 06:19:39 UTC
Challenger San Marino,"Mayot, Harold","Tirante, Thiago Agustin",2.19,1.6,2025-07-17 06:19:39 UTC
Challenger San Marino,"Prizmic, Dino","Engel, Justin",1.17,4.42,2025-07-17 06:19:39 UTC
