tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Rome Italie,"Thompson, Jordan","Nakashima, Brand.",2.67,1.44,2025-05-09 06:05:20 UTC
ATP Rome Italie,"Burruchaga, Roman Andres","Khachanov, Karen",3.47,1.28,2025-05-09 06:05:20 UTC
ATP Rome Italie,"Fils, Arthur","Griekspoor, Tallon",1.48,2.54,2025-05-09 06:05:20 UTC
ATP Rome Italie,Dimitrov Grigor,"Passaro, Francesco",1.26,3.63,2025-05-09 06:05:20 UTC
ATP Rome Italie,"Müller, Alexandre",Tsitsipas Stefano,3.71,1.25,2025-05-09 06:05:20 UTC
ATP Rome Italie,"Popyrin, Alexei","Taberner, Carlos",1.43,2.7,2025-05-09 06:05:20 UTC
ATP Rome Italie,"Lajovic, Dusan","Alcaraz Garfia, Carlos",10.14,1.03,2025-05-09 06:05:20 UTC
ATP Rome Italie,"Humbert, Ugo",Moutet Corentin,1.57,2.31,2025-05-09 06:05:20 UTC
ATP Rome Italie,"Norrie, Cameron","Medvedev, Daniil",3.47,1.28,2025-05-09 06:05:20 UTC
ATP Rome Italie,"Michelsen, Alex","Djere, Laslo",2.82,1.4,2025-05-09 06:05:20 UTC
ATP Rome Italie,"Musetti, Lorenzo","Virtanen, Otto",1.06,7.93,2025-05-09 06:05:20 UTC
ATP Rome Italie,"Comesana, Francisco","Rune, Holger",3.54,1.27,2025-05-09 06:05:20 UTC
ATP Rome Italie,"Kopriva, Vit",Baez Sebastian,2.78,1.41,2025-05-09 06:05:20 UTC
ATP Rome Italie,"Shapovalov, Denis","Gaubas, Vilius",1.4,2.82,2025-05-09 06:05:20 UTC
ATP Rome Italie,"Draper, Jack","Darderi, Luciano",1.28,3.47,2025-05-09 06:05:20 UTC
ATP Rome Italie,"Ugo Carabelli, Camilo","Zverev, Alexander",7.41,1.07,2025-05-09 06:05:20 UTC
ATP Rome Italie,"De Jong, Jesper","Davidovich Fokina, Alejandro",3.8,1.24,2025-05-09 06:05:20 UTC
ATP Rome Italie,"Vukic, Aleksandar","Korda, Sebastian",3.21,1.32,2025-05-09 06:05:20 UTC
ATP Rome Italie,"Cerundolo, Francisco","Jarry, Nicolas",1.2,4.23,2025-05-09 06:05:20 UTC
ATP Rome Italie,"Paul, Tommy","Bautista Agut, Roberto",1.3,3.33,2025-05-09 06:05:20 UTC
Challenger Santos,"Guillen Meza, Alvaro","Olivo, Renzo",1.42,2.58,2025-05-09 06:05:20 UTC
Challenger Santos,"Roncadelli, Fran.","Villanueva, Gonzalo",1.99,1.7,2025-05-09 06:05:20 UTC
Challenger Prague,"Budkov Kjaer, Nicolai","Landaluce, Martin",1.85,1.81,2025-05-09 06:05:20 UTC
Challenger Prague,"Den Ouden, Guy","Blockx, Alexander",1.6,2.14,2025-05-09 06:05:20 UTC
Challenger Prague,"Chazal, Maxime","Klein, Lukas",3.22,1.28,2025-05-09 06:05:20 UTC
Challenger Prague,"Rottgering, Mees","Misolic, Filip",3.22,1.28,2025-05-09 06:05:20 UTC
Challenger Francavilla,"Lajal, Mark","Sanchez Jover, Carlos",1.48,2.4,2025-05-09 06:05:20 UTC
Challenger Francavilla,"Vacherot, Valentin","Ymer, Elias",1.4,2.65,2025-05-09 06:05:20 UTC
Challenger Francavilla,"Stricker, Dominic","Coppejans, Kimmer",2.28,1.53,2025-05-09 06:05:20 UTC
Challenger Francavilla,Paire Benoit,"Maestrelli, Francesco",2.3,1.52,2025-05-09 06:05:20 UTC
Challenger Wuxi,"Noguchi, Rio","Atmane, Terence",2.76,1.37,2025-05-09 06:05:20 UTC
