tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Lima,"Olivieri, Genaro Alberto","Huertas Del Pino, Connor",1.35,2.85,2025-06-24 06:20:02 UTC
Challenger Lima,"Midon, Lautaro","Baena, Nicolas",1.01,9.81,2025-06-24 06:20:02 UTC
Challenger Milan,"Roca Batalla, Oriol","Pacheco Mendez, Rodrigo",1.67,2.03,2025-06-24 06:20:02 UTC
Challenger Milan,"Forti, Francesco","Houkes, Max",1.65,2.06,2025-06-24 06:20:02 UTC
Challenger Milan,"Berrettini, Jacopo","Squire, Henri",1.86,1.8,2025-06-24 06:20:02 UTC
Challenger Milan,"Soto, Matias","Pereira, Tiago",1.87,1.79,2025-06-24 06:20:02 UTC
Challenger Milan,"Poljicak, Mili","Travaglia, Stefano",1.7,1.99,2025-06-24 06:20:02 UTC
Challenger Milan,"Faurel, Thomas","Bondioli, Federico",2.65,1.4,2025-06-24 06:20:02 UTC
Challenger Milan,"Ferreira Silva, Frederico","Vatutin, Alexey",2.2,1.57,2025-06-24 06:20:02 UTC
Challenger Milan,"Erhard, Mathys","Negritu, Christoph",1.36,2.8,2025-06-24 06:20:02 UTC
Challenger Milan,"Cecchinato, Marco","Alcala Gurri, Max",1.72,1.96,2025-06-24 06:20:02 UTC
Challenger Milan,"Santamarta Roig, Andres","Vasami, Jacopo",1.51,2.33,2025-06-24 06:20:02 UTC
