TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Porto2Challenger,R32,Olle Wallin,Alejandro Moro Canas,36.4000,63.6000,,,2.7500,1.5700,,,,,,
Comochallenger,R32,Nicolai Budkov Kjaer,Cedrik Marcel Stebe,58.0000,42.0000,,,1.7200,2.3800,,,,,,
Comochallenger,R32,Federico Bondioli,Giovanni Fonio,38.5000,61.5000,,,2.6000,1.6300,,,,,,
Comochallenger,R32,Raul Brancaccio,Kilian Feldbausch,53.2000,46.8000,,,1.8800,2.1400,,,,,,
Comochallenger,R32,Federico Arnaboldi,Alvaro Guillen Meza,42.2000,57.8000,,,2.3700,1.7300,,,,,,
Zhangjiagangchallenger,R32,Bernard Tomic,Philip Sekulic,59.0000,41.0000,,,1.6900,2.4400,,,,,,
Zhangjiagangchallenger,R32,Alexandr Binda,Renta Tokuda,47.8000,52.2000,,,2.0900,1.9200,,,,,,
Zhangjiagangchallenger,R32,Denis Yevseyev,Hiroki Moriya,55.6000,44.4000,,,1.8000,2.2500,,,,,,
Zhangjiagangchallenger,R32,Masamichi Imamura,Oliver Crawford,27.7000,72.3000,,,3.6100,1.3800,,,,,,
Zhangjiagangchallenger,R32,Tsung Hao Huang,Luca Castelnuovo,61.8000,39.1000,,,1.6200,2.5600,,,,,,
Manacorchallenger,R32,Abedallah Shelbayh,Daniel Rincon,40.0000,60.0000,,,2.5000,1.6700,,,,,,
Manacorchallenger,R32,Eliakim Coulibaly,Marek Gengel,69.7000,30.3000,,,1.4300,3.3000,,,,,,
Manacorchallenger,R32,Miguel Tobon,Calvin Hemery,30.6000,69.4000,,,3.2700,1.4400,,,,,,
