TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atpmallorca,R32,Learner Tien,Justin Engel,69.0000,31.0000,,,1.4500,3.2300,,,,,,
Atpmallorca,R32,Pedro Martinez,Corentin Moutet,26.8000,73.2000,,,3.7300,1.3700,,,,,,
Atpmallorca,R32,Fabio Fognini,Daniel Altmaier,54.9000,45.1000,,,1.8200,2.2200,,,,,,
Atpmallorca,R32,Tomas Martin Etcheverry,Roberto Bautista Agut,24.4000,75.6000,,,4.1000,1.3200,,,,,,
Atpeastbourne,R32,Zizou Bergs,Joao Fonseca,62.5000,37.5000,,,1.6000,2.6700,,,,,,
Atpeastbourne,R32,Luciano Darderi,Marcos Giron,22.5000,77.5000,,,4.4400,1.2900,,,,,,
Atpeastbourne,R32,Jacob Fearnley,Flavio Cobolli,57.5000,42.5000,,,1.7400,2.3500,,,,,,
Atpeastbourne,R32,Matteo Arnaldi,Reilly Opelka,45.4000,54.6000,,,2.2000,1.8300,,,,,,
Milanchallenger,R32,Dino Prizmic,Gabriele Piraino,93.9000,6.1000,,,1.0600,16.3900,,,,,,
Milanchallenger,R32,Mathys Erhard,Christoph Negritu,46.5000,53.5000,,,2.1500,1.8700,,,,,,
Milanchallenger,R32,Andrej Martin,Ivan Gakhov,44.6000,55.4000,,,2.2400,1.8100,,,,,,
Limachallenger,R32,Nicolas Mejia,Nicolas Kicker,58.4000,41.6000,,,1.7100,2.4000,,,,,,
Limachallenger,R32,Christopher Li,Juan Carlos Prado Angelo,42.9000,57.1000,,,2.3300,1.7500,,,,,,
Limachallenger,R32,Maximus Jones,Renzo Olivo,55.5000,44.5000,,,1.8000,2.2500,,,,,,
