TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atpmadrid,SF,Francisco Cerundolo,Casper Ruud,43.0000,57.0000,,,2.3300,1.7500,,,,,,
Atpmadrid,SF,Jack Draper,Lorenzo Musetti,31.5000,68.5000,,,3.1700,1.4600,,,,,,
Estorilchallenger,QF,Andrea Pellegrino,Nicolas Jarry,24.2000,75.8000,,,4.1300,1.3200,,,,,,
Estorilchallenger,QF,Aleksandar Vukic,Bernabe Zapata Miralles,62.3000,37.7000,,,1.6100,2.6500,,,,,,
Estorilchallenger,QF,Miomir Kecmanovic,Nuno Borges,44.1000,55.9000,,,2.2700,1.7900,,,,,,
Estorilchallenger,QF,Luca Nardi,Alex Michelsen,43.2000,56.8000,,,2.3100,1.7600,,,,,,
Mauthausenchallenger,QF,Alexander Blockx,Jerome Kym,37.8000,62.2000,,,2.6500,1.6100,,,,,,
Mauthausenchallenger,QF,Marco Trungelliti,Tomas Barrios Vera,43.2000,56.8000,,,2.3100,1.7600,,,,,,
Mauthausenchallenger,QF,Cristian Garin,Neil Oberleitner,90.8000,9.2000,,,1.1000,10.8700,,,,,,
Mauthausenchallenger,QF,Thiago Agustin Tirante,Roman Andres Burruchaga,51.1000,48.9000,,,1.9600,2.0400,,,,,,
Guangzhouchallenger,QF,Alibek Kachmazov,James Mccabe,51.0000,49.0000,,,1.9600,2.0400,,,,,,
Guangzhouchallenger,QF,Tristan Schoolkate,Hugo Grenier,55.5000,44.5000,,,1.8000,2.2500,,,,,,
Ostravachallenger,QF,Vit Kopriva,Hady Habib,76.8000,23.2000,,,1.3000,4.3100,,,,,,
Ostravachallenger,QF,Henri Squire,Oriol Roca Batalla,53.2000,46.8000,,,1.8800,2.1400,,,,,,
Ostravachallenger,QF,Daniel Rincon,Zsombor Piros,40.9000,59.1000,,,2.4400,1.6900,,,,,,
Ostravachallenger,QF,Gauthier Onclin,Petr Brunclik,71.9000,28.1000,,,1.3900,3.5600,,,,,,
Portoalegrechallenger,QF,Matheus Pucinelli De Almeida,Lautaro Midon,61.1000,38.9000,,,1.6400,2.5700,,,,,,
Portoalegrechallenger,QF,Santiago Fa Rodriguez Taverna,Guido Ivan Justo,68.9000,31.1000,,,1.4500,3.2200,,,,,,
Portoalegrechallenger,QF,Eduardo Ribeiro,Nikolas Sanchez Izquierdo,52.3000,47.7000,,,1.9100,2.1000,,,,,,
Portoalegrechallenger,QF,Alex Barrena,Joao Lucas Reis Da Silva,31.2000,68.8000,,,3.2100,1.4500,,,,,,
Aix En Provencechallenger,QF,Stan Wawrinka,Nishesh Basavareddy,78.7000,21.3000,,,1.2700,4.6900,,,,,,
Aix En Provencechallenger,QF,Valentin Vacherot,Borna Gojo,55.2000,44.8000,,,1.8100,2.2300,,,,,,
Aix En Provencechallenger,QF,Borna Coric,Mariano Navone,45.4000,54.6000,,,2.2000,1.8300,,,,,,
Aix En Provencechallenger,QF,Reilly Opelka,Ignacio Buse,75.8000,24.2000,,,1.3200,4.1300,,,,,,
