TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Barranquillachallenger,R16,Juan Pablo Ficovich,Peter Bertran,70.6000,29.4000,,,1.4200,3.4000,,,,,,
Barranquillachallenger,R16,Alfredo Perez,Bruno Kuzuhara,65.5000,34.5000,,,1.5300,2.9000,,,,,,
Barranquillachallenger,R16,Cannon Kingsley,Juan Sebastian Gomez,46.8000,53.2000,,,2.1400,1.8800,,,,,,
Barranquillachallenger,R16,Arthur Fery,Miguel Tobon,78.7000,21.3000,,,1.2700,4.6900,,,,,,
Todichallenger,R16,Facundo Juarez,Gianmarco Ferrari,59.3000,40.7000,,,1.6900,2.4600,,,,,,
Todichallenger,R16,Filippo Romano,Timofey Skatov,23.7000,76.3000,,,4.2200,1.3100,,,,,,
Todichallenger,R16,Nicolai Budkov Kjaer,Matheus Pucinelli De Almeida,76.4000,23.6000,,,1.3100,4.2400,,,,,,
Todichallenger,R16,Francesco Forti,Valentin Vacherot,15.2000,84.8000,,,6.5800,1.1800,,,,,,
Hersonissos3Challenger,R16,George Loffhagen,Rafael Jodar,69.9000,30.1000,,,1.4300,3.3200,,,,,,
Hersonissos3Challenger,R16,Harry Wendelken,Ilya Ivashka,7.5000,92.5000,,,13.3300,1.0800,,,,,,
Hersonissos3Challenger,R16,Maximus Jones,Theo Papamalamis,60.2000,39.8000,,,1.6600,2.5100,,,,,,
Hersonissos3Challenger,R16,Petr Brunclik,Filippo Moroni,40.8000,59.2000,,,2.4500,1.6900,,,,,,
Sofia1Challenger,R16,Nerman Fatic,Luciano Emanuel Ambrogi,81.7000,18.3000,,,1.2200,5.4600,,,,,,
Sofia1Challenger,R16,Sebastian Gima,Daniel Rincon,27.2000,72.8000,,,3.6800,1.3700,,,,,,
Sofia1Challenger,R16,Stefan Adrian Andreescu,Zdenek Kolar,30.2000,69.8000,,,3.3100,1.4300,,,,,,
Sofia1Challenger,R16,Nikolas Sanchez Izquierdo,Marat Sharipov,54.5000,45.5000,,,1.8300,2.2000,,,,,,
Cancunchallenger,R32,Daniel Elahi Galan,Ignacio Buse,64.6000,35.4000,,,1.5500,2.8200,,,,,,
Cancunchallenger,R32,Beibit Zhukayev,Tristan Schoolkate,29.1000,70.9000,,,3.4400,1.4100,,,,,,
Cancunchallenger,R32,Marco Trungelliti,Rodrigo Pacheco Mendez,71.1000,28.9000,,,1.4100,3.4600,,,,,,
Cancunchallenger,R32,Hugo Gaston,Alexis Galarneau,60.2000,39.8000,,,1.6600,2.5100,,,,,,
Sumterscchallenger,R32,Mark Lajal,Strong Kirchheimer,88.3000,11.7000,,,1.1300,8.5500,,,,,,
Sumterscchallenger,R32,Henrique Rocha,Martin Damm,68.3000,31.7000,,,1.4600,3.1500,,,,,,
Sumterscchallenger,R32,James Mccabe,Jacob Fearnley,15.5000,84.5000,,,6.4500,1.1800,,,,,,
Sumterscchallenger,R32,Ryan Seggerman,Lukas Klein,10.1000,89.9000,,,9.9000,1.1100,,,,,,
