tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Rome Italie,"Nishioka, Yoshihito","Struff, Jan-Lennard",2.82,1.4,2025-05-07 06:05:41 UTC
ATP Rome Italie,"Hijikata, Rinky",Moutet Corentin,3.54,1.27,2025-05-07 06:05:41 UTC
ATP Rome Italie,"Lehecka, Jiri","Müller, Alexandre",1.48,2.54,2025-05-07 06:05:41 UTC
ATP Rome Italie,"Thompson, Jordan","Mpetshi-Perricard, Giovanni",1.63,2.19,2025-05-07 06:05:41 UTC
ATP Rome Italie,"Altmaier, Daniel","Comesana, Francisco",2.21,1.62,2025-05-07 06:05:41 UTC
ATP Rome Italie,"Ugo Carabelli, Camilo","Carreno Busta, Pablo",1.95,1.8,2025-05-07 06:05:41 UTC
ATP Rome Italie,"Taberner, Carlos","Kovacevic, Aleksandar",1.54,2.38,2025-05-07 06:05:41 UTC
ATP Rome Italie,"Griekspoor, Tallon","Kecmanovic, Miomir",1.61,2.23,2025-05-07 06:05:41 UTC
ATP Rome Italie,"Nishioka, Yoshihito","Lajovic, Dusan",3.88,1.23,2025-05-07 06:05:41 UTC
ATP Rome Italie,"Sonego, Lorenzo","Burruchaga, Roman Andres",1.49,2.5,2025-05-07 06:05:41 UTC
ATP Rome Italie,"Medjedovic, Hamad","Virtanen, Otto",1.33,3.15,2025-05-07 06:05:41 UTC
ATP Rome Italie,"O`Connell, Christopher","Norrie, Cameron",2.48,1.5,2025-05-07 06:05:41 UTC
ATP Rome Italie,"Passaro, Francesco","Tseng, Chun Hsin",2.16,1.65,2025-05-07 06:05:41 UTC
ATP Rome Italie,"Djere, Laslo","Etcheverry, Tomas Martin",1.79,1.96,2025-05-07 06:05:41 UTC
ATP Rome Italie,"Gaubas, Vilius","Dzumhur, Damir",1.87,1.87,2025-05-07 06:05:41 UTC
ATP Rome Italie,"Yunchaokete, Bu","Darderi, Luciano",2.74,1.42,2025-05-07 06:05:41 UTC
ATP Rome Italie,"Tien, Learner","Opelka, Reilly",1.87,1.87,2025-05-07 06:05:41 UTC
ATP Rome Italie,Bublik Alexander,Safiullin Roman,1.75,2.01,2025-05-07 06:05:41 UTC
ATP Rome Italie,"Arnaldi, Matteo","Bautista Agut, Roberto",1.27,3.54,2025-05-07 06:05:41 UTC
ATP Rome Italie,"Nardi, Luca","Cobolli, Flavio",2.54,1.48,2025-05-07 06:05:41 UTC
Challenger Prague,"Budkov Kjaer, Nicolai","Hemery, Calvin",1.7,1.99,2025-05-07 06:05:41 UTC
Challenger Prague,"Evans, Daniel","Landaluce, Martin",2.43,1.47,2025-05-07 06:05:41 UTC
Challenger Prague,"Brunclik, Petr","Chazal, Maxime",1.41,2.61,2025-05-07 06:05:41 UTC
Challenger Prague,"Klein, Lukas",Kukushkin Mikhail,1.42,2.58,2025-05-07 06:05:41 UTC
Challenger Prague,"Choinski, Jan","Blockx, Alexander",2.35,1.5,2025-05-07 06:05:41 UTC
Challenger Prague,"Misolic, Filip","Basilashvili, Nikoloz",1.38,2.72,2025-05-07 06:05:41 UTC
Challenger Prague,"Den Ouden, Guy","Barton, Hynek",1.55,2.24,2025-05-07 06:05:41 UTC
Challenger Prague,"Gueymard-Wayenburg, Sascha","Rottgering, Mees",1.78,1.89,2025-05-07 06:05:41 UTC
Challenger Santos,"Olivo, Renzo","Prado Angelo, Juan Carlos",2.2,1.57,2025-05-07 06:05:41 UTC
Challenger Santos,"Guillen Meza, Alvaro","Kuzuhara, Bruno",1.28,3.22,2025-05-07 06:05:41 UTC
Challenger Santos,"Villanueva, Gonzalo","Torres, Juan Bautista",2.49,1.45,2025-05-07 06:05:41 UTC
Challenger Santos,"Soto, Matias","Roncadelli, Fran.",1.55,2.24,2025-05-07 06:05:41 UTC
Challenger Santos,"Olivieri, Genaro Alberto","Midon, Lautaro",2.35,1.5,2025-05-07 06:05:41 UTC
Challenger Santos,"Boscardin Dias, Pedro","Mager, Gianluca",1.65,2.06,2025-05-07 06:05:41 UTC
Challenger Santos,"Pucinelli De Almeida, Matheus","Alvarez Varona, Nicolas",1.65,2.06,2025-05-07 06:05:41 UTC
Challenger Francavilla,"Coppejans, Kimmer","Trungelliti, Marco",1.75,1.92,2025-05-07 06:05:41 UTC
Challenger Francavilla,"Jacquet, Kyrian","Stricker, Dominic",1.51,2.33,2025-05-07 06:05:41 UTC
Challenger Francavilla,"Sanchez Jover, Carlos","Erhard, Mathys",1.99,1.7,2025-05-07 06:05:41 UTC
Challenger Francavilla,"Lajal, Mark","Berrettini, Jacopo",1.47,2.43,2025-05-07 06:05:41 UTC
Challenger Francavilla,"Vatutin, Alexey","Vacherot, Valentin",3.58,1.23,2025-05-07 06:05:41 UTC
Challenger Francavilla,"Maestrelli, Francesco","Albot, Radu",2.06,1.65,2025-05-07 06:05:41 UTC
Challenger Wuxi,"Sun, Fajing","Escoffier, Antoine",2.24,1.55,2025-05-07 06:05:41 UTC
Challenger Wuxi,"Simakin, Ilia","Kachmazov, Alibek",1.72,1.96,2025-05-07 06:05:41 UTC
Challenger Wuxi,"Lestienne, Constant","Bolt, Alex",1.6,2.14,2025-05-07 06:05:41 UTC
Challenger Wuxi,"Cui, Jie","Schoolkate, Tristan",3.28,1.27,2025-05-07 06:05:41 UTC
Challenger Wuxi,"Ilagan, Andre","Takahashi, Yusuke",1.55,2.24,2025-05-07 06:05:41 UTC
