ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-06-10,2025stuttgart,R32,Brandon Nakashima,Jacob Fearnley,brandonnakashima,jacobfearnley,4-6 7-6(4) 6-1,Atpstuttgart
2025-06-10,2025stuttgart,R32,Jan Lennard Struff,Matteo Arnaldi,janlennardstruff,matteoarnaldi,6-4 6-4,Atpstuttgart
2025-06-10,2025stuttgart,R32,Jiri Lehecka,Benjamin Bonzi,jirilehecka,benjaminbonzi,6-4 6-4,Atpstuttgart
2025-06-10,2025stuttgart,R32,Giovanni Mpetshi Perricard,Roman Safiullin,giovannimpetshiperricard,romansafiullin,7-6(10) 3-6 7-5,Atpstuttgart
2025-06-10,2025stuttgart,Q2,James Duckworth,Nikoloz Basilashvili,jamesduckworth,nikolozbasilashvili,6-7(4) 7-6(5) 6-3,Atpstuttgart
2025-06-10,2025stuttgart,Q2,Pierre Hugues Herbert,Li Tu,pierrehuguesherbert,litu,6-3 6-7(2) 6-1,Atpstuttgart
2025-06-10,2025stuttgart,Q2,Yannick Hanfmann,Tristan Boyer,yannickhanfmann,tristanboyer,7-6(12) 6-4,Atpstuttgart
2025-06-10,2025stuttgart,Q2,Marton Fucsovics,Beibit Zhukayev,martonfucsovics,beibitzhukayev,6-7(5) 6-3 6-2,Atpstuttgart
2025-06-10,2025stuttgart,Q1,James Duckworth,Benjamin Hassan,jamesduckworth,benjaminhassan,6-3 7-6(4),Atpstuttgart
2025-06-10,2025stuttgart,Q1,Nikoloz Basilashvili,Hugo Grenier,nikolozbasilashvili,hugogrenier,2-6 7-6(11) 6-2,Atpstuttgart
2025-06-10,2025stuttgart,Q1,Li Tu,Eliot Spizzirri,litu,eliotspizzirri,6-4 7-5,Atpstuttgart
2025-06-10,2025stuttgart,Q1,Pierre Hugues Herbert,Maximilian Marterer,pierrehuguesherbert,maximilianmarterer,6-1 6-1,Atpstuttgart
2025-06-10,2025stuttgart,Q1,Tristan Boyer,Duje Ajdukovic,tristanboyer,dujeajdukovic,6-7(5) 7-6(7) 7-6(5),Atpstuttgart
2025-06-10,2025stuttgart,Q1,Yannick Hanfmann,Max Wiskandt,yannickhanfmann,maxwiskandt,6-4 6-2,Atpstuttgart
2025-06-10,2025stuttgart,Q1,Marton Fucsovics,Patrick Zahraj,martonfucsovics,patrickzahraj,6-4 6-7(2) 7-5,Atpstuttgart
2025-06-10,2025stuttgart,Q1,Beibit Zhukayev,Marc Andrea Huesler,beibitzhukayev,marcandreahuesler,6-3 5-7 6-4,Atpstuttgart
2025-06-10,2025shertogenbosch,R32,Nicolas Jarry,Luciano Darderi,nicolasjarry,lucianodarderi,5-7 6-4 7-6(3),Atp'S Hertogenbosch
2025-06-10,2025shertogenbosch,R32,Jordan Thompson,Aleksandar Kovacevic,jordanthompson,aleksandarkovacevic,6-4 6-4,Atp'S Hertogenbosch
2025-06-10,2025shertogenbosch,R32,Gabriel Diallo,Aleksandar Vukic,gabrieldiallo,aleksandarvukic,7-5 7-6(2),Atp'S Hertogenbosch
2025-06-10,2025shertogenbosch,R32,Nuno Borges,Nishesh Basavareddy,nunoborges,nisheshbasavareddy,7-6(2) 6-2,Atp'S Hertogenbosch
2025-06-10,2025shertogenbosch,Q2,Daniel Evans,Mees Rottgering,danielevans,meesrottgering,6-3 6-7(5) 6-2,Atp'S Hertogenbosch
2025-06-10,2025shertogenbosch,Q2,Mark Lajal,Reilly Opelka,marklajal,reillyopelka,7-6(3) 6-3,Atp'S Hertogenbosch
2025-06-10,2025shertogenbosch,Q2,Mackenzie Mcdonald,Thijs Boogaard,mackenziemcdonald,thijsboogaard,7-6(4) 6-1,Atp'S Hertogenbosch
2025-06-10,2025shertogenbosch,Q2,Alexander Blockx,Adrian Mannarino,alexanderblockx,adrianmannarino,6-3 3-6 7-6(6),Atp'S Hertogenbosch
2025-06-10,2025shertogenbosch,Q1,Daniel Evans,Adam Walton,danielevans,adamwalton,6-2 2-6 6-3,Atp'S Hertogenbosch
2025-06-10,2025shertogenbosch,Q1,Mees Rottgering,Jelle Sels,meesrottgering,jellesels,6-4 6-2,Atp'S Hertogenbosch
2025-06-10,2025shertogenbosch,Q1,Reilly Opelka,Denis Yevseyev,reillyopelka,denisyevseyev,6-1 7-6(6),Atp'S Hertogenbosch
2025-06-10,2025shertogenbosch,Q1,Mark Lajal,Corentin Denolly,marklajal,corentindenolly,6-2 6-1,Atp'S Hertogenbosch
