TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Carychallenger,R16,Tristan Schoolkate,Andre Ilagan,79.1000,20.9000,,,1.2600,4.7800,,,,,,
Carychallenger,R16,Patrick Maloney,Rei Sakamoto,32.4000,67.6000,,,3.0900,1.4800,,,,,,
Carychallenger,R16,Alexis Galarneau,Andres Martin,53.9000,46.1000,,,1.8600,2.1700,,,,,,
Carychallenger,R16,Karue Sell,Patrick Kypson,33.2000,66.8000,,,3.0100,1.5000,,,,,,
Brasovchallenger,R16,Francesco Maestrelli,Alexander Donski,54.8000,45.2000,,,1.8200,2.2100,,,,,,
Brasovchallenger,R16,Marko Topo,Sascha Gueymard Wayenburg,78.6000,21.4000,,,1.2700,4.6700,,,,,,
Brasovchallenger,R16,Tom Paris,Manas Dhamne,43.8000,56.2000,,,2.2800,1.7800,,,,,,
Brasovchallenger,R16,Radu Mihai Papoe,Murkel Alejandro Dellien Velasco,36.1000,63.9000,,,2.7700,1.5600,,,,,,
Modenachallenger,R16,Carlos Taberner,Jerome Kym,58.3000,41.7000,,,1.7200,2.4000,,,,,,
Modenachallenger,R16,Marco Cecchinato,Max Houkes,65.1000,34.9000,,,1.5400,2.8700,,,,,,
Modenachallenger,R16,Thiago Seyboth Wild,Toby Alex Kodat,85.1000,14.9000,,,1.1800,6.7100,,,,,,
Modenachallenger,R16,Stefanos Sakellaridis,Moez Echargui,52.9000,47.1000,,,1.8900,2.1200,,,,,,
Troyeschallenger,R16,Marco Trungelliti,Matteo Martineau,80.2000,19.8000,,,1.2500,5.0500,,,,,,
Troyeschallenger,R16,Nikolas Sanchez Izquierdo,Cosme Rolland De Ravel,58.9000,41.1000,,,1.7000,2.4300,,,,,,
Troyeschallenger,R16,Jan Choinski,Branko Djuric,75.5000,24.5000,,,1.3200,4.0800,,,,,,
Troyeschallenger,R16,Arthur Gea,Harold Mayot,35.4000,64.6000,,,2.8200,1.5500,,,,,,
