TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atptokyo,R32,Carlos Alcaraz,Sebastian Baez,96.9000,3.1000,,,1.0300,32.2600,,,,,,
Atptokyo,R32,Zizou Bergs,Alejandro Tabilo,37.9000,62.1000,,,2.6400,1.6100,,,,,,
Atptokyo,R32,Jordan Thompson,Brandon Nakashima,46.9000,53.1000,,,2.1300,1.8800,,,,,,
Atpbeijing,R32,Jannik Sinner,Marin Cilic,93.5000,6.5000,,,1.0700,15.3800,,,,,,
Atpbeijing,R32,Terence Atmane,Zhizhen Zhang,57.7000,42.3000,,,1.7300,2.3600,,,,,,
Atpbeijing,R32,Benjamin Bonzi,Fabian Marozsan,53.4000,46.6000,,,1.8700,2.1500,,,,,,
Atpbeijing,R32,Alexandre Muller,Karen Khachanov,22.8000,77.2000,,,4.3900,1.3000,,,,,,
Atpbeijing,R32,Alexander Bublik,Giovanni Mpetshi Perricard,71.3000,28.1000,,,1.4000,3.5600,,,,,,
Orleanschallenger,R16,Raphael Collignon,Kimmer Coppejans,81.8000,18.2000,,,1.2200,5.4900,,,,,,
Orleanschallenger,R16,Alexis Galarneau,Pierre Hugues Herbert,44.7000,55.3000,,,2.2400,1.8100,,,,,,
Jingshanchallenger,R16,Denis Yevseyev,Colton Smith,15.9000,84.1000,,,6.2900,1.1900,,,,,,
Jingshanchallenger,R16,Chun Hsin Tseng,Yannick Hanfmann,31.2000,68.8000,,,3.2100,1.4500,,,,,,
Jingshanchallenger,R16,Dalibor Svrcina,Eliot Spizzirri,62.3000,37.7000,,,1.6100,2.6500,,,,,,
Jingshanchallenger,R16,Christopher Eubanks,Lloyd Harris,28.6000,71.4000,,,3.5000,1.4000,,,,,,
Lisbonchallenger,R16,Vit Kopriva,Alexander Ritschard,69.4000,30.6000,,,1.4400,3.2700,,,,,,
Lisbonchallenger,R16,Stefano Travaglia,Jaime Faria,48.5000,51.5000,,,2.0600,1.9400,,,,,,
Buenosaireschallenger,R16,Adolfo Daniel Vallejo,Genaro Alberto Olivieri,31.1000,68.9000,,,3.2200,1.4500,,,,,,
Buenosaireschallenger,R16,Andrea Collarini,Roman Andres Burruchaga,38.7000,61.3000,,,2.5800,1.6300,,,,,,
Buenosaireschallenger,R16,Nicolas Kicker,Facundo Bagnis,27.0000,73.0000,,,3.7000,1.3700,,,,,,
Buenosaireschallenger,R16,Gonzalo Bueno,Francesco Maestrelli,44.0000,56.0000,,,2.2700,1.7900,,,,,,
Lasvegaschallenger,R16,Abedallah Shelbayh,Nicolas Mejia,47.3000,52.7000,,,2.1100,1.9000,,,,,,
Lasvegaschallenger,R16,Benjamin Hassan,Andres Martin,48.2000,51.8000,,,2.0700,1.9300,,,,,,
