tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Iași,"Maestrelli, Francesco","Llamas Ruiz, Pablo",2.14,1.6,2025-07-08 06:20:49 UTC
Challenger Iași,"Rincon, Daniel","Moller, Elmer",2.49,1.45,2025-07-08 06:20:49 UTC
Challenger Iași,"Vrbensky, Michael","Guillen Meza, Alvaro",2.55,1.43,2025-07-08 06:20:49 UTC
Challenger Iași,"Hemery, Calvin","Jianu, Filip Cri.",1.65,2.06,2025-07-08 06:20:49 UTC
Challenger Iași,"Wawrinka, Stan","Butvilas, Edas",1.36,2.8,2025-07-08 06:20:49 UTC
Challenger Trieste,"Tirante, Thiago Agustin","Rocha, Henrique",1.54,2.26,2025-07-08 06:20:49 UTC
Challenger Trieste,Sachko Vitaliy,"Kym, Jérôme",2.49,1.45,2025-07-08 06:20:49 UTC
Challenger Trieste,"Gea, Arthur","Barrios Vera, Marcelo Tomas",2.4,1.48,2025-07-08 06:20:49 UTC
Challenger Trieste,"Ficovich, Juan Pablo","Cina, Federico",2.49,1.45,2025-07-08 06:20:49 UTC
Challenger Trieste,"Mrva, Maxim","Basilashvili, Nikoloz",2.65,1.4,2025-07-08 06:20:49 UTC
Challenger Trieste,"Blanchet, Ugo","Picchione, Andrea",1.3,3.1,2025-07-08 06:20:49 UTC
Challenger Trieste,"Travaglia, Stefano","Boyer, Tristan",1.85,1.81,2025-07-08 06:20:49 UTC
Challenger Trieste,"Rodriguez Taverna, Santiago","Michalski, Daniel",1.92,1.75,2025-07-08 06:20:49 UTC
Challenger Trieste,"Tseng, Chun Hsin",Nagal Sumit,1.4,2.65,2025-07-08 06:20:49 UTC
Challenger Trieste,"Gomez, Federico Agustin","Neumayer, Lukas",2.3,1.52,2025-07-08 06:20:49 UTC
Challenger Trieste,"Svrcina, Dalibor","Dodig, Matej",1.34,2.89,2025-07-08 06:20:49 UTC
Challenger Trieste,"Rodionov, Jurij","Zeppieri, Giulio",2.58,1.42,2025-07-08 06:20:49 UTC
Challenger Winnipeg Qualification,"Perez, Alfredo","Riedi, Leandro",3.67,1.22,2025-07-08 06:20:49 UTC
Challenger Winnipeg Qualification,"Glinka, Daniil","Huang, Tsung-Hao",1.27,3.28,2025-07-08 06:20:49 UTC
Challenger Winnipeg Qualification,"Van Wyk, Kris","Tudorica, Alvin Nicholas",2.72,1.38,2025-07-08 06:20:49 UTC
