tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Londres,"Alcaraz Garfia, Carlos","Lehecka, Jiri",1.23,3.9,2025-06-22 06:17:31 UTC
ATP Halle,Bublik Alexander,"Medvedev, Daniil",2.21,1.62,2025-06-22 06:17:31 UTC
ATP Eastbourne,"Borges, Nuno","Pinnington Jones, Jack",1.5,2.41,2025-06-22 06:17:31 UTC
ATP Eastbourne,"Fearnley, Jacob","Cobolli, Flavio",2.0,1.72,2025-06-22 06:17:31 UTC
ATP Eastbourne,"Bergs, Zizou","Fonseca, Joao",2.41,1.5,2025-06-22 06:17:31 UTC
ATP Eastbourne,"Mpetshi-Perricard, Giovanni","Norrie, Cameron",2.0,1.72,2025-06-22 06:17:31 UTC
ATP Eastbourne,"Arnaldi, Matteo","Opelka, Reilly",2.03,1.7,2025-06-22 06:17:31 UTC
ATP Eastbourne,"Darderi, Luciano",Giron Marcos,2.19,1.6,2025-06-22 06:17:31 UTC
ATP Eastbourne,"Marozsan, Fabian","Sonego, Lorenzo",1.9,1.8,2025-06-22 06:17:31 UTC
ATP Eastbourne,"Evans, Daniel","Kecmanovic, Miomir",2.09,1.66,2025-06-22 06:17:31 UTC
ATP Eastbourne,Bublik Alexander,"Comesana, Francisco",1.2,4.04,2025-06-22 06:17:31 UTC
ATP Majorque,"Yunchaokete, Bu","Djere, Laslo",2.35,1.53,2025-06-22 06:17:31 UTC
ATP Majorque,"Fognini, Fabio","Altmaier, Daniel",2.73,1.4,2025-06-22 06:17:31 UTC
ATP Majorque,"Dzumhur, Damir","Rinderknech, Arthur",2.89,1.36,2025-06-22 06:17:31 UTC
ATP Majorque,"Etcheverry, Tomas Martin","Bautista Agut, Roberto",2.19,1.6,2025-06-22 06:17:31 UTC
ATP Majorque,"Müller, Alexandre",Safiullin Roman,2.0,1.72,2025-06-22 06:17:31 UTC
ATP Majorque,"Diallo, Gabriel","Munar, Jaume",1.4,2.73,2025-06-22 06:17:31 UTC
ATP Majorque,"Martinez Portero, Pedro",Moutet Corentin,4.04,1.2,2025-06-22 06:17:31 UTC
ATP Majorque,"Tien, Learner","Engel, Justin",1.76,1.95,2025-06-22 06:17:31 UTC
ATP Qualification d'Eastbourne,"Vukic, Aleksandar","Brooksby, Jenson",1.66,2.05,2025-06-22 06:17:31 UTC
ATP Qualification d'Eastbourne,"Monday, Johannus","Duckworth, James",1.95,1.73,2025-06-22 06:17:31 UTC
ATP Qualification d'Eastbourne,"Harris, Billy","Loffhagen, George",1.57,2.2,2025-06-22 06:17:31 UTC
