ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-07-21,2025loscabos,F,Denis Shapovalov,Aleksandar Kovacevic,denisshapovalov,aleksandarkovacevic,6-4 6-2,Atploscabos
2025-07-21,2025loscabos,SF,Aleksandar Kovacevic,Andrey Rublev,aleksandarkovacevic,andreyrublev,3-6 6-4 6-4,Atploscabos
2025-07-21,2025loscabos,SF,Denis Shapovalov,Adam Walton,denisshapovalov,adamwalton,6-2 6-2,Atploscabos
2025-07-21,2025loscabos,QF,Andrey Rublev,Emilio Nava,andreyrublev,emilionava,5-7 6-4 6-3,Atploscabos
2025-07-21,2025loscabos,QF,Aleksandar Kovacevic,Juan Pablo Ficovich,aleksandarkovacevic,juanpabloficovich,6-3 6-1,Atploscabos
2025-07-21,2025loscabos,QF,Denis Shapovalov,Tristan Schoolkate,denisshapovalov,tristanschoolkate,6-3 6-2,Atploscabos
2025-07-21,2025loscabos,QF,Adam Walton,James Duckworth,adamwalton,jamesduckworth,3-6 6-3 6-4,Atploscabos
2025-07-21,2025loscabos,R16,Andrey Rublev,Juan Alejandro Hernandez Serrano,andreyrublev,juanalejandrohernandezserrano,6-3 6-2,Atploscabos
2025-07-21,2025loscabos,R16,Emilio Nava,Bu Yunchaokete,emilionava,buyunchaokete,3-6 7-5 7-6(6),Atploscabos
2025-07-21,2025loscabos,R16,Juan Pablo Ficovich,Quentin Halys,juanpabloficovich,quentinhalys,6-4 6-7(5) 6-3,Atploscabos
2025-07-21,2025loscabos,R16,Aleksandar Kovacevic,Luis Carlos Alvarez,aleksandarkovacevic,luiscarlosalvarez,7-5 6-4,Atploscabos
2025-07-21,2025loscabos,R16,Tristan Schoolkate,Daniel Altmaier,tristanschoolkate,danielaltmaier,6-3 6-4,Atploscabos
2025-07-21,2025loscabos,R16,Denis Shapovalov,Govind Nanda,denisshapovalov,govindnanda,6-1 6-2,Atploscabos
2025-07-21,2025loscabos,R16,Adam Walton,Nishesh Basavareddy,adamwalton,nisheshbasavareddy,6-1 6-0,Atploscabos
2025-07-21,2025loscabos,R16,James Duckworth,Alejandro Davidovich Fokina,jamesduckworth,alejandrodavidovichfokina,6-3 6-4,Atploscabos
2025-07-21,2025loscabos,R32,Juan Alejandro Hernandez Serrano,Taro Daniel,juanalejandrohernandezserrano,tarodaniel,3-6 7-5 6-4,Atploscabos
2025-07-21,2025loscabos,R32,Emilio Nava,Aleksandar Vukic,emilionava,aleksandarvukic,7-6(4) 6-3,Atploscabos
2025-07-21,2025loscabos,R32,Bu Yunchaokete,Alan Magadan,buyunchaokete,alanmagadan,7-6(5) 6-2,Atploscabos
2025-07-21,2025loscabos,R32,Juan Pablo Ficovich,Alibek Kachmazov,juanpabloficovich,alibekkachmazov,6-3 6-2,Atploscabos
2025-07-21,2025loscabos,R32,Luis Carlos Alvarez,James Mccabe,luiscarlosalvarez,jamesmccabe,6-1 6-2,Atploscabos
2025-07-21,2025loscabos,R32,Aleksandar Kovacevic,Hady Habib,aleksandarkovacevic,hadyhabib,6-1 3-6 6-3,Atploscabos
2025-07-21,2025loscabos,R32,Daniel Altmaier,Mitchell Krueger,danielaltmaier,mitchellkrueger,6-4 6-3,Atploscabos
2025-07-21,2025loscabos,R32,Tristan Schoolkate,Yibing Wu,tristanschoolkate,yibingwu,4-6 6-4 6-1,Atploscabos
2025-07-21,2025loscabos,R32,Govind Nanda,Colton Smith,govindnanda,coltonsmith,6-4 6-2,Atploscabos
2025-07-21,2025loscabos,R32,Adam Walton,Rodrigo Pacheco Mendez,adamwalton,rodrigopachecomendez,7-6(5) 6-2,Atploscabos
2025-07-21,2025loscabos,R32,Nishesh Basavareddy,Nicolas Mejia,nisheshbasavareddy,nicolasmejia,6-4 6-1,Atploscabos
2025-07-21,2025loscabos,R32,James Duckworth,Adrian Mannarino,jamesduckworth,adrianmannarino,6-3 6-4,Atploscabos
2025-07-21,2025loscabos,Q2,Alan Magadan,Mark Lajal,alanmagadan,marklajal,6-3 6-2,Atploscabos
2025-07-21,2025loscabos,Q2,Nicolas Mejia,Murphy Cassone,nicolasmejia,murphycassone,6-3 7-5,Atploscabos
2025-07-21,2025loscabos,Q2,Govind Nanda,Taha Baadi,govindnanda,tahabaadi,6-4 6-2,Atploscabos
2025-07-21,2025loscabos,Q2,Yibing Wu,Bernard Tomic,yibingwu,bernardtomic,7-6(3) 3-1 RET,Atploscabos
2025-07-21,2025loscabos,Q1,Mark Lajal,Luca Lemaitre Vilchis,marklajal,lucalemaitrevilchis,6-2 6-3,Atploscabos
2025-07-21,2025loscabos,Q1,Alan Magadan,Moerani Bouzige,alanmagadan,moeranibouzige,5-7 6-3 7-6(5),Atploscabos
2025-07-21,2025loscabos,Q1,Murphy Cassone,Evan Zhu,murphycassone,evanzhu,6-1 2-6 6-4,Atploscabos
2025-07-21,2025loscabos,Q1,Nicolas Mejia,Isaiah Strode,nicolasmejia,isaiahstrode,6-2 7-5,Atploscabos
2025-07-21,2025loscabos,Q1,Taha Baadi,Yasutaka Uchiyama,tahabaadi,yasutakauchiyama,6-4 6-4,Atploscabos
2025-07-21,2025loscabos,Q1,Govind Nanda,Strong Kirchheimer,govindnanda,strongkirchheimer,6-4 6-1,Atploscabos
2025-07-21,2025loscabos,Q1,Bernard Tomic,Elijah Strode,bernardtomic,elijahstrode,6-2 6-2,Atploscabos
2025-07-21,2025loscabos,Q1,Yibing Wu,Braden Shick,yibingwu,bradenshick,6-1 6-4,Atploscabos
2025-07-21,2025gstaad,F,Alexander Bublik,Juan Manuel Cerundolo,alexanderbublik,juanmanuelcerundolo,6-4 4-6 6-3,Atpgstaad
2025-07-21,2025gstaad,SF,Juan Manuel Cerundolo,Ignacio Buse,juanmanuelcerundolo,ignaciobuse,6-3 6-3,Atpgstaad
2025-07-21,2025gstaad,SF,Alexander Bublik,Arthur Cazaux,alexanderbublik,arthurcazaux,6-1 7-5,Atpgstaad
