TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Guangzhouhuangpu Challenger,QF,Christopher Oconnell,Marat Sharipov,81.9000,18.1000,,,1.2200,5.5200,,,,,,
Guangzhouhuangpu Challenger,QF,Nishesh Basavareddy,Alejandro Tabilo,55.5000,44.5000,,,1.8000,2.2500,,,,,,
Guangzhouhuangpu Challenger,QF,Billy Harris,Gauthier Onclin,69.3000,30.7000,,,1.4400,3.2600,,,,,,
Guangzhouhuangpu Challenger,QF,Daniel Evans,Juan Manuel Cerundolo,55.7000,44.3000,,,1.8000,2.2600,,,,,,
Renneschallenger,QF,Hugo Gaston,Eliakim Coulibaly,71.3000,28.7000,,,1.4000,3.4800,,,,,,
Renneschallenger,QF,Harold Mayot,Clement Chidekh,69.1000,30.9000,,,1.4500,3.2400,,,,,,
Renneschallenger,QF,Patrick Zahraj,Cannon Kingsley,59.6000,40.4000,,,1.6800,2.4800,,,,,,
Renneschallenger,QF,Michael Geerts,Stan Wawrinka,14.5000,85.5000,,,6.9000,1.1700,,,,,,
Winstonsalemchallenger,QF,Christian Langmo,Antoine Ghibaudo,34.3000,65.7000,,,2.9200,1.5200,,,,,,
Winstonsalemchallenger,QF,Jack Pinnington Jones,Aidan Kim,64.0000,36.0000,,,1.5600,2.7800,,,,,,
Winstonsalemchallenger,QF,Rafael Jodar,Mitchell Krueger,64.2000,35.8000,,,1.5600,2.7900,,,,,,
Winstonsalemchallenger,QF,Trevor Svajda,Murphy Cassone,50.0000,50.0000,,,2.0000,2.0000,,,,,,
Biellachallenger,QF,Stefano Napolitano,Pol Martin Tiffon,72.0000,28.0000,,,1.3900,3.5700,,,,,,
Biellachallenger,QF,Gianluca Cadenasso,Jelle Sels,47.2000,52.8000,,,2.1200,1.8900,,,,,,
Biellachallenger,QF,Marko Topo,Kilian Feldbausch,67.8000,32.2000,,,1.4700,3.1100,,,,,,
Biellachallenger,QF,Luka Mikrut,Zdenek Kolar,60.0000,40.0000,,,1.6700,2.5000,,,,,,
Targumureschallenger,R32,Mihai Alexandru Coman,Marco Trungelliti,11.4000,88.6000,,,8.7700,1.1300,,,,,,
Targumureschallenger,R32,Bernabe Zapata Miralles,Mika Brunold,52.2000,47.8000,,,1.9200,2.0900,,,,,,
Targumureschallenger,R32,Dan Martin,Franco Agamenone,28.4000,71.6000,,,3.5200,1.4000,,,,,,
Targumureschallenger,R32,Max Alcala Gurri,Imanol Lopez Morillo,30.4000,69.6000,,,3.2900,1.4400,,,,,,
