tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP S-Hertogenbosch,"Medvedev, Daniil","Mannarino, Adrian",1.27,3.41,2025-06-12 06:18:59 UTC
ATP S-Hertogenbosch,"Evans, Daniel","Humbert, Ugo",3.09,1.32,2025-06-12 06:18:59 UTC
ATP S-Hertogenbosch,"Lajal, Mark",Hurkacz Hubert,2.29,1.55,2025-06-12 06:18:59 UTC
ATP S-Hertogenbosch,"Popyrin, Alexei","Bergs, Zizou",1.57,2.25,2025-06-12 06:18:59 UTC
ATP S-Hertogenbosch,"Opelka, Reilly","Jarry, Nicolas",1.8,1.9,2025-06-12 06:18:59 UTC
ATP S-Hertogenbosch,"Diallo, Gabriel","Khachanov, Karen",2.56,1.45,2025-06-12 06:18:59 UTC
ATP Stuttgart,"Fucsovics, Marton","Fritz, Taylor",2.94,1.35,2025-06-12 06:18:59 UTC
ATP Stuttgart,"Shelton, Ben","Lehecka, Jiri",1.7,2.03,2025-06-12 06:18:59 UTC
Challenger Santa Fe,"Sperle, John","Rodriguez Taverna, Santiago",3.22,1.28,2025-06-12 06:18:59 UTC
Challenger Santa Fe,"Midon, Lautaro",Bagnis Facundo,1.89,1.78,2025-06-12 06:18:59 UTC
Challenger Santa Fe,"Jones, Maximus",Casanova Hernan,3.67,1.22,2025-06-12 06:18:59 UTC
Challenger Santa Fe,"Blanch, Dali","Pucinelli De Almeida, Matheus",3.04,1.31,2025-06-12 06:18:59 UTC
Challenger Santa Fe,"Reis Da Silva, Joao Lucas","Bueno, Gonzalo",1.77,1.9,2025-06-12 06:18:59 UTC
Challenger Bratislava,"Rocha, Henrique","Barrios Vera, Marcelo Tomas",1.99,1.7,2025-06-12 06:18:59 UTC
Challenger Bratislava,"Royer, Valentin","Vacherot, Valentin",1.79,1.87,2025-06-12 06:18:59 UTC
Challenger Bratislava,"Mena, Facundo","Topo, Marko",2.14,1.6,2025-06-12 06:18:59 UTC
Challenger Bratislava,"Kodat, T","Dodig, Matej",2.28,1.53,2025-06-12 06:18:59 UTC
Challenger Bratislava,"Cina, Federico","Nava, Emilio",2.72,1.38,2025-06-12 06:18:59 UTC
Challenger Bratislava,Garin Christian,"Jianu, Filip Cri.",1.18,4.09,2025-06-12 06:18:59 UTC
Challenger Bratislava,"Karol, Milos","Prizmic, Dino",4.09,1.18,2025-06-12 06:18:59 UTC
Challenger Ilkley,"Pinnington Jones, Jack","Harris, Billy",2.26,1.54,2025-06-12 06:18:59 UTC
Challenger Ilkley,"Monday, Johannus","Mochizuki, Shintaro",1.64,2.07,2025-06-12 06:18:59 UTC
Challenger Ilkley,"Brooksby, Jenson","Crawford, Oliver",1.31,3.04,2025-06-12 06:18:59 UTC
Challenger Ilkley,"Shimabukuro, Sho","Schoolkate, Tristan",2.24,1.55,2025-06-12 06:18:59 UTC
Challenger Ilkley,"Svajda, Zachary","Riedi, Leandro",1.74,1.93,2025-06-12 06:18:59 UTC
Challenger Lyon,"Vallejo, Adolfo Daniel","Hsu, Yu Hsiou",1.47,2.43,2025-06-12 06:18:59 UTC
Challenger Lyon,"Trungelliti, Marco","Gakhov, Ivan",1.4,2.65,2025-06-12 06:18:59 UTC
Challenger Lyon,"Tabur, Clément","Gea, Arthur",1.52,2.3,2025-06-12 06:18:59 UTC
Challenger Lyon,"Kuzmanov, Dimitar","Cazaux, Arthur",2.65,1.4,2025-06-12 06:18:59 UTC
Challenger Lyon,"Merida, Daniel","Van Assche, Luca",2.58,1.42,2025-06-12 06:18:59 UTC
Challenger Lyon,"Carreno Busta, Pablo","Onclin, Gauthier",1.36,2.8,2025-06-12 06:18:59 UTC
Challenger Pérouse,"Durasovic, Viktor","Passaro, Francesco",5.47,1.1,2025-06-12 06:18:59 UTC
Challenger Pérouse,"Albot, Radu","Basile, Pierluigi",1.5,2.35,2025-06-12 06:18:59 UTC
Challenger Pérouse,"Pellegrino, Andrea","Bondioli, Federico",1.78,1.89,2025-06-12 06:18:59 UTC
Challenger Pérouse,"Svrcina, Dalibor","Fatic, Nerman",1.47,2.43,2025-06-12 06:18:59 UTC
Challenger Pérouse,"Nardi, Luca","Pavlovic, Luka",1.24,3.5,2025-06-12 06:18:59 UTC
