TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Szczecinchallenger,https://www.tennisabstract.com/current/2025SzczecinChallenger.html,SF,Pablo Llamas Ruiz,Facundo Diaz Acosta,57.2,42.8,1.75,2.34,Sackmann,2025-09-13 06:20:29 UTC
Szczecinchallenger,https://www.tennisabstract.com/current/2025SzczecinChallenger.html,SF,Geoffrey Blancaneaux,Thiago Agustin Tirante,26.8,73.2,3.73,1.37,Sackmann,2025-09-13 06:20:29 UTC
Guangzhouhuangpu Challenger,https://www.tennisabstract.com/current/2025Guangzhou(Huangpu)Challenger.html,SF,Christopher Oconnell,Alejandro Tabilo,56.7,43.3,1.76,2.31,Sackmann,2025-09-13 06:20:29 UTC
Guangzhouhuangpu Challenger,https://www.tennisabstract.com/current/2025Guangzhou(Huangpu)Challenger.html,SF,Billy Harris,Juan Manuel Cerundolo,55.3,44.7,1.81,2.24,Sackmann,2025-09-13 06:20:29 UTC
Renneschallenger,https://www.tennisabstract.com/current/2025RennesChallenger.html,SF,Hugo Gaston,Clement Chidekh,65.6,34.4,1.52,2.91,Sackmann,2025-09-13 06:20:29 UTC
Renneschallenger,https://www.tennisabstract.com/current/2025RennesChallenger.html,SF,Patrick Zahraj,Stan Wawrinka,18.5,81.5,5.41,1.23,Sackmann,2025-09-13 06:20:29 UTC
Winstonsalemchallenger,https://www.tennisabstract.com/current/2025WinstonSalemChallenger.html,SF,Christian Langmo,Jack Pinnington Jones,26.1,73.9,3.83,1.35,Sackmann,2025-09-13 06:20:29 UTC
Winstonsalemchallenger,https://www.tennisabstract.com/current/2025WinstonSalemChallenger.html,SF,Rafael Jodar,Trevor Svajda,60.1,39.9,1.66,2.51,Sackmann,2025-09-13 06:20:29 UTC
Biellachallenger,https://www.tennisabstract.com/current/2025BiellaChallenger.html,SF,Stefano Napolitano,Gianluca Cadenasso,78.0,22.0,1.28,4.55,Sackmann,2025-09-13 06:20:29 UTC
Biellachallenger,https://www.tennisabstract.com/current/2025BiellaChallenger.html,SF,Kilian Feldbausch,Luka Mikrut,24.2,75.8,4.13,1.32,Sackmann,2025-09-13 06:20:29 UTC
Targumureschallenger,https://www.tennisabstract.com/current/2025TarguMuresChallenger.html,R32,Mihai Alexandru Coman,Marco Trungelliti,11.4,88.6,8.77,1.13,Sackmann,2025-09-13 06:20:29 UTC
Targumureschallenger,https://www.tennisabstract.com/current/2025TarguMuresChallenger.html,R32,Bernabe Zapata Miralles,Mika Brunold,52.2,47.8,1.92,2.09,Sackmann,2025-09-13 06:20:29 UTC
Targumureschallenger,https://www.tennisabstract.com/current/2025TarguMuresChallenger.html,R32,Dan Martin,Franco Agamenone,28.4,71.6,3.52,1.4,Sackmann,2025-09-13 06:20:29 UTC
Targumureschallenger,https://www.tennisabstract.com/current/2025TarguMuresChallenger.html,R32,Max Alcala Gurri,Imanol Lopez Morillo,30.4,69.6,3.29,1.44,Sackmann,2025-09-13 06:20:29 UTC
