TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Atprome,https://www.tennisabstract.com/current/2025ATPRome.html,R64,Jannik Sinner,Mariano Navone,78.6,21.4,1.27,4.67,Sackmann,2025-05-09 06:04:27 UTC
Atprome,https://www.tennisabstract.com/current/2025ATPRome.html,R64,Jesper De Jong,Alejandro Davidovich Fokina,24.0,76.0,4.17,1.32,Sackmann,2025-05-09 06:04:27 UTC
Atprome,https://www.tennisabstract.com/current/2025ATPRome.html,R64,Francisco Cerundolo,Nicolas Jarry,76.8,23.2,1.3,4.31,Sackmann,2025-05-09 06:04:27 UTC
Atprome,https://www.tennisabstract.com/current/2025ATPRome.html,R64,Sebastian Ofner,Frances Tiafoe,31.1,68.9,3.22,1.45,Sackmann,2025-05-09 06:04:27 UTC
Wuxichallenger,https://www.tennisabstract.com/current/2025WuxiChallenger.html,QF,Yusuke Takahashi,Ilia Simakin,17.5,82.5,5.71,1.21,Sackmann,2025-05-09 06:04:27 UTC
Wuxichallenger,https://www.tennisabstract.com/current/2025WuxiChallenger.html,QF,Fajing Sun,Ryan Peniston,31.7,68.3,3.15,1.46,Sackmann,2025-05-09 06:04:27 UTC
Wuxichallenger,https://www.tennisabstract.com/current/2025WuxiChallenger.html,QF,Rio Noguchi,Terence Atmane,22.1,77.9,4.52,1.28,Sackmann,2025-05-09 06:04:27 UTC
Wuxichallenger,https://www.tennisabstract.com/current/2025WuxiChallenger.html,QF,Alex Bolt,Jie Cui,62.5,37.5,1.6,2.67,Sackmann,2025-05-09 06:04:27 UTC
Francavillaalmarechallenger,https://www.tennisabstract.com/current/2025FrancavillaalMareChallenger.html,QF,Dominic Stricker,Kimmer Coppejans,49.8,50.2,2.01,1.99,Sackmann,2025-05-09 06:04:27 UTC
Francavillaalmarechallenger,https://www.tennisabstract.com/current/2025FrancavillaalMareChallenger.html,QF,Benoit Paire,Francesco Maestrelli,55.1,44.9,1.81,2.23,Sackmann,2025-05-09 06:04:27 UTC
Francavillaalmarechallenger,https://www.tennisabstract.com/current/2025FrancavillaalMareChallenger.html,QF,Valentin Vacherot,Elias Ymer,69.3,30.7,1.44,3.26,Sackmann,2025-05-09 06:04:27 UTC
Francavillaalmarechallenger,https://www.tennisabstract.com/current/2025FrancavillaalMareChallenger.html,QF,Mark Lajal,Carlos Sanchez Jover,64.3,35.7,1.56,2.8,Sackmann,2025-05-09 06:04:27 UTC
Praguechallenger,https://www.tennisabstract.com/current/2025PragueChallenger.html,QF,Maxime Chazal,Lukas Klein,12.0,88.0,8.33,1.14,Sackmann,2025-05-09 06:04:27 UTC
Praguechallenger,https://www.tennisabstract.com/current/2025PragueChallenger.html,QF,Mees Rottgering,Filip Misolic,22.3,77.7,4.48,1.29,Sackmann,2025-05-09 06:04:27 UTC
Praguechallenger,https://www.tennisabstract.com/current/2025PragueChallenger.html,QF,Guy Den Ouden,Alexander Blockx,39.6,60.4,2.53,1.66,Sackmann,2025-05-09 06:04:27 UTC
Praguechallenger,https://www.tennisabstract.com/current/2025PragueChallenger.html,QF,Nicolai Budkov Kjaer,Martin Landaluce,40.8,59.2,2.45,1.69,Sackmann,2025-05-09 06:04:27 UTC
Santoschallenger,https://www.tennisabstract.com/current/2025SantosChallenger.html,QF,Alvaro Guillen Meza,Renzo Olivo,61.0,39.0,1.64,2.56,Sackmann,2025-05-09 06:04:27 UTC
Santoschallenger,https://www.tennisabstract.com/current/2025SantosChallenger.html,QF,Franco Roncadelli,Gonzalo Villanueva,46.0,54.0,2.17,1.85,Sackmann,2025-05-09 06:04:27 UTC
Santoschallenger,https://www.tennisabstract.com/current/2025SantosChallenger.html,QF,Lautaro Midon,Matheus Pucinelli De Almeida,37.8,62.2,2.65,1.61,Sackmann,2025-05-09 06:04:27 UTC
Santoschallenger,https://www.tennisabstract.com/current/2025SantosChallenger.html,QF,Nicolas Kicker,Gianluca Mager,48.5,51.5,2.06,1.94,Sackmann,2025-05-09 06:04:27 UTC
