TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Montevideochallenger,R32,Sebastian Baez,Alvaro Guillen Meza,62.6000,37.4000,,,1.6000,2.6700,,,,,,
Montevideochallenger,R32,Guido Ivan Justo,Adolfo Daniel Vallejo,16.7000,83.3000,,,5.9900,1.2000,,,,,,
Montevideochallenger,R32,Alex Barrena,Tristan Boyer,53.7000,46.3000,,,1.8600,2.1600,,,,,,
Montevideochallenger,R32,Andrea Collarini,Cristian Garin,19.8000,80.2000,,,5.0500,1.2500,,,,,,
Brisbane3Challenger,R32,James Duckworth,Omar Jasika,81.8000,18.2000,,,1.2200,5.4900,,,,,,
Brisbane3Challenger,R32,Blake Ellis,Moerani Bouzige,69.0000,31.0000,,,1.4500,3.2300,,,,,,
Brisbane3Challenger,R32,Filip Peliwo,Alex Bolt,17.1000,82.9000,,,5.8500,1.2100,,,,,,
Brisbane3Challenger,R16,Jake Delaney,Mees Rottgering,17.1000,82.9000,,,5.8500,1.2100,,,,,,
Brisbane3Challenger,R16,Emile Hudd,Hayato Matsuoka,45.1000,54.9000,,,2.2200,1.8200,,,,,,
Drummondvillechallenger,R32,Liam Draxl,Mikael Arseneault,75.6000,24.4000,,,1.3200,4.1000,,,,,,
Drummondvillechallenger,R32,Justin Boulais,Tristan Mccormick,27.0000,73.0000,,,3.7000,1.3700,,,,,,
Drummondvillechallenger,R32,Maks Kasnikowski,Max Wiskandt,71.0000,29.0000,,,1.4100,3.4500,,,,,,
Drummondvillechallenger,R32,Cleeve Harper,Michael Mmoh,12.3000,87.7000,,,8.1300,1.1400,,,,,,
Champaignchallenger,R32,Nicolas Mejia,Cedrik Marcel Stebe,33.2000,66.8000,,,3.0100,1.5000,,,,,,
