tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Madrid,"Tiafoe, Francis","Arnaldi, Matteo",2.06,1.71,2025-04-30 06:05:46 UTC
ATP Madrid,"Draper, Jack","Paul, Tommy",1.5,2.48,2025-04-30 06:05:46 UTC
ATP Madrid,Dimitrov Grigor,"Diallo, Gabriel",1.38,2.9,2025-04-30 06:05:46 UTC
ATP Madrid,"De Minaur, Alex","Musetti, Lorenzo",1.7,2.08,2025-04-30 06:05:46 UTC
ATP Madrid,"Cerundolo, Francisco","Mensik, Jakub",1.63,2.19,2025-04-30 06:05:46 UTC
ATP Madrid,"Ruud, Casper","Medvedev, Daniil",1.5,2.48,2025-04-30 06:05:46 UTC
Challenger Mauthausen,"Landaluce, Martin","Barrios Vera, Marcelo Tomas",1.99,1.7,2025-04-30 06:05:46 UTC
Challenger Mauthausen,"Gigante, Matteo","Trungelliti, Marco",1.65,2.06,2025-04-30 06:05:46 UTC
Challenger Mauthausen,"Burruchaga, Roman Andres","Mochizuki, Shintaro",1.57,2.2,2025-04-30 06:05:46 UTC
Challenger Mauthausen,"Tirante, Thiago Agustin","Misolic, Filip",2.14,1.6,2025-04-30 06:05:46 UTC
Challenger Mauthausen,"Neumayer, Lukas","Kym, Jérôme",2.06,1.65,2025-04-30 06:05:46 UTC
Challenger Mauthausen,Garin Christian,"Gaubas, Vilius",1.48,2.4,2025-04-30 06:05:46 UTC
Challenger Mauthausen,"Blockx, Alexander","Seyboth Wild, Thiago",2.24,1.55,2025-04-30 06:05:46 UTC
Challenger Mauthausen,"Schwaerzler, Joel","Oberleitner, Neil",1.52,2.3,2025-04-30 06:05:46 UTC
Challenger Guangzhou,"Schoolkate, Tristan","Shimabukuro, Sho",1.33,2.94,2025-04-30 06:05:46 UTC
Challenger Guangzhou,"Bouzige, Moerani",Grenier Hugo,3.97,1.19,2025-04-30 06:05:46 UTC
Challenger Aix-en-Provence,"Rinderknech, Arthur","Lajal, Mark",1.44,2.52,2025-04-30 06:05:46 UTC
Challenger Aix-en-Provence,Ramos Vinolas Albert,"Bellucci, Mattia",2.35,1.5,2025-04-30 06:05:46 UTC
Challenger Aix-en-Provence,"Gea, Arthur","Vacherot, Valentin",2.49,1.45,2025-04-30 06:05:46 UTC
Challenger Aix-en-Provence,"Herbert, Pierre-Hugues","Coric, Borna",3.87,1.2,2025-04-30 06:05:46 UTC
Challenger Aix-en-Provence,"Buse, Ignacio","Kouame, Moise",1.28,3.22,2025-04-30 06:05:46 UTC
Challenger Aix-en-Provence,"Gojo, Borna","Gaston, Hugo",1.8,1.86,2025-04-30 06:05:46 UTC
Challenger Aix-en-Provence,"Jacquet, Kyrian","Opelka, Reilly",2.06,1.65,2025-04-30 06:05:46 UTC
Challenger Aix-en-Provence,Moutet Corentin,"Kotov, Pavel",1.58,2.18,2025-04-30 06:05:46 UTC
Challenger Estoril,"Martinez Portero, Pedro","Dougaz, Aziz",1.25,3.42,2025-04-30 06:05:46 UTC
Challenger Estoril,"Rocha, Henrique","Jarry, Nicolas",2.85,1.35,2025-04-30 06:05:46 UTC
Challenger Estoril,"Martinez Portero, Pedro","Vatutin, Alexey",1.16,4.35,2025-04-30 06:05:46 UTC
Challenger Estoril,"Coppejans, Kimmer","Yevseyev, Denis",1.28,3.22,2025-04-30 06:05:46 UTC
Challenger Estoril,"Lajovic, Dusan","Pellegrino, Andrea",1.38,2.72,2025-04-30 06:05:46 UTC
Challenger Estoril,"Hanfmann, Yannick","Fonio, Giovanni",1.33,2.94,2025-04-30 06:05:46 UTC
Challenger Estoril,"Faria, Jaime","Zapata Miralles, Bernabe",1.52,2.3,2025-04-30 06:05:46 UTC
Challenger Estoril,"Zeppieri, Giulio","Fucsovics, Marton",3.42,1.25,2025-04-30 06:05:46 UTC
Challenger Estoril,"Kecmanovic, Miomir","Struff, Jan-Lennard",1.52,2.3,2025-04-30 06:05:46 UTC
Challenger Estoril,"De Jong, Jesper","Fonseca, Joao",3.87,1.2,2025-04-30 06:05:46 UTC
Challenger Ostrava,Sachko Vitaliy,"Squire, Henri",1.65,2.06,2025-04-30 06:05:46 UTC
Challenger Ostrava,"Roca Batalla, Oriol","Klein, Lukas",2.24,1.55,2025-04-30 06:05:46 UTC
Challenger Ostrava,"Onclin, Gauthier","Butvilas, Edas",1.62,2.11,2025-04-30 06:05:46 UTC
Challenger Porto Alegre,"Sanchez-Izquierdo, Nikolas","Torres, Juan Bautista",2.2,1.57,2025-04-30 06:05:46 UTC
Challenger Porto Alegre,"Boscardin Dias, Pedro","Ribeiro, Eduardo",1.42,2.58,2025-04-30 06:05:46 UTC
Challenger Porto Alegre,"Reis Da Silva, Joao Lucas","Dellien, Murkel",1.99,1.7,2025-04-30 06:05:46 UTC
