TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atplondon,R16,Carlos Alcaraz,Jaume Munar,96.2000,3.8000,,,1.0400,26.3200,,,,,,
Atplondon,R16,Reilly Opelka,Arthur Rinderknech,65.4000,34.6000,,,1.5300,2.8900,,,,,,
Atplondon,R16,Holger Rune,Mackenzie Mcdonald,74.9000,25.1000,,,1.3400,3.9800,,,,,,
Atplondon,R16,Roberto Bautista Agut,Jakub Mensik,60.8000,39.2000,,,1.6400,2.5500,,,,,,
Atphalle,R16,Alex Michelsen,Stefanos Tsitsipas,36.8000,63.2000,,,2.7200,1.5800,,,,,,
Sassuolochallenger,R32,Geoffrey Blancaneaux,Luca Van Assche,36.9000,63.1000,,,2.7100,1.5800,,,,,,
Sassuolochallenger,R32,Rei Sakamoto,Alvaro Guillen Meza,37.6000,62.4000,,,2.6600,1.6000,,,,,,
Sassuolochallenger,R16,Raul Brancaccio,Elias Ymer,24.4000,75.6000,,,4.1000,1.3200,,,,,,
Nottingham2Challenger,R16,James Mccabe,Colton Smith,23.3000,76.7000,,,4.2900,1.3000,,,,,,
Nottingham2Challenger,R16,Emilio Nava,Ryan Peniston,59.7000,40.3000,,,1.6800,2.4800,,,,,,
Nottingham2Challenger,R16,Jaime Faria,Jan Choinski,63.3000,36.7000,,,1.5800,2.7200,,,,,,
Nottingham2Challenger,R16,Shintaro Mochizuki,Tristan Boyer,56.8000,43.2000,,,1.7600,2.3100,,,,,,
Nottingham2Challenger,QF,Martin Landaluce,Terence Atmane,60.3000,39.7000,,,1.6600,2.5200,,,,,,
Poznanchallenger,R16,Cristian Garin,Sumit Nagal,76.2000,23.8000,,,1.3100,4.2000,,,,,,
Poznanchallenger,R16,Maxim Mrva,Martin Krumich,73.4000,26.6000,,,1.3600,3.7600,,,,,,
Poznanchallenger,R16,Filip Misolic,Zdenek Kolar,85.5000,14.5000,,,1.1700,6.9000,,,,,,
Poznanchallenger,R16,Daniel Michalski,Jurij Rodionov,32.6000,67.4000,,,3.0700,1.4800,,,,,,
Santacruzdelasierrachallenger,R16,Pedro Boscardin Dias,Gonzalo Villanueva,44.7000,55.3000,,,2.2400,1.8100,,,,,,
Santacruzdelasierrachallenger,R16,Franco Roncadelli,Juan Carlos Prado Angelo,41.7000,58.3000,,,2.4000,1.7200,,,,,,
Santacruzdelasierrachallenger,R16,Genaro Alberto Olivieri,Lucas Gerch,69.0000,31.0000,,,1.4500,3.2300,,,,,,
Santacruzdelasierrachallenger,R16,Luciano Emanuel Ambrogi,Joao Lucas Reis Da Silva,20.5000,79.5000,,,4.8800,1.2600,,,,,,
Royanchallenger,R16,Calvin Hemery,Enzo Couacaud,55.4000,44.6000,,,1.8100,2.2400,,,,,,
Royanchallenger,R16,Kalin Ivanovski,Dimitar Kuzmanov,16.3000,83.7000,,,6.1300,1.1900,,,,,,
Royanchallenger,R16,Mika Brunold,Tom Paris,64.1000,35.9000,,,1.5600,2.7900,,,,,,
Royanchallenger,R16,Andres Santamarta Roig,Ivan Gakhov,23.4000,76.6000,,,4.2700,1.3100,,,,,,
