tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Gstaad,"Cerundolo, Juan Manuel",Bublik Alexander,3.34,1.28,2025-07-20 06:18:39 UTC
ATP Bastad Suède,"Darderi, Luciano","De Jong, Jesper",1.53,2.34,2025-07-20 06:18:39 UTC
Challenger San Marino,"Klein, Lukas","Prizmic, Dino",2.65,1.42,2025-07-20 06:18:39 UTC
ATP Kitzbühel,"Cazaux, Arthur","Buse, Ignacio",1.9,1.8,2025-07-20 06:18:39 UTC
ATP Kitzbühel,"Comesana, Francisco","Boyer, Tristan",1.14,4.91,2025-07-20 06:18:39 UTC
ATP Kitzbühel,"Seyboth Wild, Thiago","Engel, Justin",1.48,2.47,2025-07-20 06:18:39 UTC
ATP Kitzbühel,"Faria, Jaime","Tirante, Thiago Agustin",2.0,1.72,2025-07-20 06:18:39 UTC
ATP Kitzbühel,"Van De Zandschulp, Botic","Jarry, Nicolas",2.11,1.65,2025-07-20 06:18:39 UTC
ATP Kitzbühel,"Schwaerzler, Joel","Fucsovics, Marton",3.41,1.27,2025-07-20 06:18:39 UTC
ATP Kitzbühel,"Misolic, Filip","Etcheverry, Tomas Martin",1.68,2.06,2025-07-20 06:18:39 UTC
ATP Kitzbühel,"Shevchenko, Alexander","Galan, Daniel Elahi",1.85,1.85,2025-07-20 06:18:39 UTC
"ATP, Umag, Croatia","Collignon, Raphaël","Kopriva, Vit",1.9,1.8,2025-07-20 06:18:39 UTC
"ATP, Umag, Croatia","Dodig, Matej","Passaro, Francesco",2.56,1.45,2025-07-20 06:18:39 UTC
"ATP, Umag, Croatia","De Jong, Jesper","Poljicak, Mili",1.45,2.56,2025-07-20 06:18:39 UTC
"ATP, Umag, Croatia","Lajovic, Dusan","Atmane, Terence",1.4,2.73,2025-07-20 06:18:39 UTC
"ATP, Umag, Croatia","Prizmic, Dino","Moller, Elmer",1.6,2.19,2025-07-20 06:18:39 UTC
"ATP, Umag, Croatia","Carballes Baena, Roberto","Basilashvili, Nikoloz",1.85,1.85,2025-07-20 06:18:39 UTC
"ATP, Umag, Croatia","Barrios Vera, Marcelo Tomas","Navone, Mariano",3.6,1.24,2025-07-20 06:18:39 UTC
"ATP, Umag, Croatia","Taberner, Carlos","Herbert, Pierre-Hugues",1.54,2.32,2025-07-20 06:18:39 UTC
"ATP, Kitzbuhel, Austria, Qualifying","Hanfmann, Yannick","Martin, Andrej",1.27,3.41,2025-07-20 06:18:39 UTC
"ATP, Kitzbuhel, Austria, Qualifying","Monteiro, Thiago",Bagnis Facundo,1.55,2.29,2025-07-20 06:18:39 UTC
"ATP, Kitzbuhel, Austria, Qualifying","Struff, Jan-Lennard","Rodionov, Jurij",1.3,3.21,2025-07-20 06:18:39 UTC
"ATP, Kitzbuhel, Austria, Qualifying","Gombos, Norbert","Albot, Radu",1.65,2.11,2025-07-20 06:18:39 UTC
"ATP, Umag, Croatia, Qualifying","Zeppieri, Giulio","Van Assche, Luca",1.59,2.21,2025-07-20 06:18:39 UTC
"ATP, Umag, Croatia, Qualifying","Gaubas, Vilius","Droguet, Titouan",1.65,2.11,2025-07-20 06:18:39 UTC
"ATP, Umag, Croatia, Qualifying","Pellegrino, Andrea","Llamas Ruiz, Pablo",1.75,1.96,2025-07-20 06:18:39 UTC
"ATP, Umag, Croatia, Qualifying","Mikrut, Luka","Guillen Meza, Alvaro",1.46,2.52,2025-07-20 06:18:39 UTC
"ATP, Washington, USA, Qualifying","Svajda, Zachary","Tomic, Bernard",1.28,3.34,2025-07-20 06:18:39 UTC
"ATP, Washington, USA, Qualifying","Fellows, Jake","Watanuki, Yosuke",9.94,1.02,2025-07-20 06:18:39 UTC
"ATP, Washington, USA, Qualifying","Bouzige, Moerani","Nanda, Govind",2.56,1.45,2025-07-20 06:18:39 UTC
Challenger Bloomfield Hills Qualification,"Nakagawa, Naoki","Bigun, Kaylan",1.72,1.96,2025-07-20 06:18:39 UTC
Challenger Bloomfield Hills Qualification,"Huang, Tsung-Hao","Moriya, Hiroki",2.99,1.32,2025-07-20 06:18:39 UTC
Challenger Bloomfield Hills Qualification,"Maloney, Patrick","Sheehy, Joshua",1.32,2.99,2025-07-20 06:18:39 UTC
Challenger Bloomfield Hills Qualification,"Van Wyk, Kris","Fery, Arthur",3.87,1.2,2025-07-20 06:18:39 UTC
Challenger Bloomfield Hills Qualification,"Matsuda, Ryuki","Langmo, Christian",2.3,1.52,2025-07-20 06:18:39 UTC
Challenger Bloomfield Hills Qualification,"Mayo, Aidan","Stalder, Reese",1.18,4.09,2025-07-20 06:18:39 UTC
Challenger Bloomfield Hills Qualification,Wu Tung Lin,"Dostanic, Stefan",2.3,1.52,2025-07-20 06:18:39 UTC
Challenger Bloomfield Hills Qualification,"Cooksey, William","Ilagan, Andre",4.83,1.13,2025-07-20 06:18:39 UTC
Challenger Bloomfield Hills Qualification,"Johns, Garrett","Takahashi, Yusuke",1.6,2.14,2025-07-20 06:18:39 UTC
Challenger Bloomfield Hills Qualification,"Johnson, Spencer","Chung, Hyeon",2.55,1.43,2025-07-20 06:18:39 UTC
Challenger Bloomfield Hills Qualification,"Kim, Aidan","Imamura, Masamic.",1.48,2.4,2025-07-20 06:18:39 UTC
Challenger Tampere,"Cina, Federico","Pucinelli De Almeida, Matheus",1.86,1.84,2025-07-20 06:18:39 UTC
Challenger Tampere,"Zahraj, Patrick","Durasovic, Viktor",1.8,1.9,2025-07-20 06:18:39 UTC
Challenger Tampere,"Negritu, Christoph","Rincon, Daniel",2.73,1.4,2025-07-20 06:18:39 UTC
Challenger Tampere,"Gueymard-Wayenburg, Sascha","Coppejans, Kimmer",4.04,1.2,2025-07-20 06:18:39 UTC
Challenger Tampere,"Clarke, Jay",Nagal Sumit,2.0,1.72,2025-07-20 06:18:39 UTC
Challenger Tampere,"Ferreira Silva, Frederico","Vasa, Eero",1.3,3.21,2025-07-20 06:18:39 UTC
Challenger Tampere,"Erhard, Mathys","Paldanius, Oskari",1.17,4.42,2025-07-20 06:18:39 UTC
Challenger Tampere,"Ahti, Vesa","Houkes, Max",7.77,1.05,2025-07-20 06:18:39 UTC
Challenger Tampere Qualification,Denisov Ivan,"Castagnola, Luca",4.09,1.18,2025-07-20 06:18:39 UTC
Challenger Tampere Qualification,"Reis Da Silva, Joao Lucas","Wazny, Alan",1.04,7.67,2025-07-20 06:18:39 UTC
Challenger Tampere Qualification,"Molcan, Alex","Cizek, Jiri",1.01,9.81,2025-07-20 06:18:39 UTC
Challenger Tampere Qualification,"Tamm, Kristjan","Wallin, Olle",3.5,1.24,2025-07-20 06:18:39 UTC
Challenger Tampere Qualification,"Faurel, Thomas","Blanch, Dali",1.83,1.83,2025-07-20 06:18:39 UTC
Challenger Tampere Qualification,"Sels, Jelle","Eerola, Oskari",1.04,7.67,2025-07-20 06:18:39 UTC
Challenger Tampere Qualification,"Barton, Hynek","Tiainen, Hermanni",1.01,9.81,2025-07-20 06:18:39 UTC
Challenger Tampere Qualification,"Fondriest, Matteo","Thanos, Aristotelis",6.35,1.07,2025-07-20 06:18:39 UTC
Challenger Tampere Qualification,"Karol, Milos","Brown, Preston",1.06,6.73,2025-07-20 06:18:39 UTC
Challenger Tampere Qualification,"Dominko, Sebastian","Krumich, Martin",3.16,1.29,2025-07-20 06:18:39 UTC
Challenger Tampere Qualification,"Suarez, Billy","Cazacu, Dragos Nicolae",3.58,1.23,2025-07-20 06:18:39 UTC
Qualification Challenger Segovia,"Binda, Alexandr","Masjuan Ginel, Pablo",1.75,1.92,2025-07-20 06:18:39 UTC
Qualification Challenger Segovia,"Echeverria, John","Sanchez Quilez, Alejo",1.63,2.09,2025-07-20 06:18:39 UTC
Qualification Challenger Segovia,"Paris, Tom","Matsuoka, Hayato",1.5,2.35,2025-07-20 06:18:39 UTC
Qualification Challenger Segovia,"Munk Mesa, Bernardo","Martinez, Alex",5.47,1.1,2025-07-20 06:18:39 UTC
Qualification Challenger Segovia,"Shelbayh, Abdullah","Tobon, Miguel",1.36,2.8,2025-07-20 06:18:39 UTC
Qualification Challenger Segovia,"Duarte, Rodrigo","Reymond, Arthur",9.81,1.01,2025-07-20 06:18:39 UTC
Qualification Challenger Segovia,"Tkemaladze, Zura","Pieczkowski, Olaf",3.22,1.28,2025-07-20 06:18:39 UTC
Qualification Challenger Segovia,"Soriano Barrera, Adria","Perez Martin, Ivan",1.02,8.96,2025-07-20 06:18:39 UTC
Qualification Challenger Segovia,"Wiskandt, Max","Porras, Julio Cesar",1.74,1.93,2025-07-20 06:18:39 UTC
Qualification Challenger Segovia,"Catry, Robin","Barroso Campos, Alberto",1.96,1.72,2025-07-20 06:18:39 UTC
Qualification Challenger Segovia,"Kalyanpur, Adil","Bakshi, Aleksandre",4.5,1.15,2025-07-20 06:18:39 UTC
Qualification Challenger Segovia,"Pereira, Tiago","De Schepper, Kenny",1.4,2.65,2025-07-20 06:18:39 UTC
Challenger Pozoblanco,"Merida, Daniel","Sun, Fajing",1.38,2.81,2025-07-20 06:18:39 UTC
Challenger Zug Qualification,"Casanova, Andrin","Dellavedova, Matthew",1.95,1.73,2025-07-20 06:18:39 UTC
Challenger Zug Qualification,"Sakellaridis, Stefanos","De Krom, Michiel",1.46,2.46,2025-07-20 06:18:39 UTC
Challenger Zug Qualification,"Villanueva, Gonzalo","Brunclik, Petr",2.06,1.65,2025-07-20 06:18:39 UTC
Challenger Zug Qualification,"Djosic, Nikola","Kestelboim, Mariano",4.83,1.13,2025-07-20 06:18:39 UTC
Challenger Zug Qualification,"Burruchaga, Roman Andres","Romano, Filippo",1.13,4.83,2025-07-20 06:18:39 UTC
Challenger Zug Qualification,"Nam, Ji Sung","Pokorny, Lukas",2.89,1.34,2025-07-20 06:18:39 UTC
Challenger Zug Qualification,"Forti, Francesco","Neuchrist, Maximilian",1.42,2.58,2025-07-20 06:18:39 UTC
Challenger Zug Qualification,"Thomas, Flynn","Nijboer, Ryan",4.09,1.18,2025-07-20 06:18:39 UTC
Challenger Zug Qualification,"Bertola, Remy","Braynin, Aleksandr",1.08,6.02,2025-07-20 06:18:39 UTC
Challenger Zug Qualification,"Paul, Jakub","Von Der Schulenburg, Jeffrey",1.16,4.35,2025-07-20 06:18:39 UTC
Challenger Zug Qualification,"Olivieri, Genaro Alberto","Janvier, Maxime",1.38,2.72,2025-07-20 06:18:39 UTC
Challenger Zug Qualification,"Gadamauri, Buvay.","Karlovskiy, Evgeny",1.65,2.06,2025-07-20 06:18:39 UTC
