TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,R64,Bu Yunchaokete,Chun Hsin Tseng,100.0,0.0,1.0,,Sackmann,2025-08-18 06:20:03 UTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,R64,Mariano Navone,Dhakshineswar Suresh,78.9,21.1,1.27,4.74,Sackmann,2025-08-18 06:20:03 UTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,R64,Yoshihito Nishioka,Pablo Carreno Busta,0.0,100.0,,1.0,Sackmann,2025-08-18 06:20:03 UTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,R64,Botic Van De Zandschulp,Adam Walton,100.0,0.0,1.0,,Sackmann,2025-08-18 06:20:03 UTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,R64,Raphael Collignon,Nishesh Basavareddy,51.0,49.0,1.96,2.04,Sackmann,2025-08-18 06:20:03 UTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,R64,Hamad Medjedovic,Arthur Rinderknech,100.0,0.0,1.0,,Sackmann,2025-08-18 06:20:03 UTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,R64,David Goffin,Pedro Martinez,0.0,100.0,,1.0,Sackmann,2025-08-18 06:20:03 UTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,R64,Borna Coric,Darwin Blanch,94.2,5.8,1.06,17.24,Sackmann,2025-08-18 06:20:03 UTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,R64,Kamil Majchrzak,Nicolas Jarry,100.0,0.0,1.0,,Sackmann,2025-08-18 06:20:03 UTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,R64,Sebastian Ofner,Vit Kopriva,0.0,100.0,,1.0,Sackmann,2025-08-18 06:20:03 UTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,R64,Aleksandar Kovacevic,Filip Misolic,50.8,49.2,1.97,2.03,Sackmann,2025-08-18 06:20:03 UTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,R64,Mackenzie Mcdonald,Brandon Holt,100.0,0.0,1.0,,Sackmann,2025-08-18 06:20:03 UTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,R64,Stefan Dostanic,Aleksandar Vukic,9.9,90.1,10.1,1.11,Sackmann,2025-08-18 06:20:03 UTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,R64,Francisco Comesana,Mattia Bellucci,52.8,47.2,1.89,2.12,Sackmann,2025-08-18 06:20:03 UTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,R64,Roman Safiullin,Christopher Oconnell,52.8,47.2,1.89,2.12,Sackmann,2025-08-18 06:20:03 UTC
Atpwinston Salem,https://www.tennisabstract.com/current/2025ATPWinston-Salem.html,R64,Hugo Gaston,Marton Fucsovics,33.5,66.5,2.99,1.5,Sackmann,2025-08-18 06:20:03 UTC
