TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Newportchallenger,https://www.tennisabstract.com/current/2025NewportChallenger.html,R32,Brandon Holt,Murphy Cassone,63.0,37.0,1.59,2.7,Sackmann,2025-07-08 06:19:23 UTC
Newportchallenger,https://www.tennisabstract.com/current/2025NewportChallenger.html,R32,Quinn Vandecasteele,Zachary Svajda,26.9,73.1,3.72,1.37,Sackmann,2025-07-08 06:19:23 UTC
Newportchallenger,https://www.tennisabstract.com/current/2025NewportChallenger.html,R32,Karl Poling,Oscar Weightman,38.0,62.0,2.63,1.61,Sackmann,2025-07-08 06:19:23 UTC
Newportchallenger,https://www.tennisabstract.com/current/2025NewportChallenger.html,R32,Omar Jasika,Yosuke Watanuki,20.9,79.1,4.78,1.26,Sackmann,2025-07-08 06:19:23 UTC
Newportchallenger,https://www.tennisabstract.com/current/2025NewportChallenger.html,R32,Aidan Mayo,Evan Zhu,100.0,0.0,1.0,,Sackmann,2025-07-08 06:19:23 UTC
Newportchallenger,https://www.tennisabstract.com/current/2025NewportChallenger.html,R32,Bernard Tomic,Trey Hilderbrand,63.1,37.8,1.58,2.65,Sackmann,2025-07-08 06:19:23 UTC
Braunschweigchallenger,https://www.tennisabstract.com/current/2025BraunschweigChallenger.html,R32,Tomas Martin Etcheverry,Luka Pavlovic,78.1,21.9,1.28,4.57,Sackmann,2025-07-08 06:19:23 UTC
Braunschweigchallenger,https://www.tennisabstract.com/current/2025BraunschweigChallenger.html,R32,Clement Tabur,Yannick Hanfmann,28.4,71.6,3.52,1.4,Sackmann,2025-07-08 06:19:23 UTC
Braunschweigchallenger,https://www.tennisabstract.com/current/2025BraunschweigChallenger.html,R32,Tom Gentzsch,Qualifier1,37.0,63.0,2.7,1.59,Sackmann,2025-07-08 06:19:23 UTC
Braunschweigchallenger,https://www.tennisabstract.com/current/2025BraunschweigChallenger.html,R32,Andrea Pellegrino,Filip Misolic,28.5,71.5,3.51,1.4,Sackmann,2025-07-08 06:19:23 UTC
Triestechallenger,https://www.tennisabstract.com/current/2025TriesteChallenger.html,R32,Chun Hsin Tseng,Sumit Nagal,69.0,31.0,1.45,3.23,Sackmann,2025-07-08 06:19:23 UTC
Triestechallenger,https://www.tennisabstract.com/current/2025TriesteChallenger.html,R32,Marco Cecchinato,Facundo Mena,100.0,0.0,1.0,,Sackmann,2025-07-08 06:19:23 UTC
Triestechallenger,https://www.tennisabstract.com/current/2025TriesteChallenger.html,R32,Juan Pablo Ficovich,Federico Cina,57.6,42.4,1.74,2.36,Sackmann,2025-07-08 06:19:23 UTC
Triestechallenger,https://www.tennisabstract.com/current/2025TriesteChallenger.html,R32,Maxim Mrva,Nikoloz Basilashvili,21.1,78.9,4.74,1.27,Sackmann,2025-07-08 06:19:23 UTC
Triestechallenger,https://www.tennisabstract.com/current/2025TriesteChallenger.html,R16,Lukas Klein,Facundo Diaz Acosta,34.6,65.4,2.89,1.53,Sackmann,2025-07-08 06:19:23 UTC
Iasichallenger,https://www.tennisabstract.com/current/2025IasiChallenger.html,R32,Hugo Dellien,Matheus Pucinelli De Almeida,72.6,27.4,1.38,3.65,Sackmann,2025-07-08 06:19:23 UTC
Iasichallenger,https://www.tennisabstract.com/current/2025IasiChallenger.html,R32,Cezar Cretu,Titouan Droguet,0.0,100.0,,1.0,Sackmann,2025-07-08 06:19:23 UTC
Iasichallenger,https://www.tennisabstract.com/current/2025IasiChallenger.html,R32,Kimmer Coppejans,Joao Lucas Reis Da Silva,0.0,100.0,,1.0,Sackmann,2025-07-08 06:19:23 UTC
Iasichallenger,https://www.tennisabstract.com/current/2025IasiChallenger.html,R32,Adolfo Daniel Vallejo,Felipe Meligeni Alves,0.0,100.0,,1.0,Sackmann,2025-07-08 06:19:23 UTC
Winnipegchallenger,https://www.tennisabstract.com/current/2025WinnipegChallenger.html,R32,Alexander Blockx,Qualifier1,81.3,18.7,1.23,5.35,Sackmann,2025-07-08 06:19:23 UTC
Winnipegchallenger,https://www.tennisabstract.com/current/2025WinnipegChallenger.html,R32,Naoki Nakagawa,Rei Sakamoto,23.5,76.5,4.26,1.31,Sackmann,2025-07-08 06:19:23 UTC
Winnipegchallenger,https://www.tennisabstract.com/current/2025WinnipegChallenger.html,R32,Moerani Bouzige,Marek Gengel,41.2,58.8,2.43,1.7,Sackmann,2025-07-08 06:19:23 UTC
Winnipegchallenger,https://www.tennisabstract.com/current/2025WinnipegChallenger.html,R32,Karue Sell,Yuta Shimizu,54.8,45.2,1.82,2.21,Sackmann,2025-07-08 06:19:23 UTC
Nottingham3Challenger,https://www.tennisabstract.com/current/2025Nottingham3Challenger.html,R32,Hugo Grenier,Liam Broady,46.8,53.2,2.14,1.88,Sackmann,2025-07-08 06:19:23 UTC
Nottingham3Challenger,https://www.tennisabstract.com/current/2025Nottingham3Challenger.html,R32,Kyle Edmund,Tom Hands,71.3,28.7,1.4,3.48,Sackmann,2025-07-08 06:19:23 UTC
Nottingham3Challenger,https://www.tennisabstract.com/current/2025Nottingham3Challenger.html,R32,Axel Nefve,Patrick Zahraj,44.0,56.0,2.27,1.79,Sackmann,2025-07-08 06:19:23 UTC
Nottingham3Challenger,https://www.tennisabstract.com/current/2025Nottingham3Challenger.html,R32,Kenny De Schepper,Matteo Martineau,49.0,51.0,2.04,1.96,Sackmann,2025-07-08 06:19:23 UTC
