TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atphamburg,QF,Alexandre Muller,Felix Auger Aliassime,43.2000,56.8000,,,2.3100,1.7600,,,,,,
Atphamburg,QF,Andrey Rublev,Luciano Darderi,65.0000,35.0000,,,1.5400,2.8600,,,,,,
Atphamburg,QF,Tomas Martin Etcheverry,Jiri Lehecka,45.6000,54.4000,,,2.1900,1.8400,,,,,,
Atphamburg,QF,Flavio Cobolli,Roberto Bautista Agut,50.5000,49.5000,,,1.9800,2.0200,,,,,,
Atpgeneva,QF,Taylor Fritz,Hubert Hurkacz,54.2000,45.8000,,,1.8500,2.1800,,,,,,
Atpgeneva,QF,Karen Khachanov,Sebastian Ofner,71.6000,28.4000,,,1.4000,3.5200,,,,,,
Atpgeneva,QF,Alexei Popyrin,Cameron Norrie,52.3000,47.7000,,,1.9100,2.1000,,,,,,
Atpgeneva,QF,Matteo Arnaldi,Novak Djokovic,17.4000,82.6000,,,5.7500,1.2100,,,,,,
Skopjechallenger,QF,Hugo Dellien,Daniel Michalski,83.6000,16.4000,,,1.2000,6.1000,,,,,,
Skopjechallenger,QF,Jay Clarke,Joel Schwaerzler,50.3000,49.7000,,,1.9900,2.0100,,,,,,
Skopjechallenger,QF,Mili Poljicak,Michael Geerts,57.5000,42.5000,,,1.7400,2.3500,,,,,,
Skopjechallenger,QF,Nerman Fatic,Christoph Negritu,57.4000,42.6000,,,1.7400,2.3500,,,,,,
Tbilisichallenger,QF,Lukas Pokorny,Charles Broom,66.2000,33.8000,,,1.5100,2.9600,,,,,,
Tbilisichallenger,QF,Eliakim Coulibaly,Federico Cina,47.6000,52.4000,,,2.1000,1.9100,,,,,,
Tbilisichallenger,QF,Daniil Glinka,Saba Purtseladze,63.2000,36.8000,,,1.5800,2.7200,,,,,,
Tbilisichallenger,QF,Martin Damm,George Loffhagen,59.1000,40.9000,,,1.6900,2.4400,,,,,,
