tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Toronto,"Kopriva, Vit","Yunchaokete, Bu",2.63,1.45,2025-07-28 06:22:33 UTC
ATP Toronto,"Quinn, Ethan","Nishioka, Yoshihito",1.89,1.85,2025-07-28 06:22:33 UTC
ATP Toronto,"Mcdonald, Mackenzie","Goffin, David",1.5,2.48,2025-07-28 06:22:33 UTC
ATP Toronto,"O`Connell, Christopher","Tseng, Chun Hsin",1.72,2.05,2025-07-28 06:22:33 UTC
ATP Toronto,"Bellucci, Mattia","Gaston, Hugo",1.5,2.48,2025-07-28 06:22:33 UTC
ATP Toronto,"Vukic, Aleksandar","Martinez Portero, Pedro",1.33,3.15,2025-07-28 06:22:33 UTC
ATP Toronto,"Watanuki, Yusuke","Altmaier, Daniel",2.67,1.44,2025-07-28 06:22:33 UTC
ATP Toronto,"Blockx, Alexander","Darderi, Luciano",1.87,1.87,2025-07-28 06:22:33 UTC
ATP Toronto,"Martin, Dan","Munar, Jaume",12.59,1.01,2025-07-28 06:22:33 UTC
ATP Toronto,"Comesana, Francisco","Dzumhur, Damir",1.57,2.31,2025-07-28 06:22:33 UTC
ATP Toronto,"Boyer, Tristan","Kovacevic, Aleksandar",3.21,1.32,2025-07-28 06:22:33 UTC
ATP Toronto,Giron Marcos,"Mannarino, Adrian",1.44,2.67,2025-07-28 06:22:33 UTC
ATP Toronto,"Schoolkate, Tristan","Fonseca, Joao",3.63,1.26,2025-07-28 06:22:33 UTC
ATP Toronto,"Carballes Baena, Roberto","Ugo Carabelli, Camilo",1.95,1.8,2025-07-28 06:22:33 UTC
ATP Toronto,"Coric, Borna","Gigante, Matteo",1.8,1.95,2025-07-28 06:22:33 UTC
ATP Toronto,"Marozsan, Fabian","Dellien, Hugo",1.12,5.66,2025-07-28 06:22:33 UTC
ATP Toronto,"Draxl, Liam","Carreno Busta, Pablo",1.55,2.36,2025-07-28 06:22:33 UTC
ATP Toronto,"Rinderknech, Arthur","Galarneau, Alexis",1.48,2.54,2025-07-28 06:22:33 UTC
ATP Toronto,Moutet Corentin,"Brooksby, Jenson",1.98,1.77,2025-07-28 06:22:33 UTC
ATP Toronto,"Zverev, Alexander","Walton, Adam",1.08,6.97,2025-07-28 06:22:33 UTC
Challenger Astana Qualification,"Sasikumar, Mukund","Tkemaladze, Zura",1.39,2.68,2025-07-28 06:22:33 UTC
Challenger Astana Qualification,"Zhukov, Maxim","Milushev, Amir",1.27,3.28,2025-07-28 06:22:33 UTC
Challenger Astana Qualification,"Azkara, Arda","Philippov, Evgeny",1.49,2.38,2025-07-28 06:22:33 UTC
Challenger Astana Qualification,"Ichikawa, Taisei","Park, Uisung",2.72,1.38,2025-07-28 06:22:33 UTC
Qualification Challenger Liberec,"Milev, Yanaki","Vasa, Eero",2.28,1.53,2025-07-28 06:22:33 UTC
Qualification Challenger Liberec,"Nicod, Jakub","Pieczonka, Filip",1.41,2.61,2025-07-28 06:22:33 UTC
Qualification Challenger Liberec,"Krumich, Martin","Castagnola, Luca",1.27,3.28,2025-07-28 06:22:33 UTC
Qualification Challenger Liberec,"Prihodko, Oleg","Gima, Sebastian",1.31,3.04,2025-07-28 06:22:33 UTC
Qualification Challenger Liberec,"Karol, Milos","Reymond, Arthur",1.44,2.52,2025-07-28 06:22:33 UTC
Qualification Challenger Liberec,"Molcan, Alex","Ymer, Mikael",1.55,2.24,2025-07-28 06:22:33 UTC
Challenger Lexington,"Mejia, Nicolas","Holmgren, August",3.04,1.33,2025-07-28 06:22:33 UTC
Challenger Lexington,"Banerjee, Samir","Tomic, Bernard",2.25,1.57,2025-07-28 06:22:33 UTC
Challenger Lexington,"Zhukayev, Beibit","Kachmazov, Alibek",1.83,1.87,2025-07-28 06:22:33 UTC
Challenger Lexington,"Basavareddy, Nishesh","Pacheco Mendez, Rodrigo",1.3,3.21,2025-07-28 06:22:33 UTC
Challenger Lexington,"Hsu, Yu Hsiou","Cassone, Murphy",2.0,1.72,2025-07-28 06:22:33 UTC
Challenger Lexington,"Zheng, Michael","Martin, Andres",1.55,2.29,2025-07-28 06:22:33 UTC
Challenger Lexington,Habib Hady,"Zhou, Yi",1.82,1.88,2025-07-28 06:22:33 UTC
Challenger Lexington,"Ghibaudo, Antoine","Sakamoto, Rei",3.41,1.27,2025-07-28 06:22:33 UTC
Challenger Lexington,"Evans, Daniel","Andrade, Andres",1.3,3.21,2025-07-28 06:22:33 UTC
Challenger Porto,"Cui, Jie","Moro Canas, Alejandro",2.73,1.4,2025-07-28 06:22:33 UTC
Challenger Porto,"Albot, Radu","Coulibaly, Eliakim",1.75,1.96,2025-07-28 06:22:33 UTC
Challenger Porto,"Faria, Jaime","Ymer, Elias",1.45,2.56,2025-07-28 06:22:33 UTC
Challenger Porto,"Escoffier, Antoine","Merida, Daniel",3.09,1.32,2025-07-28 06:22:33 UTC
Challenger Porto,"Elias, Gastao","Landaluce, Martin",2.41,1.5,2025-07-28 06:22:33 UTC
Challenger Porto,"Alvarez Varona, Nicolas","Soto, Matias",1.35,2.94,2025-07-28 06:22:33 UTC
Challenger Porto,"Araujo, Pedro",Grenier Hugo,3.73,1.23,2025-07-28 06:22:33 UTC
Challenger Porto,"Hüsler, Marc-Andrea","Ferreira Silva, Frederico",1.36,2.89,2025-07-28 06:22:33 UTC
Qualification Challenger Lexington,"Maloney, Patrick","Dostanic, Stefan",2.2,1.57,2025-07-28 06:22:33 UTC
Qualification Challenger Lexington,"Johns, Garrett","Hussey, Giles",2.14,1.6,2025-07-28 06:22:33 UTC
Qualification Challenger Lexington,"Mayo, Aidan","Damm Jr, Martin",2.2,1.57,2025-07-28 06:22:33 UTC
Qualification Challenger Lexington,"Rybakov, Alex","Svajda, Trevor",2.4,1.48,2025-07-28 06:22:33 UTC
Qualification Challenger Lexington,Wu Tung Lin,"Matsuda, Ryuki",1.29,3.16,2025-07-28 06:22:33 UTC
Challenger Astana,"Bakshi, Aleksandre","Isomura, Kokoro",2.03,1.7,2025-07-28 06:22:33 UTC
Challenger Astana,"Binda, Alexandr","Bar Biryukov, Petr",2.25,1.57,2025-07-28 06:22:33 UTC
Challenger Astana,"Berankis, Ricardas","Nurlanuly, Zangar",1.2,4.04,2025-07-28 06:22:33 UTC
Challenger Astana,"Kumasaka, Takuya","Budkov Kjaer, Nicolai",2.94,1.35,2025-07-28 06:22:33 UTC
Challenger Astana,"Imai, Shintaro","Omarkhanov, Amir",1.42,2.65,2025-07-28 06:22:33 UTC
Challenger Astana,"Chidekh, Clement","Shin, Sanhui",1.35,2.94,2025-07-28 06:22:33 UTC
Challenger Astana,"Leong, Mitsuki Wei Kang","Shin, Maxim",1.45,2.56,2025-07-28 06:22:33 UTC
Challenger Astana,"Jones, Maximus","Tokuda, Renta",2.56,1.45,2025-07-28 06:22:33 UTC
Challenger Hagen,"Rodionov, Jurij","Negritu, Christoph",1.4,2.73,2025-07-28 06:22:33 UTC
Challenger Hagen,"Mcdonald, Niels","Diaz Acosta, Facundo",4.42,1.17,2025-07-28 06:22:33 UTC
Challenger Hagen,"Hassan, Benjamin","Tabur, Clément",1.65,2.11,2025-07-28 06:22:33 UTC
Challenger Hagen,"Choinski, Jan","Giustino, Lorenzo",1.22,3.83,2025-07-28 06:22:33 UTC
Challenger Hagen,"Kym, Jérôme","Coppejans, Kimmer",1.58,2.23,2025-07-28 06:22:33 UTC
Challenger Hagen,"Midon, Lautaro","Gaubas, Vilius",2.89,1.36,2025-07-28 06:22:33 UTC
