TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Guangzhouhuangpu Challenger,R16,Nishesh Basavareddy,Giulio Zeppieri,59.6000,40.4000,,,1.6800,2.4800,,,,,,
Renneschallenger,R16,Harold Mayot,Gregoire Barrere,58.3000,41.7000,,,1.7200,2.4000,,,,,,
Winstonsalemchallenger,QF,Christian Langmo,Antoine Ghibaudo,34.3000,65.7000,,,2.9200,1.5200,,,,,,
Winstonsalemchallenger,QF,Jack Pinnington Jones,Aidan Kim,64.0000,36.0000,,,1.5600,2.7800,,,,,,
Winstonsalemchallenger,QF,Rafael Jodar,Mitchell Krueger,64.2000,35.8000,,,1.5600,2.7900,,,,,,
Winstonsalemchallenger,QF,Trevor Svajda,Murphy Cassone,50.0000,50.0000,,,2.0000,2.0000,,,,,,
Biellachallenger,R16,Federico Arnaboldi,Stefano Napolitano,30.6000,69.4000,,,3.2700,1.4400,,,,,,
Biellachallenger,R16,Pol Martin Tiffon,Alejandro Moro Canas,28.1000,71.9000,,,3.5600,1.3900,,,,,,
Targumureschallenger,R32,Mihai Alexandru Coman,Marco Trungelliti,11.4000,88.6000,,,8.7700,1.1300,,,,,,
Targumureschallenger,R32,Bernabe Zapata Miralles,Mika Brunold,52.2000,47.8000,,,1.9200,2.0900,,,,,,
Targumureschallenger,R32,Dan Martin,Franco Agamenone,28.4000,71.6000,,,3.5200,1.4000,,,,,,
Targumureschallenger,R32,Max Alcala Gurri,Imanol Lopez Morillo,30.4000,69.6000,,,3.2900,1.4400,,,,,,
