tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Washington,"Medvedev, Daniil",Moutet Corentin,1.23,3.73,2025-07-25 06:20:41 UTC
ATP Washington,"De Minaur, Alex","Nakashima, Brand.",1.45,2.56,2025-07-25 06:20:41 UTC
ATP Kitzbühel,"Cazaux, Arthur","Rinderknech, Arthur",1.62,2.16,2025-07-25 06:20:41 UTC
ATP Kitzbühel,Bublik Alexander,"Van De Zandschulp, Botic",1.25,3.55,2025-07-25 06:20:41 UTC
"ATP, Umag, Croatia","Ugo Carabelli, Camilo","Darderi, Luciano",3.09,1.32,2025-07-25 06:20:41 UTC
"ATP, Umag, Croatia","Taberner, Carlos","Dzumhur, Damir",2.07,1.67,2025-07-25 06:20:41 UTC
Challenger Zug,"Burruchaga, Roman Andres","Hüsler, Marc-Andrea",1.55,2.29,2025-07-25 06:20:41 UTC
Challenger Zug,"Mayot, Harold","Brunold, Mika",1.57,2.25,2025-07-25 06:20:41 UTC
Challenger Zug,"Piros, Zsombor","Sakellaridis, Stefanos",1.21,3.93,2025-07-25 06:20:41 UTC
Challenger Zug,"Diaz Acosta, Facundo","Paul, Jakub",1.25,3.56,2025-07-25 06:20:41 UTC
Challenger Bloomfield Hills,"Spizzirri, Eliot","Zhou, Yi",1.55,2.29,2025-07-25 06:20:41 UTC
Challenger Bloomfield Hills,"Martin, Andres","Galarneau, Alexis",1.96,1.75,2025-07-25 06:20:41 UTC
Challenger Bloomfield Hills,"Hsu, Yu Hsiou",Wu Tung Lin,1.67,2.07,2025-07-25 06:20:41 UTC
Challenger Ségovie,"Dougaz, Aziz","Alvarez Varona, Nicolas",2.09,1.66,2025-07-25 06:20:41 UTC
Challenger Ségovie,"Jodar, Rafael","Loffhagen, George",1.87,1.83,2025-07-25 06:20:41 UTC
Challenger Ségovie,"Butvilas, Edas","Soriano Barrera, Adria",1.33,3.05,2025-07-25 06:20:41 UTC
Challenger Ségovie,"Shah, Aryan","Crawford, Oliver",2.62,1.43,2025-07-25 06:20:41 UTC
Challenger Ségovie,"Alvarez Varona, Nicolas","Monday, Johannus",1.96,1.75,2025-07-25 06:20:41 UTC
Challenger Tampere,"Cina, Federico","Barton, Hynek",1.48,2.47,2025-07-25 06:20:41 UTC
Challenger Tampere,"Budkov Kjaer, Nicolai","Erhard, Mathys",1.46,2.52,2025-07-25 06:20:41 UTC
Challenger Tampere,"Arnaud Bailly, Gilles","Gueymard-Wayenburg, Sascha",1.44,2.59,2025-07-25 06:20:41 UTC
