TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Atpathens,https://www.tennisabstract.com/current/2025ATPAthens.html,R32,Alejandro Tabilo,Adam Walton,100.0,0.0,1.0,,Sackmann,2025-11-04 06:18:49 UTC
Atpathens,https://www.tennisabstract.com/current/2025ATPAthens.html,R32,Eliot Spizzirri,Laslo Djere,100.0,0.0,1.0,,Sackmann,2025-11-04 06:18:49 UTC
Atpathens,https://www.tennisabstract.com/current/2025ATPAthens.html,R32,Stefanos Sakellaridis,Nuno Borges,0.0,100.0,,1.0,Sackmann,2025-11-04 06:18:49 UTC
Atpathens,https://www.tennisabstract.com/current/2025ATPAthens.html,R32,Marcos Giron,Pedro Martinez,70.5,29.5,1.42,3.39,Sackmann,2025-11-04 06:18:49 UTC
Atpathens,https://www.tennisabstract.com/current/2025ATPAthens.html,R32,Yannick Hanfmann,Ivan Ivanov,65.1,34.9,1.54,2.87,Sackmann,2025-11-04 06:18:49 UTC
Atpathens,https://www.tennisabstract.com/current/2025ATPAthens.html,R32,Reilly Opelka,Vit Kopriva,0.0,100.0,,1.0,Sackmann,2025-11-04 06:18:49 UTC
Atpathens,https://www.tennisabstract.com/current/2025ATPAthens.html,R16,Sebastian Korda,Damir Dzumhur,74.6,25.4,1.34,3.94,Sackmann,2025-11-04 06:18:49 UTC
Atpathens,https://www.tennisabstract.com/current/2025ATPAthens.html,R32,Jacob Fearnley,Miomir Kecmanovic,0.0,100.0,,1.0,Sackmann,2025-11-04 06:18:49 UTC
Atpmetz,https://www.tennisabstract.com/current/2025ATPMetz.html,R32,Kyrian Jacquet,Luca Van Assche,47.6,52.4,2.1,1.91,Sackmann,2025-11-04 06:18:49 UTC
Atpmetz,https://www.tennisabstract.com/current/2025ATPMetz.html,R32,Arthur Cazaux,Adrian Mannarino,100.0,0.0,1.0,,Sackmann,2025-11-04 06:18:49 UTC
Atpmetz,https://www.tennisabstract.com/current/2025ATPMetz.html,R32,Valentin Royer,Cameron Norrie,0.0,100.0,,1.0,Sackmann,2025-11-04 06:18:49 UTC
Atpmetz,https://www.tennisabstract.com/current/2025ATPMetz.html,R32,Jan Choinski,Lorenzo Sonego,0.0,100.0,,1.0,Sackmann,2025-11-04 06:18:49 UTC
Atpmetz,https://www.tennisabstract.com/current/2025ATPMetz.html,R32,Terence Atmane,Hugo Gaston,0.0,100.0,,1.0,Sackmann,2025-11-04 06:18:49 UTC
Atpmetz,https://www.tennisabstract.com/current/2025ATPMetz.html,R32,Daniel Altmaier,Arthur Rinderknech,32.8,67.2,3.05,1.49,Sackmann,2025-11-04 06:18:49 UTC
Helsinkichallenger,https://www.tennisabstract.com/current/2025HelsinkiChallenger.html,R32,Marin Cilic,Benjamin Hassan,100.0,0.0,1.0,,Sackmann,2025-11-04 06:18:49 UTC
Helsinkichallenger,https://www.tennisabstract.com/current/2025HelsinkiChallenger.html,R32,Stefano Napolitano,Alexis Galarneau,100.0,0.0,1.0,,Sackmann,2025-11-04 06:18:49 UTC
Helsinkichallenger,https://www.tennisabstract.com/current/2025HelsinkiChallenger.html,R32,Emil Ruusuvuori,Lukas Neumayer,78.6,21.4,1.27,4.67,Sackmann,2025-11-04 06:18:49 UTC
