tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Cary,"Wu, Yibing","Mayew, Ian",1.05,7.16,2025-06-30 06:24:34 UTC
Challenger Cary,"Andrade, Andres","Mayo, Aidan",1.38,2.72,2025-06-30 06:24:34 UTC
Challenger Cary,"Dostanic, Stefan","Martin, Andres",1.77,1.9,2025-06-30 06:24:34 UTC
Challenger Cary,"Sekulic, Philip","Draxl, Liam",2.94,1.33,2025-06-30 06:24:34 UTC
Challenger Cary,"Schoolkate, Tristan","Zhou, Yi",1.27,3.28,2025-06-30 06:24:34 UTC
Challenger Cary,"Imamura, Masamic.","Kypson, Patrick",4.83,1.13,2025-06-30 06:24:34 UTC
Challenger Cary,"Nakagawa, Naoki","Sell, Karue",3.22,1.28,2025-06-30 06:24:34 UTC
Challenger Cary,"Galarneau, Alexis","Roh, Hoyoung",1.11,5.23,2025-06-30 06:24:34 UTC
Challenger Cary,"Sakamoto, Rei","Mejia, Nicolas",1.65,2.06,2025-06-30 06:24:34 UTC
ATP Wimbledon,"Mannarino, Adrian","O`Connell, Christopher",1.38,2.9,2025-06-30 06:24:34 UTC
ATP Wimbledon,"Bellucci, Mattia","Crawford, Oliver",1.33,3.15,2025-06-30 06:24:34 UTC
ATP Wimbledon,"Lehecka, Jiri","Dellien, Hugo",1.01,12.59,2025-06-30 06:24:34 UTC
ATP Wimbledon,"Moller, Elmer","Tiafoe, Francis",8.54,1.05,2025-06-30 06:24:34 UTC
ATP Wimbledon,"Tarvet, Oliver","Riedi, Leandro",2.06,1.71,2025-06-30 06:24:34 UTC
ATP Wimbledon,"Tien, Learner","Basavareddy, Nishesh",1.43,2.7,2025-06-30 06:24:34 UTC
ATP Wimbledon,"Bonzi, Benjamin","Medvedev, Daniil",7.93,1.06,2025-06-30 06:24:34 UTC
ATP Wimbledon,"Kopriva, Vit","Thompson, Jordan",2.9,1.38,2025-06-30 06:24:34 UTC
ATP Wimbledon,"Norrie, Cameron","Bautista Agut, Roberto",1.82,1.92,2025-06-30 06:24:34 UTC
ATP Wimbledon,"Bergs, Zizou","Harris, Lloyd",1.44,2.67,2025-06-30 06:24:34 UTC
ATP Wimbledon,"Rune, Holger","Jarry, Nicolas",1.29,3.4,2025-06-30 06:24:34 UTC
ATP Wimbledon,"Popyrin, Alexei","Fery, Arthur",1.23,3.9,2025-06-30 06:24:34 UTC
ATP Wimbledon,"Royer, Valentin",Tsitsipas Stefano,3.8,1.24,2025-06-30 06:24:34 UTC
ATP Wimbledon,"Darderi, Luciano",Safiullin Roman,2.74,1.42,2025-06-30 06:24:34 UTC
ATP Wimbledon,"Cerundolo, Francisco","Borges, Nuno",1.47,2.57,2025-06-30 06:24:34 UTC
ATP Wimbledon,"Struff, Jan-Lennard","Misolic, Filip",1.64,2.18,2025-06-30 06:24:34 UTC
ATP Wimbledon,"Auger-Aliassime, Félix","Duckworth, James",1.17,4.66,2025-06-30 06:24:34 UTC
ATP Wimbledon,"Carreno Busta, Pablo","Rodesch, Chris",2.6,1.46,2025-06-30 06:24:34 UTC
ATP Wimbledon,"Fognini, Fabio","Alcaraz Garfia, Carlos",12.59,1.01,2025-06-30 06:24:34 UTC
ATP Wimbledon,Rublev Andrey,"Djere, Laslo",1.25,3.71,2025-06-30 06:24:34 UTC
Challenger Modena,"Dodig, Matej","Cerundolo, Juan Manuel",3.58,1.23,2025-06-30 06:24:34 UTC
Challenger Modena,"Burruchaga, Roman Andres","Merida, Daniel",1.63,2.09,2025-06-30 06:24:34 UTC
Challenger Modena,"Tirante, Thiago Agustin","Buse, Ignacio",2.07,1.64,2025-06-30 06:24:34 UTC
Challenger Modena,"Zahraj, Patrick","Diaz Acosta, Facundo",3.28,1.27,2025-06-30 06:24:34 UTC
Challenger Modena,"Arnaboldi, Feder.","Galan, Daniel Elahi",3.1,1.3,2025-06-30 06:24:34 UTC
Challenger Modena,"Taberner, Carlos","Geerts, Michaël",1.23,3.58,2025-06-30 06:24:34 UTC
Challenger Modena,"Houkes, Max","Gomez, Federico Agustin",1.99,1.7,2025-06-30 06:24:34 UTC
Challenger Modena,"Parenti, Luca","Kym, Jérôme",8.96,1.02,2025-06-30 06:24:34 UTC
Challenger Modena,"Cecchinato, Marco","Monteiro, Thiago",1.7,1.99,2025-06-30 06:24:34 UTC
Challenger Modena,"Cina, Federico","Poljicak, Mili",1.62,2.11,2025-06-30 06:24:34 UTC
Challenger Brasov,"Ferreira Silva, Frederico","Soto, Matias",2.07,1.64,2025-06-30 06:24:34 UTC
Challenger Brasov,"Gueymard-Wayenburg, Sascha","Rodriguez Taverna, Santiago",2.35,1.5,2025-06-30 06:24:34 UTC
Challenger Brasov,"Purtseladze, Saba","Guillen Meza, Alvaro",4.09,1.18,2025-06-30 06:24:34 UTC
Challenger Brasov,"Topo, Marko","Ghetu, Gabriel",1.28,3.22,2025-06-30 06:24:34 UTC
