tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Madrid,"Dzumhur, Damir","Arnaldi, Matteo",3.33,1.3,2025-04-28 06:09:34 UTC
ATP Madrid,Dimitrov Grigor,"Fearnley, Jacob",1.38,2.9,2025-04-28 06:09:34 UTC
ATP Madrid,"Norrie, Cameron","Diallo, Gabriel",1.75,2.01,2025-04-28 06:09:34 UTC
ATP Madrid,"Tiafoe, Francis","Müller, Alexandre",1.65,2.16,2025-04-28 06:09:34 UTC
ATP Madrid,"Khachanov, Karen","Paul, Tommy",2.19,1.63,2025-04-28 06:09:34 UTC
ATP Madrid,"Draper, Jack","Berrettini, Matteo",1.51,2.46,2025-04-28 06:09:34 UTC
ATP Madrid,Tsitsipas Stefano,"Musetti, Lorenzo",1.89,1.85,2025-04-28 06:09:34 UTC
ATP Madrid,"De Minaur, Alex","Shapovalov, Denis",1.23,3.9,2025-04-28 06:09:34 UTC
ATP Madrid,"Medvedev, Daniil","Nakashima, Brand.",1.35,3.04,2025-04-28 06:09:34 UTC
ATP Madrid,"Mensik, Jakub",Bublik Alexander,1.33,3.15,2025-04-28 06:09:34 UTC
ATP Madrid,"Zverev, Alexander","Cerundolo, Francisco",1.48,2.54,2025-04-28 06:09:34 UTC
ATP Madrid,"Fritz, Taylor","Ruud, Casper",2.08,1.7,2025-04-28 06:09:34 UTC
Challenger Guangzhou,"Noguchi, Rio","Holt, Brandon",2.99,1.32,2025-04-28 06:09:34 UTC
Challenger Guangzhou,"Escoffier, Antoine","Svajda, Zachary",2.55,1.43,2025-04-28 06:09:34 UTC
Challenger Guangzhou,"Te, Rigele","Atmane, Terence",2.99,1.32,2025-04-28 06:09:34 UTC
Challenger Guangzhou,"Kubler, Jason","Mccabe, James",1.37,2.76,2025-04-28 06:09:34 UTC
Challenger Guangzhou,"Tu, Li","Watanuki, Yosuke",2.35,1.5,2025-04-28 06:09:34 UTC
Challenger Guangzhou,"Chen, Charles",Grenier Hugo,7.16,1.05,2025-04-28 06:09:34 UTC
Challenger Guangzhou,"Zhou, Yi","Cui, Jie",1.7,1.99,2025-04-28 06:09:34 UTC
Challenger Guangzhou,"Sun, Fajing","Kachmazov, Alibek",2.8,1.36,2025-04-28 06:09:34 UTC
Challenger Guangzhou,"Bolt, Alex","Shimabukuro, Sho",1.58,2.18,2025-04-28 06:09:34 UTC
Challenger Aix-en-Provence Qualification,"Hemery, Calvin","Compagnucci, Tom.",1.16,4.35,2025-04-28 06:09:34 UTC
Challenger Aix-en-Provence Qualification,"Bouquier, Arthur","Malige, Mae",1.48,2.4,2025-04-28 06:09:34 UTC
Challenger Aix-en-Provence Qualification,"Janvier, Maxime","Vacherot, Valentin",4.35,1.16,2025-04-28 06:09:34 UTC
Challenger Aix-en-Provence Qualification,"Lokoli, Laurent","Buse, Ignacio",3.67,1.22,2025-04-28 06:09:34 UTC
Challenger Aix-en-Provence Qualification,"Bax, Florent",Ramos Vinolas Albert,3.58,1.23,2025-04-28 06:09:34 UTC
Challenger Aix-en-Provence Qualification,"Lajal, Mark","Chazal, Maxime",1.44,2.52,2025-04-28 06:09:34 UTC
Challenger Aix-en-Provence Qualification,"Droguet, Titouan","Martineau, Matteo",1.44,2.52,2025-04-28 06:09:34 UTC
Challenger Aix-en-Provence Qualification,Paire Benoit,"Gueymard-Wayenburg, Sascha",1.8,1.86,2025-04-28 06:09:34 UTC
"Challenger, Estoril, Portugal","De Jong, Jesper","Fonseca, Joao",3.58,1.23,2025-04-28 06:09:34 UTC
"Challenger, Estoril, Portugal","Tien, Learner","Elias, Gastao",1.26,3.35,2025-04-28 06:09:34 UTC
"Challenger, Estoril, Portugal","Rocha, Henrique","Jarry, Nicolas",4.21,1.17,2025-04-28 06:09:34 UTC
"Challenger, Estoril, Portugal","Lajovic, Dusan","Quinn, Ethan",1.83,1.83,2025-04-28 06:09:34 UTC
"Challenger, Estoril, Portugal","Vukic, Aleksandar","Moreno De Alboran, Nicolas",1.52,2.3,2025-04-28 06:09:34 UTC
"Challenger, Estoril, Portugal","Kecmanovic, Miomir","Struff, Jan-Lennard",1.52,2.3,2025-04-28 06:09:34 UTC
"Challenger, Estoril, Portugal","Nardi, Luca","Kovacevic, Aleksandar",1.83,1.83,2025-04-28 06:09:34 UTC
Challenger Mauthausen,"Rodionov, Jurij","Barrios Vera, Marcelo Tomas",2.65,1.4,2025-04-28 06:09:34 UTC
Challenger Mauthausen,"Trungelliti, Marco","Skatov, Timofey",2.35,1.5,2025-04-28 06:09:34 UTC
Challenger Mauthausen,"Hassan, Benjamin","Landaluce, Martin",1.99,1.7,2025-04-28 06:09:34 UTC
Challenger Mauthausen,"Daniel, Taro",Garin Christian,3.22,1.28,2025-04-28 06:09:34 UTC
Challenger Mauthausen,"Mochizuki, Shintaro","Monteiro, Thiago",2.8,1.36,2025-04-28 06:09:34 UTC
Challenger Mauthausen,"Cilic, Marin","Gigante, Matteo",1.35,2.85,2025-04-28 06:09:34 UTC
Challenger Mauthausen,"Collignon, Raphaël","Blockx, Alexander",1.35,2.85,2025-04-28 06:09:34 UTC
Challenger Mauthausen,"Basilashvili, Nikoloz","Misolic, Filip",3.1,1.3,2025-04-28 06:09:34 UTC
Challenger Mauthausen,"Oberleitner, Neil","Fognini, Fabio",3.35,1.26,2025-04-28 06:09:34 UTC
Challenger Mauthausen,"Budkov Kjaer, Nicolai","Neumayer, Lukas",2.22,1.56,2025-04-28 06:09:34 UTC
Challenger Ostrava,"Wong, Coleman","Onclin, Gauthier",3.1,1.3,2025-04-28 06:09:34 UTC
Challenger Ostrava,"Gengel, Marek","Albot, Radu",2.72,1.38,2025-04-28 06:09:34 UTC
Challenger Ostrava,"Mrva, Maxim","Butvilas, Edas",2.4,1.48,2025-04-28 06:09:34 UTC
Challenger Ostrava,"Holmgren, August","Klein, Lukas",2.72,1.38,2025-04-28 06:09:34 UTC
Challenger Ostrava,"Piros, Zsombor","Svrcina, Dalibor",2.35,1.5,2025-04-28 06:09:34 UTC
Challenger Ostrava,"Sultanov, Khumoyun",Habib Hady,1.83,1.83,2025-04-28 06:09:34 UTC
Challenger Ostrava,"Van Assche, Luca","Squire, Henri",1.42,2.58,2025-04-28 06:09:34 UTC
Challenger Ostrava,"Cassone, Murphy","Kumstat, Jan",1.05,7.16,2025-04-28 06:09:34 UTC
Challenger Ostrava,"Mayot, Harold","Rincon, Daniel",1.55,2.24,2025-04-28 06:09:34 UTC
Challenger Ostrava,"Jermar, Jan","Evans, Daniel",8.26,1.03,2025-04-28 06:09:34 UTC
Challenger Porto Alegre,"Bicknell, Blaise","Torres, Juan Bautista",3.22,1.28,2025-04-28 06:09:34 UTC
Challenger Porto Alegre,"Freda, Vicente","Reis Da Silva, Joao Lucas",9.81,1.01,2025-04-28 06:09:34 UTC
Challenger Porto Alegre,"Dutra Da Silva, Daniel","Olivo, Renzo",1.65,2.06,2025-04-28 06:09:34 UTC
Challenger Porto Alegre,"Alvarez Varona, Nicolas","Boscardin Dias, Pedro",1.45,2.49,2025-04-28 06:09:34 UTC
Challenger Porto Alegre,"Sanchez-Izquierdo, Nikolas","Sakamoto, Pedro",1.57,2.2,2025-04-28 06:09:34 UTC
Challenger Porto Alegre,"Alves, Mateus","Midon, Lautaro",1.96,1.72,2025-04-28 06:09:34 UTC
Challenger Porto Alegre,"Guillen Meza, Alvaro","Pucinelli De Almeida, Matheus",2.14,1.6,2025-04-28 06:09:34 UTC
Challenger Porto Alegre,"Miguel, Luis Guto","Dellien, Murkel",8.96,1.02,2025-04-28 06:09:34 UTC
Challenger Porto Alegre,"Rodriguez Taverna, Santiago","Kolar, Zdenek",1.8,1.86,2025-04-28 06:09:34 UTC
Challenger Aix-en-Provence,"Wawrinka, Stan","Blanchet, Ugo",1.28,3.22,2025-04-28 06:09:34 UTC
Challenger Aix-en-Provence,"Gojo, Borna","Gaston, Hugo",1.8,1.86,2025-04-28 06:09:34 UTC
Challenger Aix-en-Provence,"Herbert, Pierre-Hugues","Coric, Borna",3.22,1.28,2025-04-28 06:09:34 UTC
Challenger Aix-en-Provence,"Jacquet, Kyrian","Opelka, Reilly",2.85,1.35,2025-04-28 06:09:34 UTC
Challenger Aix-en-Provence,"Navone, Mariano",Barrere Gregoire,1.17,4.21,2025-04-28 06:09:34 UTC
Challenger Aix-en-Provence,Moutet Corentin,"Kotov, Pavel",1.58,2.18,2025-04-28 06:09:34 UTC
Qualification Challenger Estoril,"Araujo, Pedro","Zeppieri, Giulio",5.47,1.1,2025-04-28 06:09:34 UTC
Qualification Challenger Estoril,"Fonio, Giovanni","Gakhov, Ivan",1.55,2.24,2025-04-28 06:09:34 UTC
Qualification Challenger Estoril,"Yevseyev, Denis","Dhamne, Manas",1.48,2.4,2025-04-28 06:09:34 UTC
Qualification Challenger Estoril,"Pellegrino, Andrea","Graca, Joao",1.03,8.26,2025-04-28 06:09:34 UTC
