tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Winston Salem,"Van De Zandschulp, Botic","Fucsovics, Marton",1.96,1.75,2025-08-23 06:16:56 UTC
Challenger Sofia,"Molcan, Alex","Schwaerzler, Joel",1.5,2.41,2025-08-23 06:16:56 UTC
ATP US Open,"Carballes Baena, Roberto","Rinderknech, Arthur",2.48,1.5,2025-08-23 06:16:56 UTC
ATP US Open,"Shevchenko, Alexander","Davidovich Fokina, Alejandro",4.36,1.19,2025-08-23 06:16:56 UTC
ATP US Open,"Mensik, Jakub","Jarry, Nicolas",1.32,3.21,2025-08-23 06:16:56 UTC
ATP US Open,"Dostanic, Stefan","Spizzirri, Eliot",2.43,1.52,2025-08-23 06:16:56 UTC
ATP US Open,"Darderi, Luciano","Hijikata, Rinky",1.58,2.29,2025-08-23 06:16:56 UTC
ATP US Open,"Nava, Emilio","Fritz, Taylor",7.93,1.06,2025-08-23 06:16:56 UTC
ATP US Open,"Mannarino, Adrian","Griekspoor, Tallon",2.08,1.7,2025-08-23 06:16:56 UTC
ATP US Open,"Nardi, Luca","Machac, Tomas",2.7,1.43,2025-08-23 06:16:56 UTC
ATP US Open,"Lehecka, Jiri","Coric, Borna",1.11,5.93,2025-08-23 06:16:56 UTC
ATP US Open,"Ugo Carabelli, Camilo","Etcheverry, Tomas Martin",3.15,1.33,2025-08-23 06:16:56 UTC
ATP US Open,"Thompson, Jordan",Moutet Corentin,2.99,1.36,2025-08-23 06:16:56 UTC
ATP US Open,"Navone, Mariano",Giron Marcos,1.75,2.01,2025-08-23 06:16:56 UTC
ATP US Open,"Djokovic, Novak","Tien, Learner",1.11,5.93,2025-08-23 06:16:56 UTC
ATP US Open,"Medvedev, Daniil","Bonzi, Benjamin",1.2,4.23,2025-08-23 06:16:56 UTC
ATP US Open,"Djere, Laslo","Collignon, Raphaël",1.78,1.97,2025-08-23 06:16:56 UTC
ATP US Open,"Bellucci, Mattia","Shang, Juncheng",1.7,2.08,2025-08-23 06:16:56 UTC
ATP US Open,"Royer, Valentin","Yunchaokete, Bu",2.54,1.48,2025-08-23 06:16:56 UTC
ATP US Open,"Fucsovics, Marton","Shapovalov, Denis",2.15,1.65,2025-08-23 06:16:56 UTC
ATP US Open,"Van De Zandschulp, Botic","Rune, Holger",3.27,1.31,2025-08-23 06:16:56 UTC
ATP US Open,"Fonseca, Joao","Kecmanovic, Miomir",1.55,2.36,2025-08-23 06:16:56 UTC
Challenger Augsbourg,"Stebe, Cedrik-Marcel","Ritschard, Alexander",1.85,1.85,2025-08-23 06:16:56 UTC
Challenger Hersonissos,"Echargui, Moez","Added, Dan",1.65,2.11,2025-08-23 06:16:56 UTC
