TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atptoronto,R128,Tristan Schoolkate,Joao Fonseca,18.4000,81.6000,,,5.4300,1.2300,,,,,,
Atptoronto,R128,Dan Martin,Jaume Munar,35.3000,64.7000,,,2.8300,1.5500,,,,,,
Atptoronto,R128,Alexander Blockx,Dalibor Svrcina,54.6000,45.4000,,,1.8300,2.2000,,,,,,
Atptoronto,R128,Yosuke Watanuki,Daniel Altmaier,47.2000,52.8000,,,2.1200,1.8900,,,,,,
Atptoronto,R128,Aleksandar Vukic,Pedro Martinez,50.8000,49.2000,,,1.9700,2.0300,,,,,,
Atptoronto,R128,Christopher Oconnell,Chun Hsin Tseng,72.6000,27.4000,,,1.3800,3.6500,,,,,,
Atptoronto,R128,Francisco Comesana,Damir Dzumhur,45.2000,54.8000,,,2.2100,1.8200,,,,,,
Atptoronto,R128,Arthur Rinderknech,Alexis Galarneau,69.5000,30.5000,,,1.4400,3.2800,,,,,,
Atptoronto,R128,Fabian Marozsan,Hugo Dellien,78.1000,21.9000,,,1.2800,4.5700,,,,,,
Atptoronto,R128,Ethan Quinn,Yoshihito Nishioka,46.2000,53.8000,,,2.1600,1.8600,,,,,,
Atptoronto,R128,Marcos Giron,Adrian Mannarino,75.9000,24.1000,,,1.3200,4.1500,,,,,,
Atptoronto,R128,Mattia Bellucci,Hugo Gaston,50.1000,49.9000,,,2.0000,2.0000,,,,,,
Atptoronto,R128,Vit Kopriva,Bu Yunchaokete,48.7000,51.3000,,,2.0500,1.9500,,,,,,
Atptoronto,R128,Corentin Moutet,Jenson Brooksby,43.4000,56.6000,,,2.3000,1.7700,,,,,,
Atptoronto,R128,Tristan Boyer,Aleksandar Kovacevic,30.9000,69.1000,,,3.2400,1.4500,,,,,,
Atptoronto,R128,Liam Draxl,Pablo Carreno Busta,40.3000,59.7000,,,2.4800,1.6800,,,,,,
Atptoronto,R128,Mackenzie Mcdonald,David Goffin,44.0000,56.0000,,,2.2700,1.7900,,,,,,
Atptoronto,R128,Borna Coric,Matteo Gigante,70.9000,29.1000,,,1.4100,3.4400,,,,,,
Atptoronto,R128,Roberto Carballes Baena,Camilo Ugo Carabelli,55.8000,44.2000,,,1.7900,2.2600,,,,,,
