tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Winston Salem,"Mpetshi-Perricard, Giovanni","Martinez Portero, Pedro",1.48,2.47,2025-08-19 06:19:45 UTC
ATP Winston Salem,"Bautista Agut, Roberto","O`Connell, Christopher",1.55,2.29,2025-08-19 06:19:45 UTC
ATP Winston Salem,"Fucsovics, Marton","Griekspoor, Tallon",2.02,1.71,2025-08-19 06:19:45 UTC
ATP Winston Salem,"Blanch, Darwin","Müller, Alexandre",2.81,1.38,2025-08-19 06:19:45 UTC
ATP Winston Salem,"Diallo, Gabriel","Basavareddy, Nishesh",1.6,2.19,2025-08-19 06:19:45 UTC
ATP Winston Salem,"Kecmanovic, Miomir","Kovacevic, Aleksandar",1.72,2.0,2025-08-19 06:19:45 UTC
ATP Winston Salem,"Medjedovic, Hamad","Fearnley, Jacob",1.48,2.47,2025-08-19 06:19:45 UTC
ATP Winston Salem,"Mcdonald, Mackenzie","Darderi, Luciano",1.9,1.8,2025-08-19 06:19:45 UTC
ATP Winston Salem,Baez Sebastian,"Carreno Busta, Pablo",2.5,1.47,2025-08-19 06:19:45 UTC
ATP Winston Salem,"Navone, Mariano",Giron Marcos,2.19,1.6,2025-08-19 06:19:45 UTC
ATP Winston Salem,"Van De Zandschulp, Botic","Arnaldi, Matteo",2.11,1.65,2025-08-19 06:19:45 UTC
ATP Winston Salem,"Bellucci, Mattia","Munar, Jaume",3.15,1.31,2025-08-19 06:19:45 UTC
ATP Winston Salem,Tsitsipas Stefano,"Yunchaokete, Bu",1.37,2.85,2025-08-19 06:19:45 UTC
ATP Winston Salem,"Sonego, Lorenzo","Dostanic, Stefan",1.08,6.45,2025-08-19 06:19:45 UTC
ATP Qualification US Open,"Faria, Jaime","Noguchi, Rio",1.39,2.77,2025-08-19 06:19:45 UTC
ATP Qualification US Open,"Zeppieri, Giulio",Habib Hady,1.6,2.19,2025-08-19 06:19:45 UTC
ATP Qualification US Open,"Mochizuki, Shintaro","Rodionov, Jurij",1.57,2.25,2025-08-19 06:19:45 UTC
ATP Qualification US Open,"Burruchaga, Roman Andres","Engel, Justin",1.5,2.41,2025-08-19 06:19:45 UTC
ATP Qualification US Open,"Choinski, Jan","Atmane, Terence",3.64,1.24,2025-08-19 06:19:45 UTC
ATP Qualification US Open,"Wu, Yibing","Ficovich, Juan Pablo",1.28,3.34,2025-08-19 06:19:45 UTC
ATP Qualification US Open,"Lajovic, Dusan","Van Assche, Luca",1.8,1.9,2025-08-19 06:19:45 UTC
ATP Qualification US Open,"Rodriguez Taverna, Santiago","Krueger, Mitchell",3.64,1.24,2025-08-19 06:19:45 UTC
ATP Qualification US Open,"Zhukayev, Beibit","Pinnington Jones, Jack",1.8,1.9,2025-08-19 06:19:45 UTC
ATP Qualification US Open,"Holmgren, August","Svajda, Zachary",2.77,1.39,2025-08-19 06:19:45 UTC
ATP Qualification US Open,"Zheng, Michael","Uchiyama, Yasutaka",1.22,3.83,2025-08-19 06:19:45 UTC
ATP Qualification US Open,"Taberner, Carlos","Kym, Jérôme",2.69,1.41,2025-08-19 06:19:45 UTC
ATP Qualification US Open,"Draxl, Liam","Jacquet, Kyrian",1.48,2.47,2025-08-19 06:19:45 UTC
ATP Qualification US Open,"Kubler, Jason","Loffhagen, George",2.41,1.5,2025-08-19 06:19:45 UTC
ATP Qualification US Open,"Virtanen, Otto","Willwerth, Benjamin",1.16,4.57,2025-08-19 06:19:45 UTC
ATP Qualification US Open,"Pavlovic, Luka","Riedi, Leandro",3.04,1.33,2025-08-19 06:19:45 UTC
ATP Qualification US Open,"Shimizu, Yuta","Shimabukuro, Sho",2.15,1.62,2025-08-19 06:19:45 UTC
ATP Qualification US Open,"Cerundolo, Juan Manuel","Hemery, Calvin",1.47,2.5,2025-08-19 06:19:45 UTC
ATP Qualification US Open,"Kennedy, Jack","Tirante, Thiago Agustin",5.82,1.1,2025-08-19 06:19:45 UTC
