TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Newportchallenger,SF,Zachary Svajda,Eliot Spizzirri,70.8000,29.2000,,,1.4100,3.4200,,,,,,
Newportchallenger,SF,Adrian Mannarino,Antoine Ghibaudo,78.9000,21.1000,,,1.2700,4.7400,,,,,,
Triestechallenger,QF,Thiago Agustin Tirante,Santiago Fa Rodriguez Taverna,66.3000,33.7000,,,1.5100,2.9700,,,,,,
Iasichallenger,SF,Titouan Droguet,Duje Ajdukovic,74.6000,25.4000,,,1.3400,3.9400,,,,,,
Iasichallenger,SF,Elmer Moller,Stan Wawrinka,45.5000,54.5000,,,2.2000,1.8300,,,,,,
Winnipegchallenger,QF,Alexander Blockx,Yuta Shimizu,71.7000,28.3000,,,1.3900,3.5300,,,,,,
Winnipegchallenger,QF,Sho Shimabukuro,Yu Hsiou Hsu,51.2000,48.8000,,,1.9500,2.0500,,,,,,
Winnipegchallenger,QF,Andres Andrade,Yi Zhou,64.9000,35.1000,,,1.5400,2.8500,,,,,,
Winnipegchallenger,QF,Rio Noguchi,Liam Draxl,34.8000,65.2000,,,2.8700,1.5300,,,,,,
Nottingham3Challenger,SF,Kyle Edmund,Hamish Stewart,65.5000,34.5000,,,1.5300,2.9000,,,,,,
Nottingham3Challenger,SF,Oliver Crawford,Jack Pinnington Jones,40.4000,59.6000,,,2.4800,1.6800,,,,,,
