TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atprome,QF,Jannik Sinner,Casper Ruud,48.8000,51.2000,,,2.0500,1.9500,,,,,,
Atprome,QF,Hubert Hurkacz,Tommy Paul,46.7000,53.3000,,,2.1400,1.8800,,,,,,
Oeiras5Challenger,QF,Mitchell Krueger,Yibing Wu,33.1000,66.9000,,,3.0200,1.4900,,,,,,
Oeiras5Challenger,QF,Hady Habib,Thiago Agustin Tirante,46.4000,53.6000,,,2.1600,1.8700,,,,,,
Oeiras5Challenger,QF,Roman Andres Burruchaga,Giulio Zeppieri,53.9000,46.1000,,,1.8600,2.1700,,,,,,
Oeiras5Challenger,QF,Cristian Garin,Gastao Elias,81.0000,19.0000,,,1.2300,5.2600,,,,,,
Tunischallenger,QF,Valentin Royer,Chris Rodesch,70.4000,29.6000,,,1.4200,3.3800,,,,,,
Tunischallenger,QF,Federico Coria,Titouan Droguet,57.5000,42.5000,,,1.7400,2.3500,,,,,,
Tunischallenger,QF,Ivan Gakhov,Coleman Wong,55.6000,44.4000,,,1.8000,2.2500,,,,,,
Tunischallenger,QF,Zsombor Piros,Francesco Maestrelli,78.5000,21.5000,,,1.2700,4.6500,,,,,,
Zagrebchallenger,QF,Luka Pavlovic,Mili Poljicak,67.0000,33.0000,,,1.4900,3.0300,,,,,,
Zagrebchallenger,QF,Luca Van Assche,Filip Misolic,42.8000,57.2000,,,2.3400,1.7500,,,,,,
Zagrebchallenger,QF,Marco Trungelliti,Harold Mayot,42.1000,57.9000,,,2.3800,1.7300,,,,,,
Zagrebchallenger,QF,Dino Prizmic,Jerome Kym,41.6000,58.4000,,,2.4000,1.7100,,,,,,
Bogotachallenger,QF,Pedro Rodrigues,Nicolas Alvarez Varona,43.4000,56.6000,,,2.3000,1.7700,,,,,,
Bogotachallenger,QF,Mateo Barreiros Reyes,Pedro Sakamoto,22.2000,77.8000,,,4.5000,1.2900,,,,,,
Bogotachallenger,QF,Hernan Casanova,Zdenek Kolar,37.5000,62.5000,,,2.6700,1.6000,,,,,,
Bogotachallenger,QF,Patrick Kypson,Elmar Ejupovic,74.6000,25.4000,,,1.3400,3.9400,,,,,,
Bordeauxchallenger,R16,Brandon Nakashima,Mikhail Kukushkin,76.6000,23.4000,,,1.3100,4.2700,,,,,,
Bordeauxchallenger,R16,Nikoloz Basilashvili,Quentin Halys,34.9000,65.1000,,,2.8700,1.5400,,,,,,
Bordeauxchallenger,R16,Tallon Griekspoor,Billy Harris,90.5000,9.5000,,,1.1000,10.5300,,,,,,
Bordeauxchallenger,R16,Terence Atmane,Hugo Gaston,38.8000,61.2000,,,2.5800,1.6300,,,,,,
Turinchallenger,R16,Flavio Cobolli,Andrea Collarini,84.4000,15.6000,,,1.1800,6.4100,,,,,,
Turinchallenger,R16,Juan Manuel Cerundolo,Daniel Altmaier,44.0000,56.0000,,,2.2700,1.7900,,,,,,
Turinchallenger,R16,Tomas Martin Etcheverry,Vitaliy Sachko,78.9000,21.1000,,,1.2700,4.7400,,,,,,
Turinchallenger,R16,Federico Arnaboldi,Alexander Bublik,21.1000,78.9000,,,4.7400,1.2700,,,,,,
Santoschallenger,QF,Lautaro Midon,Matheus Pucinelli De Almeida,37.8000,62.2000,,,2.6500,1.6100,,,,,,
