tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Washington,"Quinn, Ethan","O`Connell, Christopher",1.58,2.23,2025-07-21 06:21:49 UTC
ATP Washington,"Arnaldi, Matteo","Altmaier, Daniel",1.48,2.47,2025-07-21 06:21:49 UTC
ATP Washington,"Bonzi, Benjamin","Marozsan, Fabian",2.23,1.58,2025-07-21 06:21:49 UTC
ATP Washington,"Evans, Daniel","Bergs, Zizou",2.36,1.52,2025-07-21 06:21:49 UTC
ATP Washington,"Zhukayev, Beibit","Müller, Alexandre",4.28,1.18,2025-07-21 06:21:49 UTC
ATP Washington,"Mcdonald, Mackenzie","Smith, Colton",1.3,3.21,2025-07-21 06:21:49 UTC
ATP Washington,"Norrie, Cameron","Harris, Billy",1.06,7.27,2025-07-21 06:21:49 UTC
ATP Washington,"Tien, Learner","Nava, Emilio",1.61,2.17,2025-07-21 06:21:49 UTC
ATP Washington,"Opelka, Reilly","Cassone, Murphy",1.2,4.04,2025-07-21 06:21:49 UTC
ATP Washington,"Nishioka, Yoshihito","Brooksby, Jenson",3.45,1.26,2025-07-21 06:21:49 UTC
ATP Washington,"Mpetshi-Perricard, Giovanni","Vukic, Aleksandar",1.55,2.29,2025-07-21 06:21:49 UTC
ATP Washington,"Goffin, David","Yunchaokete, Bu",2.29,1.55,2025-07-21 06:21:49 UTC
ATP Washington,"Munar, Jaume",Giron Marcos,1.93,1.78,2025-07-21 06:21:49 UTC
ATP Washington,"Halys, Quentin","Kovacevic, Aleksandar",1.8,1.9,2025-07-21 06:21:49 UTC
ATP Washington,"Svajda, Zachary","Kecmanovic, Miomir",4.57,1.16,2025-07-21 06:21:49 UTC
ATP Washington,"Monfils, Gaël","Wu, Yibing",1.2,4.04,2025-07-21 06:21:49 UTC
ATP Kitzbühel,"Comesana, Francisco","Boyer, Tristan",1.18,4.28,2025-07-21 06:21:49 UTC
ATP Kitzbühel,"Shevchenko, Alexander","Galan, Daniel Elahi",1.59,2.21,2025-07-21 06:21:49 UTC
ATP Kitzbühel,"Schwaerzler, Joel","Fucsovics, Marton",3.21,1.3,2025-07-21 06:21:49 UTC
ATP Kitzbühel,"Rinderknech, Arthur",Bagnis Facundo,1.45,2.56,2025-07-21 06:21:49 UTC
ATP Kitzbühel,"Gaston, Hugo","Gombos, Norbert",1.5,2.41,2025-07-21 06:21:49 UTC
ATP Kitzbühel,"Cazaux, Arthur","Buse, Ignacio",1.88,1.82,2025-07-21 06:21:49 UTC
ATP Kitzbühel,"Seyboth Wild, Thiago","Engel, Justin",1.45,2.56,2025-07-21 06:21:49 UTC
ATP Kitzbühel,"Faria, Jaime","Tirante, Thiago Agustin",2.41,1.5,2025-07-21 06:21:49 UTC
ATP Kitzbühel,"Van De Zandschulp, Botic","Jarry, Nicolas",2.25,1.57,2025-07-21 06:21:49 UTC
ATP Kitzbühel,"Misolic, Filip","Etcheverry, Tomas Martin",1.86,1.84,2025-07-21 06:21:49 UTC
ATP Kitzbühel,"Hanfmann, Yannick","Neumayer, Lukas",1.48,2.47,2025-07-21 06:21:49 UTC
ATP Kitzbühel,"Ofner, Sebastian","Struff, Jan-Lennard",1.73,1.99,2025-07-21 06:21:49 UTC
"ATP, Umag, Croatia","Taberner, Carlos","Herbert, Pierre-Hugues",1.5,2.41,2025-07-21 06:21:49 UTC
"ATP, Umag, Croatia","Tseng, Chun Hsin","Zeppieri, Giulio",1.62,2.16,2025-07-21 06:21:49 UTC
"ATP, Umag, Croatia","Droguet, Titouan",Garin Christian,2.41,1.5,2025-07-21 06:21:49 UTC
"ATP, Umag, Croatia",Majchrzak Kamil,"Llamas Ruiz, Pablo",1.42,2.65,2025-07-21 06:21:49 UTC
"ATP, Umag, Croatia","Lajovic, Dusan","Atmane, Terence",1.43,2.62,2025-07-21 06:21:49 UTC
"ATP, Umag, Croatia","Carballes Baena, Roberto","Basilashvili, Nikoloz",1.96,1.75,2025-07-21 06:21:49 UTC
"ATP, Umag, Croatia","Barrios Vera, Marcelo Tomas","Navone, Mariano",3.73,1.23,2025-07-21 06:21:49 UTC
"ATP, Umag, Croatia","Guillen Meza, Alvaro","Wawrinka, Stan",2.56,1.45,2025-07-21 06:21:49 UTC
"ATP, Umag, Croatia","De Jong, Jesper","Poljicak, Mili",1.35,2.94,2025-07-21 06:21:49 UTC
"ATP, Umag, Croatia","Prizmic, Dino","Moller, Elmer",1.6,2.19,2025-07-21 06:21:49 UTC
"ATP, Umag, Croatia","Passaro, Francesco","Ugo Carabelli, Camilo",2.29,1.55,2025-07-21 06:21:49 UTC
Challenger Bloomfield Hills,"Pacheco Mendez, Rodrigo","Zheng, Michael",2.19,1.6,2025-07-21 06:21:49 UTC
Challenger Bloomfield Hills,Habib Hady,"Martin, Andres",1.71,2.02,2025-07-21 06:21:49 UTC
Challenger Bloomfield Hills,"Zhou, Yi","Shimabukuro, Sho",2.29,1.55,2025-07-21 06:21:49 UTC
Challenger Bloomfield Hills,"Uchiyama, Yasutaka","Eubanks, Christopher",2.11,1.65,2025-07-21 06:21:49 UTC
Challenger Bloomfield Hills,"Mejia, Nicolas","Shimizu, Yuta",1.65,2.11,2025-07-21 06:21:49 UTC
Challenger Bloomfield Hills,"Basavareddy, Nishesh","Hsu, Yu Hsiou",1.28,3.34,2025-07-21 06:21:49 UTC
