tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Rome Italie,"Paul, Tommy","Machac, Tomas",1.67,2.12,2025-05-12 06:06:33 UTC
ATP Rome Italie,"Dellien, Hugo","De Minaur, Alex",8.54,1.05,2025-05-12 06:06:33 UTC
ATP Rome Italie,Giron Marcos,Hurkacz Hubert,2.63,1.45,2025-05-12 06:06:33 UTC
ATP Rome Italie,"Mensik, Jakub","Marozsan, Fabian",1.68,2.11,2025-05-12 06:06:33 UTC
ATP Rome Italie,"Cerundolo, Francisco","Ofner, Sebastian",1.18,4.5,2025-05-12 06:06:33 UTC
ATP Rome Italie,"Sinner, Jannik","De Jong, Jesper",1.03,10.14,2025-05-12 06:06:33 UTC
ATP Rome Italie,"Munar, Jaume","Korda, Sebastian",2.01,1.75,2025-05-12 06:06:33 UTC
ATP Rome Italie,"Berrettini, Matteo","Ruud, Casper",2.16,1.65,2025-05-12 06:06:33 UTC
ATP Rome Italie,"Musetti, Lorenzo","Medvedev, Daniil",1.6,2.25,2025-05-12 06:06:33 UTC
ATP Rome Italie,"Fils, Arthur","Zverev, Alexander",2.16,1.65,2025-05-12 06:06:33 UTC
ATP Rome Italie,"Draper, Jack",Moutet Corentin,1.15,5.0,2025-05-12 06:06:33 UTC
ATP Rome Italie,"Khachanov, Karen","Alcaraz Garfia, Carlos",5.2,1.14,2025-05-12 06:06:33 UTC
Challenger Bogota Qualification,"Zanellato, Nicolas","Rodrigues, Pedro (2006)",1.6,2.14,2025-05-12 06:06:33 UTC
Challenger Bogota Qualification,"Gimenez, Igor","Nunez, Daniel Antonio",2.14,1.6,2025-05-12 06:06:33 UTC
Challenger Bogota Qualification,"Mccormick, Tristan","Gomez, Juan Sebastian",1.49,2.38,2025-05-12 06:06:33 UTC
Challenger Bogota Qualification,"Monzon, Ignacio","Klintcharov, Alexander",1.57,2.2,2025-05-12 06:06:33 UTC
Challenger Bogota Qualification,"Barreiros Reyes, Mateo","Vilicich, Bautista",2.58,1.42,2025-05-12 06:06:33 UTC
Challenger Bogota,"Kolar, Zdenek","Sell, Karue",1.97,1.71,2025-05-12 06:06:33 UTC
Challenger Bogota,"Price, Salvador","Sakamoto, Pedro",5.23,1.11,2025-05-12 06:06:33 UTC
Challenger Bogota,"Cid Subervi, Roberto","Pannu, Kiranpal",1.2,3.87,2025-05-12 06:06:33 UTC
Challenger Bogota,"Ejupovic, Elmar","Soto, Matias",2.28,1.53,2025-05-12 06:06:33 UTC
Challenger Bogota,"Alves, Mateus",Casanova Hernan,1.72,1.96,2025-05-12 06:06:33 UTC
Challenger Bogota,"Soriano Barrera, Adria","Heredia, Samuel",1.2,3.87,2025-05-12 06:06:33 UTC
Challenger Bogota,"Kuzuhara, Bruno","Rodriguez, Loren.",1.73,1.95,2025-05-12 06:06:33 UTC
Challenger Bogota,"Boscardin Dias, Pedro","Ambrogi, Luciano Emanuel",1.7,1.99,2025-05-12 06:06:33 UTC
Challenger Bogota,"Olivo, Renzo","Kypson, Patrick",2.35,1.5,2025-05-12 06:06:33 UTC
Challenger Bogota,"Mejia, Nicolas","Bertran, Peter",1.14,4.66,2025-05-12 06:06:33 UTC
Challenger Bordeaux Qualification,"Evans, Daniel","Dussin, Louis",1.08,6.02,2025-05-12 06:06:33 UTC
Challenger Bordeaux Qualification,"Zapata Miralles, Bernabe","Gea, Arthur",1.7,1.99,2025-05-12 06:06:33 UTC
Challenger Bordeaux Qualification,"Chazal, Maxime",Blancaneaux Geoffrey,2.3,1.52,2025-05-12 06:06:33 UTC
Challenger Bordeaux Qualification,"Hemery, Calvin","Kouame, Moise",1.5,2.35,2025-05-12 06:06:33 UTC
Challenger Bordeaux Qualification,Barrere Gregoire,"Bouquet, Lucas",1.11,5.23,2025-05-12 06:06:33 UTC
Challenger Bordeaux Qualification,Ramos Vinolas Albert,"Paul, Jakub",1.44,2.52,2025-05-12 06:06:33 UTC
Challenger Bordeaux Qualification,"Delage, Pierre","Martineau, Matteo",3.87,1.2,2025-05-12 06:06:33 UTC
Challenger Bordeaux Qualification,"Seggerman, Ryan","Geerts, Michaël",2.72,1.38,2025-05-12 06:06:33 UTC
Challenger Zagreb,"Svrcina, Dalibor","Van Assche, Luca",1.55,2.24,2025-05-12 06:06:33 UTC
Challenger Zagreb,"Jacquet, Kyrian","Blanchet, Ugo",1.45,2.49,2025-05-12 06:06:33 UTC
Challenger Zagreb,"Mannarino, Adrian","Bueno, Gonzalo",1.96,1.72,2025-05-12 06:06:33 UTC
Challenger Zagreb,"Mikrut, Luka","Ruusuvuori, Emil",1.54,2.26,2025-05-12 06:06:33 UTC
Challenger Zagreb,"Dodig, Matej","Popko, Dmitry",2.11,1.62,2025-05-12 06:06:33 UTC
Challenger Zagreb,"Rodionov, Jurij","Mayot, Harold",2.22,1.56,2025-05-12 06:06:33 UTC
Challenger Zagreb,"Svajda, Zachary","Guillen Meza, Alvaro",1.9,1.77,2025-05-12 06:06:33 UTC
Challenger Zagreb,"Ajdukovic, Duje","Mena, Facundo",1.65,2.06,2025-05-12 06:06:33 UTC
Challenger Zagreb,"Houkes, Max","Misolic, Filip",2.99,1.32,2025-05-12 06:06:33 UTC
Challenger Zagreb,"Zhukayev, Beibit","Kym, Jérôme",2.85,1.35,2025-05-12 06:06:33 UTC
Challenger Bordeaux,"Shevchenko, Alexander",Grenier Hugo,1.21,3.77,2025-05-12 06:06:33 UTC
Challenger Oeiras 5 Qualification,"Vatutin, Alexey","Fellin, Pietro Orlando",1.2,3.87,2025-05-12 06:06:33 UTC
Challenger Oeiras 5 Qualification,"Riedi, Leandro","Domingues, Joao",1.63,2.09,2025-05-12 06:06:33 UTC
Challenger Oeiras 5 Qualification,"Merida, Daniel","Sanchez Quilez, Alejo",1.22,3.67,2025-05-12 06:06:33 UTC
Challenger Oeiras 5 Qualification,"Zeppieri, Giulio","Vasa, Eero",1.05,7.16,2025-05-12 06:06:33 UTC
Challenger Oeiras 5 Qualification,"Nijboer, Ryan","Rocha, Francisco",1.3,3.1,2025-05-12 06:06:33 UTC
Challenger Oeiras 5,"Araujo, Pedro","Eubanks, Christopher",3.16,1.29,2025-05-12 06:06:33 UTC
Challenger Oeiras 5,"Moreno De Alboran, Nicolas",Habib Hady,1.42,2.58,2025-05-12 06:06:33 UTC
Challenger Oeiras 5,"Burruchaga, Roman Andres","Mccabe, James",1.08,6.02,2025-05-12 06:06:33 UTC
Challenger Oeiras 5,"Olivieri, Genaro Alberto","Mochizuki, Shintaro",2.0,1.69,2025-05-12 06:06:33 UTC
Challenger Oeiras 5,"Monteiro, Thiago","Krueger, Mitchell",1.24,3.5,2025-05-12 06:06:33 UTC
Challenger Oeiras 5,"Trotter, James Kent","Gueymard-Wayenburg, Sascha",2.26,1.54,2025-05-12 06:06:33 UTC
Challenger Oeiras 5,"Wu, Yibing","Boyer, Tristan",2.14,1.6,2025-05-12 06:06:33 UTC
Challenger Oeiras 5,"Rocha, Henrique","Faria, Jaime",2.14,1.6,2025-05-12 06:06:33 UTC
Challenger Oeiras 5,"Alves, Felipe","Ymer, Elias",1.56,2.22,2025-05-12 06:06:33 UTC
Challenger Oeiras 5,"Taberner, Carlos","Cachin, Pedro",1.5,2.35,2025-05-12 06:06:33 UTC
Challenger Turin Qualification,"Sanchez Jover, Carlos","Zanada, Edoardo",1.05,7.16,2025-05-12 06:06:33 UTC
