tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Madrid,"Ruud, Casper","Medvedev, Daniil",1.61,2.23,2025-05-01 06:05:51 UTC
ATP Madrid,"Cerundolo, Francisco","Mensik, Jakub",1.68,2.11,2025-05-01 06:05:51 UTC
ATP Madrid,"Draper, Jack","Arnaldi, Matteo",1.3,3.33,2025-05-01 06:05:51 UTC
ATP Madrid,"Musetti, Lorenzo","Diallo, Gabriel",1.24,3.8,2025-05-01 06:05:51 UTC
Challenger Mauthausen,"Schwaerzler, Joel","Oberleitner, Neil",1.45,2.49,2025-05-01 06:05:51 UTC
Challenger Mauthausen,"Neumayer, Lukas","Kym, Jérôme",1.86,1.8,2025-05-01 06:05:51 UTC
Challenger Mauthausen,Garin Christian,"Gaubas, Vilius",1.48,2.4,2025-05-01 06:05:51 UTC
Challenger Mauthausen,"Blockx, Alexander","Seyboth Wild, Thiago",2.24,1.55,2025-05-01 06:05:51 UTC
Challenger Mauthausen,"Trungelliti, Marco","Barrios Vera, Marcelo Tomas",2.24,1.55,2025-05-01 06:05:51 UTC
Challenger Mauthausen,"Tirante, Thiago Agustin","Burruchaga, Roman Andres",1.7,1.99,2025-05-01 06:05:51 UTC
Challenger Estoril,"Elias, Gastao","Jarry, Nicolas",3.97,1.19,2025-05-01 06:05:51 UTC
Challenger Estoril,"Vatutin, Alexey","Nardi, Luca",3.35,1.26,2025-05-01 06:05:51 UTC
Challenger Estoril,"Fonio, Giovanni","Michelsen, Alex",2.49,1.45,2025-05-01 06:05:51 UTC
Challenger Estoril,"Auger-Aliassime, Félix","Pellegrino, Andrea",1.22,3.67,2025-05-01 06:05:51 UTC
Challenger Estoril,Giron Marcos,"Vukic, Aleksandar",1.52,2.3,2025-05-01 06:05:51 UTC
Challenger Estoril,"Kecmanovic, Miomir","Yevseyev, Denis",1.07,6.35,2025-05-01 06:05:51 UTC
Challenger Estoril,"Fucsovics, Marton","Borges, Nuno",2.55,1.43,2025-05-01 06:05:51 UTC
Challenger Estoril,"Zapata Miralles, Bernabe","De Jong, Jesper",3.58,1.23,2025-05-01 06:05:51 UTC
Challenger Aix-en-Provence,"Navone, Mariano","Halys, Quentin",1.28,3.22,2025-05-01 06:05:51 UTC
Challenger Aix-en-Provence,"Munar, Jaume","Vacherot, Valentin",1.34,2.89,2025-05-01 06:05:51 UTC
Challenger Aix-en-Provence,"Rinderknech, Arthur","Coric, Borna",2.72,1.38,2025-05-01 06:05:51 UTC
Challenger Aix-en-Provence,"Galan, Daniel Elahi","Gojo, Borna",1.75,1.92,2025-05-01 06:05:51 UTC
Challenger Aix-en-Provence,"Basavareddy, Nishesh",Ramos Vinolas Albert,2.06,1.65,2025-05-01 06:05:51 UTC
Challenger Aix-en-Provence,"Popyrin, Alexei","Wawrinka, Stan",1.47,2.43,2025-05-01 06:05:51 UTC
Challenger Aix-en-Provence,"Buse, Ignacio","Darderi, Luciano",2.76,1.37,2025-05-01 06:05:51 UTC
Challenger Guangzhou,"Schoolkate, Tristan","Shimabukuro, Sho",1.33,2.94,2025-05-01 06:05:51 UTC
Challenger Guangzhou,"Hsu, Yu Hsiou","Holt, Brandon",2.94,1.33,2025-05-01 06:05:51 UTC
Challenger Guangzhou,"Simakin, Ilia","Atmane, Terence",1.83,1.83,2025-05-01 06:05:51 UTC
Challenger Ostrava,"Rincon, Daniel","Gombos, Norbert",1.65,2.06,2025-05-01 06:05:51 UTC
Challenger Ostrava,"Evans, Daniel",Habib Hady,1.84,1.82,2025-05-01 06:05:51 UTC
Challenger Ostrava,"Kopriva, Vit","Jianu, Filip Cri.",1.23,3.58,2025-05-01 06:05:51 UTC
Challenger Ostrava,"Kumstat, Jan","Piros, Zsombor",7.67,1.04,2025-05-01 06:05:51 UTC
Challenger Ostrava,"Squire, Henri","Roca Batalla, Oriol",1.83,1.83,2025-05-01 06:05:51 UTC
Challenger Ostrava,"Onclin, Gauthier","Brunclik, Petr",1.5,2.35,2025-05-01 06:05:51 UTC
Challenger Porto Alegre,"Midon, Lautaro","Prado Angelo, Juan Carlos",1.55,2.24,2025-05-01 06:05:51 UTC
Challenger Porto Alegre,"Pucinelli De Almeida, Matheus","Huertas Del Pino, Connor",1.38,2.72,2025-05-01 06:05:51 UTC
Challenger Porto Alegre,"Ribeiro, Eduardo","Sanchez-Izquierdo, Nikolas",2.89,1.34,2025-05-01 06:05:51 UTC
