ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-08-27,2025porto,R32,Nikolas Sanchez Izquierdo,Thiago Seyboth Wild,nikolassanchezizquierdo,thiagoseybothwild,6-2 6-4,Porto2Challenger
2025-08-27,2025porto,R32,Matej Dodig,Tiago Pereira,matejdodig,tiagopereira,2-6 6-4 6-4,Porto2Challenger
2025-08-27,2025porto,R32,Alejandro Moro Canas,Olle Wallin,alejandromorocanas,ollewallin,6-3 6-4,Porto2Challenger
2025-08-27,2025porto,R32,Genaro Alberto Olivieri,Juan Alejandro Hernandez Serrano,genaroalbertoolivieri,juanalejandrohernandezserrano,6-4 6-2,Porto2Challenger
2025-08-27,2025porto,R32,Alex Barrena,Christoph Negritu,alexbarrena,christophnegritu,6-4 6-4,Porto2Challenger
2025-08-27,2025porto,R32,Nicolas Alvarez Varona,Robert Strombachs,nicolasalvarezvarona,robertstrombachs,6-0 6-2,Porto2Challenger
2025-08-27,2025porto,R32,Gilles Arnaud Bailly,Maxim Mrva,gillesarnaudbailly,maximmrva,6-1 6-2,Porto2Challenger
2025-08-27,2025porto,R32,Pedro Araujo,Elias Ymer,pedroaraujo,eliasymer,5-7 6-4 7-5,Porto2Challenger
2025-08-27,2025porto,R32,Frederico Ferreira Silva,Max Alcala Gurri,fredericoferreirasilva,maxalcalagurri,6-3 4-6 6-2,Porto2Challenger
2025-08-27,2025porto,R32,Tiago Torres,Hynek Barton,tiagotorres,hynekbarton,6-3 1-6 6-4,Porto2Challenger
2025-08-27,2025porto,R32,David Jorda Sanchis,Filip Pieczonka,davidjordasanchis,filippieczonka,6-2 6-1,Porto2Challenger
2025-08-27,2025porto,R32,Mika Brunold,Henrique Rocha,mikabrunold,henriquerocha,7-6(4) 6-0,Porto2Challenger
2025-08-27,2025porto,R32,Dimitar Kuzmanov,Dmitry Popko,dimitarkuzmanov,dmitrypopko,6-3 6-4,Porto2Challenger
2025-08-27,2025porto,R32,Daniel Michalski,Carlos Sanchez Jover,danielmichalski,carlossanchezjover,6-4 7-6(6),Porto2Challenger
2025-08-27,2025porto,R32,Francisco Rocha,Maxwell Mckennon,franciscorocha,maxwellmckennon,4-2 RET,Porto2Challenger
2025-08-27,2025porto,R32,Guy Den Ouden,Mili Poljicak,guydenouden,milipoljicak,6-3 1-6 6-2,Porto2Challenger
2025-08-27,2025porto,Q2,Olle Wallin,Alex Martinez,ollewallin,alexmartinez,7-6(4) 6-4,Porto2Challenger
2025-08-27,2025porto,Q2,Max Alcala Gurri,Sebastian Gima,maxalcalagurri,sebastiangima,6-2 6-3,Porto2Challenger
2025-08-27,2025porto,Q2,Tiago Torres,Dan Martin,tiagotorres,danmartin,7-5 6-3,Porto2Challenger
2025-08-27,2025porto,Q2,Maxwell Mckennon,Szymon Kielan,maxwellmckennon,szymonkielan,6-3 6-0,Porto2Challenger
2025-08-27,2025porto,Q2,David Jorda Sanchis,Tiago Cacao,davidjordasanchis,tiagocacao,6-2 6-2,Porto2Challenger
2025-08-27,2025porto,Q2,Filip Pieczonka,Kenny De Schepper,filippieczonka,kennydeschepper,6-7(5) 6-1 6-1,Porto2Challenger
2025-08-27,2025porto,Q1,Alex Martinez,Adam Heinonen,alexmartinez,adamheinonen,7-6(3) 6-2,Porto2Challenger
2025-08-27,2025porto,Q1,Max Alcala Gurri,Tomas Luis,maxalcalagurri,tomasluis,6-1 6-3,Porto2Challenger
2025-08-27,2025porto,Q1,Sebastian Gima,Lorenzo Bocchi,sebastiangima,lorenzobocchi,7-5 6-1,Porto2Challenger
2025-08-27,2025porto,Q1,Dan Martin,Hugo Maia,danmartin,hugomaia,6-1 6-4,Porto2Challenger
2025-08-27,2025porto,Q1,Tiago Torres,Tristan Mccormick,tiagotorres,tristanmccormick,6-7(5) 6-3 6-1,Porto2Challenger
2025-08-27,2025porto,Q1,Maxwell Mckennon,Jan Jermar,maxwellmckennon,janjermar,6-4 7-5,Porto2Challenger
2025-08-27,2025porto,Q1,Szymon Kielan,Bautista Vilicich,szymonkielan,bautistavilicich,6-4 6-4,Porto2Challenger
2025-08-27,2025porto,Q1,David Jorda Sanchis,Guilherme Valdoleiros,davidjordasanchis,guilhermevaldoleiros,6-3 6-0,Porto2Challenger
2025-08-27,2025porto,Q1,Tiago Cacao,Jose Freitas,tiagocacao,josefreitas,6-0 6-1,Porto2Challenger
2025-08-27,2025porto,Q1,Filip Pieczonka,Loann Massard,filippieczonka,loannmassard,6-4 6-1,Porto2Challenger
2025-08-27,2025porto,Q1,Kenny De Schepper,Sekou Bangoura,kennydeschepper,sekoubangoura,6-3 6-4,Porto2Challenger
2025-08-27,2025como,R32,Nicolai Budkov Kjaer,Cedrik Marcel Stebe,nicolaibudkovkjaer,cedrikmarcelstebe,7-6(5) 6-4,Comochallenger
2025-08-27,2025como,R32,Giovanni Fonio,Federico Bondioli,giovannifonio,federicobondioli,6-2 3-6 6-3,Comochallenger
2025-08-27,2025como,R32,Raul Brancaccio,Kilian Feldbausch,raulbrancaccio,kilianfeldbausch,6-2 7-5,Comochallenger
2025-08-27,2025como,R32,Alvaro Guillen Meza,Federico Arnaboldi,alvaroguillenmeza,federicoarnaboldi,6-4 6-2,Comochallenger
2025-08-27,2025como,R32,Gonzalo Bueno,Facundo Diaz Acosta,gonzalobueno,facundodiazacosta,3-6 6-3 6-4,Comochallenger
2025-08-27,2025como,R32,Henri Squire,Tommaso Compagnucci,henrisquire,tommasocompagnucci,7-6(5) 6-2,Comochallenger
2025-08-27,2025como,R32,Luka Mikrut,Inaki Montes De La Torre,lukamikrut,inakimontesdelatorre,6-0 4-6 6-3,Comochallenger
2025-08-27,2025como,R32,Carlo Alberto Caniato,Santiago Fa Rodriguez Taverna,carloalbertocaniato,santiagofarodrigueztaverna,4-6 6-3 6-1,Comochallenger
2025-08-27,2025como,R32,Stefano Travaglia,Gabriele Pennaforti,stefanotravaglia,gabrielepennaforti,6-4 6-2,Comochallenger
2025-08-27,2025como,R32,Juan Bautista Torres,Pol Martin Tiffon,juanbautistatorres,polmartintiffon,4-6 6-3 6-3,Comochallenger
2025-08-27,2025como,R32,Jacopo Berrettini,Luciano Emanuel Ambrogi,jacopoberrettini,lucianoemanuelambrogi,2-6 6-2 6-3,Comochallenger
2025-08-27,2025como,R32,Lorenzo Carboni,Timofey Skatov,lorenzocarboni,timofeyskatov,0-6 6-1 6-0,Comochallenger
2025-08-27,2025como,R32,Duje Ajdukovic,Ivan Gakhov,dujeajdukovic,ivangakhov,6-1 7-6(5),Comochallenger
2025-08-27,2025como,R32,Oleg Prihodko,Gabi Adrian Boitan,olegprihodko,gabiadrianboitan,6-4 6-2,Comochallenger
2025-08-27,2025como,R32,Andrej Martin,Filip Cristian Jianu,andrejmartin,filipcristianjianu,6-4 6-3,Comochallenger
2025-08-27,2025como,R32,Thiago Monteiro,Alexander Ritschard,thiagomonteiro,alexanderritschard,4-2 RET,Comochallenger
2025-08-27,2025como,Q2,Gabi Adrian Boitan,Enrico Dalla Valle,gabiadrianboitan,enricodallavalle,7-5 3-6 6-3,Comochallenger
2025-08-27,2025como,Q2,Gabriele Pennaforti,Inaki Montes De La Torre,gabrielepennaforti,inakimontesdelatorre,6-2 4-6 6-3,Comochallenger
2025-08-27,2025como,Q2,Raul Brancaccio,Federico Iannaccone,raulbrancaccio,federicoiannaccone,6-4 6-4,Comochallenger
2025-08-27,2025como,Q2,Henri Squire,Rudolf Molleker,henrisquire,rudolfmolleker,7-6(3) 6-7(4) 6-2,Comochallenger
2025-08-27,2025como,Q2,Giovanni Fonio,Jacopo Vasami,giovannifonio,jacopovasami,6-4 6-2,Comochallenger
2025-08-27,2025como,Q2,Tommaso Compagnucci,Thomas Faurel,tommasocompagnucci,thomasfaurel,6-4 6-4,Comochallenger
2025-08-27,2025como,Q1,Gabi Adrian Boitan,Filip Duda,gabiadrianboitan,filipduda,4-6 6-1 7-5,Comochallenger
2025-08-27,2025como,Q1,Enrico Dalla Valle,Adil Kalyanpur,enricodallavalle,adilkalyanpur,3-6 6-1 6-4,Comochallenger
2025-08-27,2025como,Q1,Inaki Montes De La Torre,Georgii Kravchenko,inakimontesdelatorre,georgiikravchenko,6-1 6-3,Comochallenger
2025-08-27,2025como,Q1,Gabriele Pennaforti,Jiri Barnat,gabrielepennaforti,jiribarnat,6-0 7-6(3),Comochallenger
2025-08-27,2025como,Q1,Raul Brancaccio,Parikshit Somani,raulbrancaccio,parikshitsomani,6-0 7-5,Comochallenger
2025-08-27,2025como,Q1,Federico Iannaccone,Daniel Cukierman,federicoiannaccone,danielcukierman,7-6(6) 7-5,Comochallenger
2025-08-27,2025como,Q1,Rudolf Molleker,Stefan Latinovic,rudolfmolleker,stefanlatinovic,6-4 6-4,Comochallenger
2025-08-27,2025como,Q1,Henri Squire,Carlo Alberto Fossati,henrisquire,carloalbertofossati,6-0 6-3,Comochallenger
2025-08-27,2025como,Q1,Giovanni Fonio,Rocco Piatti,giovannifonio,roccopiatti,6-3 6-4,Comochallenger
2025-08-27,2025como,Q1,Jacopo Vasami,Michael Vrbensky,jacopovasami,michaelvrbensky,6-7(4) 6-4 6-4,Comochallenger
2025-08-27,2025como,Q1,Tommaso Compagnucci,Pierluigi Basile,tommasocompagnucci,pierluigibasile,6-2 7-5,Comochallenger
2025-08-27,2025como,Q1,Thomas Faurel,Maxime Janvier,thomasfaurel,maximejanvier,3-6 6-3 6-4,Comochallenger
2025-08-27,2025zhangjiagang,R32,Philip Sekulic,Bernard Tomic,philipsekulic,bernardtomic,6-1 1-6 7-6(6),Zhangjiagangchallenger
2025-08-27,2025zhangjiagang,R32,Renta Tokuda,Alexandr Binda,rentatokuda,alexandrbinda,5-7 6-3 6-3,Zhangjiagangchallenger
2025-08-27,2025zhangjiagang,R32,Hiroki Moriya,Denis Yevseyev,hirokimoriya,denisyevseyev,6-2 4-6 6-4,Zhangjiagangchallenger
2025-08-27,2025zhangjiagang,R32,Oliver Crawford,Masamichi Imamura,olivercrawford,masamichiimamura,6-3 6-2,Zhangjiagangchallenger
