ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-06-08,2025stuttgart,Q1,James Duckworth,Benjamin Hassan,jamesduckworth,benjaminhassan,6-3 7-6(4),Atpstuttgart
2025-06-08,2025stuttgart,Q1,Nikoloz Basilashvili,Hugo Grenier,nikolozbasilashvili,hugogrenier,2-6 7-6(11) 6-2,Atpstuttgart
2025-06-08,2025stuttgart,Q1,Li Tu,Eliot Spizzirri,litu,eliotspizzirri,6-4 7-5,Atpstuttgart
2025-06-08,2025stuttgart,Q1,Pierre Hugues Herbert,Maximilian Marterer,pierrehuguesherbert,maximilianmarterer,6-1 6-1,Atpstuttgart
2025-06-08,2025stuttgart,Q1,Tristan Boyer,Duje Ajdukovic,tristanboyer,dujeajdukovic,6-7(5) 7-6(7) 7-6(5),Atpstuttgart
2025-06-08,2025stuttgart,Q1,Yannick Hanfmann,Max Wiskandt,yannickhanfmann,maxwiskandt,6-4 6-2,Atpstuttgart
2025-06-08,2025stuttgart,Q1,Marton Fucsovics,Patrick Zahraj,martonfucsovics,patrickzahraj,6-4 6-7(2) 7-5,Atpstuttgart
2025-06-08,2025shertogenbosch,Q1,Mees Rottgering,Jelle Sels,meesrottgering,jellesels,6-4 6-2,Atp'S Hertogenbosch
2025-06-08,2025littlerock,F,Patrick Kypson,Michael Zheng,patrickkypson,michaelzheng,6-1 1-6 7-5,Littlerockchallenger
2025-06-08,2025littlerock,SF,Patrick Kypson,Andres Andrade,patrickkypson,andresandrade,6-3 6-2,Littlerockchallenger
2025-06-08,2025littlerock,SF,Michael Zheng,Liam Draxl,michaelzheng,liamdraxl,6-4 6-4,Littlerockchallenger
2025-06-08,2025littlerock,QF,Patrick Kypson,Rio Noguchi,patrickkypson,rionoguchi,6-1 6-2,Littlerockchallenger
2025-06-08,2025littlerock,QF,Andres Andrade,Naoki Nakagawa,andresandrade,naokinakagawa,6-4 6-1,Littlerockchallenger
2025-06-08,2025littlerock,QF,Michael Zheng,Andres Martin,michaelzheng,andresmartin,6-4 6-2,Littlerockchallenger
2025-06-08,2025littlerock,QF,Liam Draxl,Kenta Miyoshi,liamdraxl,kentamiyoshi,7-6(4) 6-4,Littlerockchallenger
2025-06-08,2025littlerock,R16,Patrick Kypson,Tyler Zink,patrickkypson,tylerzink,6-4 6-4,Littlerockchallenger
2025-06-08,2025littlerock,R16,Rio Noguchi,Paul Jubb,rionoguchi,pauljubb,7-5 6-3,Littlerockchallenger
2025-06-08,2025littlerock,R16,Naoki Nakagawa,Alexis Galarneau,naokinakagawa,alexisgalarneau,6-3 6-4,Littlerockchallenger
2025-06-08,2025littlerock,R16,Andres Andrade,Stefan Kozlov,andresandrade,stefankozlov,6-1 4-6 7-5,Littlerockchallenger
2025-06-08,2025littlerock,R16,Michael Zheng,Adria Soriano Barrera,michaelzheng,adriasorianobarrera,6-2 6-1,Littlerockchallenger
2025-06-08,2025littlerock,R16,Andres Martin,Yuta Shimizu,andresmartin,yutashimizu,6-1 6-4,Littlerockchallenger
2025-06-08,2025littlerock,R16,Kenta Miyoshi,Daniel Milavsky,kentamiyoshi,danielmilavsky,6-2 6-4,Littlerockchallenger
2025-06-08,2025littlerock,R16,Liam Draxl,Patrick Maloney,liamdraxl,patrickmaloney,6-4 6-1,Littlerockchallenger
2025-06-08,2025littlerock,R32,Patrick Kypson,Mitchell Krueger,patrickkypson,mitchellkrueger,6-3 4-6 6-4,Littlerockchallenger
2025-06-08,2025littlerock,R32,Tyler Zink,Tung Lin Wu,tylerzink,tunglinwu,7-6(3) 5-4 RET,Littlerockchallenger
2025-06-08,2025littlerock,R32,Rio Noguchi,Yi Zhou,rionoguchi,yizhou,6-4 6-4,Littlerockchallenger
2025-06-08,2025littlerock,R32,Paul Jubb,Karue Sell,pauljubb,karuesell,7-5 6-3,Littlerockchallenger
2025-06-08,2025littlerock,R32,Alexis Galarneau,Govind Nanda,alexisgalarneau,govindnanda,6-3 6-3,Littlerockchallenger
2025-06-08,2025littlerock,R32,Naoki Nakagawa,Alexander Kotzen,naokinakagawa,alexanderkotzen,6-4 6-4,Littlerockchallenger
2025-06-08,2025littlerock,R32,Andres Andrade,Ilya Ivashka,andresandrade,ilyaivashka,7-6(4) 6-2,Littlerockchallenger
2025-06-08,2025littlerock,R32,Stefan Kozlov,Aziz Dougaz,stefankozlov,azizdougaz,5-7 6-3 6-2,Littlerockchallenger
2025-06-08,2025littlerock,R32,Adria Soriano Barrera,Antoine Escoffier,adriasorianobarrera,antoineescoffier,7-5 7-6(4),Littlerockchallenger
2025-06-08,2025littlerock,R32,Michael Zheng,Christian Langmo,michaelzheng,christianlangmo,6-2 6-2,Littlerockchallenger
2025-06-08,2025littlerock,R32,Andres Martin,Hyeon Chung,andresmartin,hyeonchung,6-3 6-2,Littlerockchallenger
2025-06-08,2025littlerock,R32,Yuta Shimizu,Nicolas Mejia,yutashimizu,nicolasmejia,7-6(4) 6-0,Littlerockchallenger
2025-06-08,2025littlerock,R32,Kenta Miyoshi,Santiago Fa Rodriguez Taverna,kentamiyoshi,santiagofarodrigueztaverna,7-5 5-1 RET,Littlerockchallenger
2025-06-08,2025littlerock,R32,Daniel Milavsky,Moerani Bouzige,danielmilavsky,moeranibouzige,6-4 6-4,Littlerockchallenger
2025-06-08,2025littlerock,R32,Patrick Maloney,Nicolas Kicker,patrickmaloney,nicolaskicker,5-7 6-2 6-3,Littlerockchallenger
2025-06-08,2025littlerock,R32,Liam Draxl,Rafael Jodar,liamdraxl,rafaeljodar,7-5 6-2,Littlerockchallenger
2025-06-08,2025littlerock,Q2,Patrick Kypson,Alvin Nicholas Tudorica,patrickkypson,alvinnicholastudorica,6-1 6-1,Littlerockchallenger
2025-06-08,2025littlerock,Q2,Kenta Miyoshi,Hyeon Chung,kentamiyoshi,hyeonchung,7-5 7-6(5),Littlerockchallenger
2025-06-08,2025littlerock,Q2,Nicolas Kicker,Rudy Quan,nicolaskicker,rudyquan,6-2 6-4,Littlerockchallenger
2025-06-08,2025littlerock,Q2,Adria Soriano Barrera,Maxime Cressy,adriasorianobarrera,maximecressy,6-7(4) 6-4 6-2,Littlerockchallenger
2025-06-08,2025littlerock,Q2,Daniel Milavsky,Yusuke Takahashi,danielmilavsky,yusuketakahashi,6-4 1-2 RET,Littlerockchallenger
2025-06-08,2025littlerock,Q2,Stefan Kozlov,Elmar Ejupovic,stefankozlov,elmarejupovic,6-4 7-6(5),Littlerockchallenger
2025-06-08,2025littlerock,Q1,Patrick Kypson,Dane Sweeny,patrickkypson,danesweeny,6-3 7-5,Littlerockchallenger
2025-06-08,2025littlerock,Q1,Alvin Nicholas Tudorica,Ronald Hohmann,alvinnicholastudorica,ronaldhohmann,6-7(2) 6-1 6-1,Littlerockchallenger
2025-06-08,2025littlerock,Q1,Hyeon Chung,Keisuke Saitoh,hyeonchung,keisukesaitoh,6-0 6-2,Littlerockchallenger
2025-06-08,2025littlerock,Q1,Kenta Miyoshi,Hiroki Moriya,kentamiyoshi,hirokimoriya,6-1 6-1,Littlerockchallenger
2025-06-08,2025littlerock,Q1,Nicolas Kicker,Strong Kirchheimer,nicolaskicker,strongkirchheimer,6-4 6-4,Littlerockchallenger
2025-06-08,2025littlerock,Q1,Rudy Quan,Dan Martin,rudyquan,danmartin,6-3 2-0 RET,Littlerockchallenger
2025-06-08,2025littlerock,Q1,Adria Soriano Barrera,Trevor Svajda,adriasorianobarrera,trevorsvajda,3-6 6-3 6-4,Littlerockchallenger
2025-06-08,2025littlerock,Q1,Maxime Cressy,Alex Martinez,maximecressy,alexmartinez,6-2 6-4,Littlerockchallenger
2025-06-08,2025littlerock,Q1,Yusuke Takahashi,Hayden Jones,yusuketakahashi,haydenjones,6-3 6-2,Littlerockchallenger
2025-06-08,2025littlerock,Q1,Daniel Milavsky,Alex Rybakov,danielmilavsky,alexrybakov,1-6 6-3 6-2,Littlerockchallenger
2025-06-08,2025littlerock,Q1,Stefan Kozlov,Kiranpal Pannu,stefankozlov,kiranpalpannu,7-6(3) 2-6 6-2,Littlerockchallenger
2025-06-08,2025littlerock,Q1,Elmar Ejupovic,Juan Carlos Aguilar,elmarejupovic,juancarlosaguilar,6-4 2-6 6-2,Littlerockchallenger
2025-06-08,2025vicenza,F,Chun Hsin Tseng,Lukas Neumayer,chunhsintseng,lukasneumayer,6-3 6-4,Vicenzachallenger
2025-06-08,2025vicenza,SF,Chun Hsin Tseng,Chris Rodesch,chunhsintseng,chrisrodesch,6-4 6-3,Vicenzachallenger
2025-06-08,2025vicenza,QF,Chun Hsin Tseng,Joel Schwaerzler,chunhsintseng,joelschwaerzler,7-5 6-4,Vicenzachallenger
2025-06-08,2025vicenza,QF,Chris Rodesch,Facundo Mena,chrisrodesch,facundomena,6-3 6-1,Vicenzachallenger
2025-06-08,2025vicenza,QF,Lukas Neumayer,Ignacio Buse,lukasneumayer,ignaciobuse,6-3 2-6 7-6(6),Vicenzachallenger
2025-06-08,2025vicenza,QF,Jerome Kym,Duje Ajdukovic,jeromekym,dujeajdukovic,6-7(8) 7-6(3) 7-6(6),Vicenzachallenger
2025-06-08,2025vicenza,R16,Chun Hsin Tseng,Federico Bondioli,chunhsintseng,federicobondioli,6-3 1-6 6-3,Vicenzachallenger
2025-06-08,2025vicenza,R16,Joel Schwaerzler,Marco Cecchinato,joelschwaerzler,marcocecchinato,6-3 6-1,Vicenzachallenger
2025-06-08,2025vicenza,R16,Chris Rodesch,Martin Klizan,chrisrodesch,martinklizan,6-4 6-3,Vicenzachallenger
