tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Tyler,"Kypson, Patrick","Svajda, Trevor",1.45,2.49,2025-06-06 06:19:17 UTC
Challenger Tyler,"Wu, Yibing","Rybakov, Alex",1.18,4.09,2025-06-06 06:19:17 UTC
Challenger Tyler,"Sell, Karue","Martin, Andres",1.93,1.74,2025-06-06 06:19:17 UTC
ATP Open de France,"Musetti, Lorenzo","Alcaraz Garfia, Carlos",5.42,1.13,2025-06-06 06:19:17 UTC
ATP Open de France,"Sinner, Jannik","Djokovic, Novak",1.21,4.11,2025-06-06 06:19:17 UTC
Challenger Heilbronn,"Pacheco Mendez, Rodrigo","Trungelliti, Marco",2.49,1.45,2025-06-06 06:19:17 UTC
Challenger Heilbronn,"Passaro, Francesco","Buse, Ignacio",1.7,1.99,2025-06-06 06:19:17 UTC
Challenger Heilbronn,"Mena, Facundo","Topo, Marko",2.18,1.58,2025-06-06 06:19:17 UTC
Challenger Heilbronn,"Den Ouden, Guy","Nava, Emilio",2.3,1.52,2025-06-06 06:19:17 UTC
Challenger Birmingham,"Holt, Brandon","Mannarino, Adrian",2.16,1.59,2025-06-06 06:19:17 UTC
Challenger Birmingham,"Wong, Coleman","Virtanen, Otto",2.49,1.45,2025-06-06 06:19:17 UTC
Challenger Birmingham,"Hijikata, Rinky","Bolt, Alex",1.75,1.92,2025-06-06 06:19:17 UTC
ATP Roland-Garros Face à Face,"Alcaraz, Carlos","Sinner, Jannik",1.58,2.17,2025-06-06 06:19:17 UTC
ATP Roland-Garros Face à Face,"Musetti, Lorenzo","Djokovic, Novak",2.45,1.46,2025-06-06 06:19:17 UTC
Challenger Prostejov,Sachko Vitaliy,"Dellien, Hugo",2.3,1.52,2025-06-06 06:19:17 UTC
Challenger Prostejov,"Tseng, Chun Hsin","Tabilo, Alejandro",1.86,1.8,2025-06-06 06:19:17 UTC
