TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R128,Daniel Elahi Galan,Vit Kopriva,36.2,63.8,2.76,1.57,Sackmann,2025-08-07 06:21:46 UTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R128,Sebastian Baez,David Goffin,30.0,70.0,3.33,1.43,Sackmann,2025-08-07 06:21:46 UTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R128,Jordan Thompson,Adrian Mannarino,78.6,21.4,1.27,4.67,Sackmann,2025-08-07 06:21:46 UTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R128,Pedro Martinez,Nicolas Jarry,37.4,62.6,2.67,1.6,Sackmann,2025-08-07 06:21:46 UTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R128,Arthur Rinderknech,Nuno Borges,36.8,63.2,2.72,1.58,Sackmann,2025-08-07 06:21:46 UTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R128,Tomas Martin Etcheverry,Juncheng Shang,60.0,40.0,1.67,2.5,Sackmann,2025-08-07 06:21:46 UTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R128,Colton Smith,Fabian Marozsan,38.3,61.7,2.61,1.62,Sackmann,2025-08-07 06:21:46 UTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R128,Benjamin Bonzi,Matteo Arnaldi,33.0,67.0,3.03,1.49,Sackmann,2025-08-07 06:21:46 UTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R128,Borna Coric,Emilio Nava,75.4,24.6,1.33,4.07,Sackmann,2025-08-07 06:21:46 UTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R128,Zizou Bergs,Jacob Fearnley,46.1,53.9,2.17,1.86,Sackmann,2025-08-07 06:21:46 UTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R128,Joao Fonseca,Bu Yunchaokete,80.2,19.8,1.25,5.05,Sackmann,2025-08-07 06:21:46 UTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R128,Terence Atmane,Yoshihito Nishioka,34.1,65.9,2.93,1.52,Sackmann,2025-08-07 06:21:46 UTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R128,Roberto Carballes Baena,Hugo Gaston,57.6,42.4,1.74,2.36,Sackmann,2025-08-07 06:21:46 UTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R128,Giovanni Mpetshi Perricard,Coleman Wong,76.8,23.2,1.3,4.31,Sackmann,2025-08-07 06:21:46 UTC
Atpcincinnati,https://www.tennisabstract.com/current/2025ATPCincinnati.html,R128,Corentin Moutet,Mackenzie Mcdonald,59.1,40.9,1.69,2.44,Sackmann,2025-08-07 06:21:46 UTC
