tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Wimbledon,"Mannarino, Adrian","O`Connell, Christopher",1.36,2.99,2025-06-29 06:17:47 UTC
ATP Wimbledon,"Bellucci, Mattia","Crawford, Oliver",1.35,3.04,2025-06-29 06:17:47 UTC
ATP Wimbledon,"Lehecka, Jiri","Dellien, Hugo",1.02,11.22,2025-06-29 06:17:47 UTC
ATP Wimbledon,"Moller, Elmer","Tiafoe, Francis",8.54,1.05,2025-06-29 06:17:47 UTC
ATP Wimbledon,"Tarvet, Oliver","Riedi, Leandro",2.05,1.72,2025-06-29 06:17:47 UTC
ATP Wimbledon,"Tien, Learner","Basavareddy, Nishesh",1.5,2.48,2025-06-29 06:17:47 UTC
ATP Wimbledon,"Bonzi, Benjamin","Medvedev, Daniil",7.93,1.06,2025-06-29 06:17:47 UTC
ATP Wimbledon,"Harris, Billy",Hurkacz Hubert,4.82,1.16,2025-06-29 06:17:47 UTC
ATP Wimbledon,"Kopriva, Vit","Thompson, Jordan",3.09,1.34,2025-06-29 06:17:47 UTC
ATP Wimbledon,"Norrie, Cameron","Bautista Agut, Roberto",1.86,1.88,2025-06-29 06:17:47 UTC
ATP Wimbledon,"Bergs, Zizou","Harris, Lloyd",1.44,2.67,2025-06-29 06:17:47 UTC
ATP Wimbledon,"Rune, Holger","Jarry, Nicolas",1.31,3.27,2025-06-29 06:17:47 UTC
ATP Wimbledon,"Popyrin, Alexei","Fery, Arthur",1.25,3.71,2025-06-29 06:17:47 UTC
ATP Wimbledon,"Royer, Valentin",Tsitsipas Stefano,3.47,1.28,2025-06-29 06:17:47 UTC
ATP Wimbledon,"Darderi, Luciano",Safiullin Roman,2.82,1.4,2025-06-29 06:17:47 UTC
ATP Wimbledon,"Cerundolo, Francisco","Borges, Nuno",1.52,2.43,2025-06-29 06:17:47 UTC
ATP Wimbledon,"Struff, Jan-Lennard","Misolic, Filip",1.73,2.03,2025-06-29 06:17:47 UTC
ATP Wimbledon,"Auger-Aliassime, Félix","Duckworth, James",1.21,4.11,2025-06-29 06:17:47 UTC
ATP Wimbledon,"Carreno Busta, Pablo","Rodesch, Chris",2.6,1.46,2025-06-29 06:17:47 UTC
ATP Wimbledon,"Fognini, Fabio","Alcaraz Garfia, Carlos",12.59,1.01,2025-06-29 06:17:47 UTC
"Challenger, Brasov, Romania","Dhamne, Manas","Negritu, Christoph",3.58,1.23,2025-06-29 06:17:47 UTC
"Challenger, Brasov, Romania","Gueymard-Wayenburg, Sascha","Rodriguez Taverna, Santiago",3.77,1.21,2025-06-29 06:17:47 UTC
"Challenger, Brasov, Romania","Alves, Felipe","Maestrelli, Francesco",1.62,2.11,2025-06-29 06:17:47 UTC
"Challenger, Brasov, Romania, Qualifying","Pavel, Bogdan","Palosi, Stefan",2.68,1.39,2025-06-29 06:17:47 UTC
"Challenger, Brasov, Romania, Qualifying","Turcanu, Radu David","Tomescu, Dan Alexandru",2.65,1.4,2025-06-29 06:17:47 UTC
"Challenger, Brasov, Romania, Qualifying",Agamenone Franco,"Papoe, Radu Mihai",1.47,2.43,2025-06-29 06:17:47 UTC
