TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atpathens,SF,Novak Djokovic,Yannick Hanfmann,86.9000,13.1000,,,1.1500,7.6300,,,,,,
Atpathens,SF,Sebastian Korda,Lorenzo Musetti,43.5000,56.5000,,,2.3000,1.7700,,,,,,
Atpmetz,SF,Cameron Norrie,Lorenzo Sonego,56.7000,43.3000,,,1.7600,2.3100,,,,,,
Atpmetz,SF,Vitaliy Sachko,Learner Tien,5.8000,94.2000,,,17.2400,1.0600,,,,,,
Helsinkichallenger,QF,Marin Cilic,Otto Virtanen,67.6000,32.4000,,,1.4800,3.0900,,,,,,
Helsinkichallenger,QF,Sascha Gueymard Wayenburg,Giulio Zeppieri,13.4000,86.6000,,,7.4600,1.1500,,,,,,
Helsinkichallenger,QF,Patrick Kypson,Lorenzo Giustino,80.7000,19.3000,,,1.2400,5.1800,,,,,,
Helsinkichallenger,QF,Stefano Travaglia,Luca Nardi,31.2000,68.8000,,,3.2100,1.4500,,,,,,
Taipeichallenger,QF,James Duckworth,Kaichi Uchida,81.1000,18.9000,,,1.2300,5.2900,,,,,,
Taipeichallenger,QF,Coleman Wong,Maxime Janvier,88.0000,12.0000,,,1.1400,8.3300,,,,,,
Taipeichallenger,QF,Akira Santillan,Yoshihito Nishioka,12.0000,88.0000,,,8.3300,1.1400,,,,,,
Lima2Challenger,QF,Juan Bautista Torres,Tomas Barrios Vera,25.1000,74.9000,,,3.9800,1.3400,,,,,,
Lima2Challenger,QF,Roman Andres Burruchaga,Alvaro Guillen Meza,63.3000,36.7000,,,1.5800,2.7200,,,,,,
Lima2Challenger,QF,Gonzalo Bueno,Cristian Garin,26.8000,73.2000,,,3.7300,1.3700,,,,,,
Lima2Challenger,QF,Joao Lucas Reis Da Silva,Genaro Alberto Olivieri,41.8000,58.2000,,,2.3900,1.7200,,,,,,
Matsuyamachallenger,QF,Duje Ajdukovic,Ryan Peniston,56.6000,43.4000,,,1.7700,2.3000,,,,,,
Matsuyamachallenger,QF,Sho Shimabukuro,Hugo Grenier,58.7000,41.3000,,,1.7000,2.4200,,,,,,
Knoxvillechallenger,QF,Inaki Montes De La Torre,Mitchell Krueger,44.1000,55.9000,,,2.2700,1.7900,,,,,,
Knoxvillechallenger,QF,Murphy Cassone,Cedrik Marcel Stebe,35.5000,64.5000,,,2.8200,1.5500,,,,,,
Knoxvillechallenger,QF,Daniil Glinka,Shunsuke Mitsui,72.7000,27.3000,,,1.3800,3.6600,,,,,,
Knoxvillechallenger,QF,Darwin Blanch,Jay Clarke,35.6000,64.4000,,,2.8100,1.5500,,,,,,
