tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Qualification Challenger Estoril,"Rocha, Francisco","Vatutin, Alexey",3.1,1.3,2025-04-29 06:06:09 UTC
Challenger Aix-en-Provence,"Galan, Daniel Elahi","Harris, Billy",1.33,2.94,2025-04-29 06:06:09 UTC
Challenger Aix-en-Provence,"Basavareddy, Nishesh","Virtanen, Otto",1.96,1.72,2025-04-29 06:06:09 UTC
Challenger Aix-en-Provence,"Wawrinka, Stan","Blanchet, Ugo",1.4,2.65,2025-04-29 06:06:09 UTC
Challenger Aix-en-Provence,"Navone, Mariano",Barrere Gregoire,1.17,4.21,2025-04-29 06:06:09 UTC
Challenger Aix-en-Provence,"Gojo, Borna","Gaston, Hugo",1.8,1.86,2025-04-29 06:06:09 UTC
Challenger Aix-en-Provence,"Herbert, Pierre-Hugues","Coric, Borna",3.22,1.28,2025-04-29 06:06:09 UTC
Challenger Aix-en-Provence,"Jacquet, Kyrian","Opelka, Reilly",2.85,1.35,2025-04-29 06:06:09 UTC
Challenger Aix-en-Provence,Moutet Corentin,"Kotov, Pavel",1.58,2.18,2025-04-29 06:06:09 UTC
Challenger Mauthausen,"Basilashvili, Nikoloz","Misolic, Filip",2.76,1.37,2025-04-29 06:06:09 UTC
Challenger Mauthausen,"Tirante, Thiago Agustin","Brunold, Mika",1.51,2.33,2025-04-29 06:06:09 UTC
Challenger Mauthausen,"Pichler, David","Kym, Jérôme",4.5,1.15,2025-04-29 06:06:09 UTC
Challenger Mauthausen,"Cilic, Marin","Gigante, Matteo",1.4,2.65,2025-04-29 06:06:09 UTC
Challenger Mauthausen,"Budkov Kjaer, Nicolai","Neumayer, Lukas",2.33,1.51,2025-04-29 06:06:09 UTC
Challenger Mauthausen,"Burruchaga, Roman Andres","Kuzmanov, Dimitar",1.6,2.14,2025-04-29 06:06:09 UTC
Challenger Mauthausen,"Collignon, Raphaël","Blockx, Alexander",1.28,3.22,2025-04-29 06:06:09 UTC
Challenger Mauthausen,"Paul, Jakub","Gaubas, Vilius",2.4,1.48,2025-04-29 06:06:09 UTC
Challenger Mauthausen,"Moro Canas, Alejandro","Seyboth Wild, Thiago",2.4,1.48,2025-04-29 06:06:09 UTC
Challenger Mauthausen,"Oberleitner, Neil","Fognini, Fabio",2.99,1.32,2025-04-29 06:06:09 UTC
Challenger Mauthausen,"Paroulek, Tadeas","Schwaerzler, Joel",2.11,1.62,2025-04-29 06:06:09 UTC
Challenger Ostrava,"Van Assche, Luca","Squire, Henri",1.37,2.76,2025-04-29 06:06:09 UTC
Challenger Ostrava,"Mayot, Harold","Rincon, Daniel",1.66,2.04,2025-04-29 06:06:09 UTC
Challenger Ostrava,"Brunclik, Petr","Albot, Radu",2.4,1.48,2025-04-29 06:06:09 UTC
Challenger Ostrava,"Mannarino, Adrian",Sachko Vitaliy,2.85,1.35,2025-04-29 06:06:09 UTC
Challenger Ostrava,"Houkes, Max","Roca Batalla, Oriol",1.83,1.83,2025-04-29 06:06:09 UTC
Challenger Ostrava,"Jermar, Jan","Evans, Daniel",8.26,1.03,2025-04-29 06:06:09 UTC
Challenger Ostrava,"Gombos, Norbert","Sels, Jelle",1.43,2.55,2025-04-29 06:06:09 UTC
Challenger Ostrava,"Sultanov, Khumoyun",Habib Hady,1.83,1.83,2025-04-29 06:06:09 UTC
Challenger Ostrava,"Cassone, Murphy","Kumstat, Jan",1.07,6.35,2025-04-29 06:06:09 UTC
Challenger Ostrava,"Piros, Zsombor","Svrcina, Dalibor",2.58,1.42,2025-04-29 06:06:09 UTC
Challenger Ostrava,"Jianu, Filip Cri.","Molleker, Rudolf",1.83,1.83,2025-04-29 06:06:09 UTC
Challenger Ostrava,"Kopriva, Vit","Martinez, Alex",1.09,5.73,2025-04-29 06:06:09 UTC
Challenger Ostrava,"Onclin, Gauthier","Butvilas, Edas",1.7,1.99,2025-04-29 06:06:09 UTC
Challenger Porto Alegre,"Sanchez-Izquierdo, Nikolas","Sakamoto, Pedro",1.57,2.2,2025-04-29 06:06:09 UTC
Challenger Porto Alegre,"Miguel, Luis Guto","Dellien, Murkel",8.96,1.02,2025-04-29 06:06:09 UTC
Challenger Porto Alegre,"Ambrogi, Luciano Emanuel","Prado Angelo, Juan Carlos",2.43,1.47,2025-04-29 06:06:09 UTC
Challenger Porto Alegre,Casanova Hernan,"Olivieri, Genaro Alberto",2.55,1.43,2025-04-29 06:06:09 UTC
Challenger Porto Alegre,"Rodriguez Taverna, Santiago","Kolar, Zdenek",1.7,1.99,2025-04-29 06:06:09 UTC
Challenger Porto Alegre,"Alves, Mateus","Midon, Lautaro",1.96,1.72,2025-04-29 06:06:09 UTC
Challenger Porto Alegre,"Guillen Meza, Alvaro","Pucinelli De Almeida, Matheus",1.83,1.83,2025-04-29 06:06:09 UTC
