TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atpstuttgart,R16,Alexander Zverev,Corentin Moutet,80.2000,19.8000,,,1.2500,5.0500,,,,,,
Atpstuttgart,R16,Learner Tien,Brandon Nakashima,31.8000,68.2000,,,3.1400,1.4700,,,,,,
Atp'S Hertogenbosch,R16,Daniil Medvedev,Adrian Mannarino,83.7000,16.3000,,,1.1900,6.1300,,,,,,
Atp'S Hertogenbosch,R16,Reilly Opelka,Nicolas Jarry,50.2000,49.8000,,,1.9900,2.0100,,,,,,
Atp'S Hertogenbosch,R16,Alexei Popyrin,Zizou Bergs,53.3000,46.7000,,,1.8800,2.1400,,,,,,
Atp'S Hertogenbosch,R16,Mark Lajal,Hubert Hurkacz,20.3000,79.7000,,,4.9300,1.2500,,,,,,
Perugiachallenger,R16,Andrea Pellegrino,Federico Bondioli,79.8000,20.2000,,,1.2500,4.9500,,,,,,
Perugiachallenger,R16,Viktor Durasovic,Francesco Passaro,13.6000,86.4000,,,7.3500,1.1600,,,,,,
Bratislavachallenger,R16,Alexander Shevchenko,Jan Choinski,64.9000,35.1000,,,1.5400,2.8500,,,,,,
Bratislavachallenger,R16,Federico Cina,Emilio Nava,17.6000,82.4000,,,5.6800,1.2100,,,,,,
Bratislavachallenger,R16,Valentin Royer,Valentin Vacherot,41.0000,59.0000,,,2.4400,1.6900,,,,,,
Bratislavachallenger,R16,Facundo Mena,Marko Topo,43.5000,56.5000,,,2.3000,1.7700,,,,,,
Santafechallenger,R16,Andrea Collarini,Gonzalo Villanueva,73.3000,26.7000,,,1.3600,3.7500,,,,,,
Santafechallenger,R16,Maximus Jones,Hernan Casanova,43.6000,56.4000,,,2.2900,1.7700,,,,,,
