TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Newportchallenger,https://www.tennisabstract.com/current/2025NewportChallenger.html,R16,Brandon Holt,Zachary Svajda,54.7,45.3,1.83,2.21,Sackmann,2025-07-11 06:18:19 UTC
Newportchallenger,https://www.tennisabstract.com/current/2025NewportChallenger.html,R16,Oscar Weightman,Yosuke Watanuki,21.9,78.1,4.57,1.28,Sackmann,2025-07-11 06:18:19 UTC
Newportchallenger,https://www.tennisabstract.com/current/2025NewportChallenger.html,R16,Tristan Schoolkate,James Mccabe,75.0,25.0,1.33,4.0,Sackmann,2025-07-11 06:18:19 UTC
Newportchallenger,https://www.tennisabstract.com/current/2025NewportChallenger.html,R16,Aidan Mayo,Eliot Spizzirri,0.0,100.0,,1.0,Sackmann,2025-07-11 06:18:19 UTC
Braunschweigchallenger,https://www.tennisabstract.com/current/2025BraunschweigChallenger.html,SF,Filip Misolic,Mariano Navone,51.5,48.5,1.94,2.06,Sackmann,2025-07-11 06:18:19 UTC
Braunschweigchallenger,https://www.tennisabstract.com/current/2025BraunschweigChallenger.html,SF,Juan Manuel Cerundolo,Alex Molcan,59.4,40.6,1.68,2.46,Sackmann,2025-07-11 06:18:19 UTC
Triestechallenger,https://www.tennisabstract.com/current/2025TriesteChallenger.html,QF,Sumit Nagal,Maxim Mrva,64.7,35.3,1.55,2.83,Sackmann,2025-07-11 06:18:19 UTC
Triestechallenger,https://www.tennisabstract.com/current/2025TriesteChallenger.html,QF,Matej Dodig,Lukas Neumayer,27.2,72.8,3.68,1.37,Sackmann,2025-07-11 06:18:19 UTC
Triestechallenger,https://www.tennisabstract.com/current/2025TriesteChallenger.html,QF,Facundo Diaz Acosta,Stefano Travaglia,76.2,23.8,1.31,4.2,Sackmann,2025-07-11 06:18:19 UTC
Triestechallenger,https://www.tennisabstract.com/current/2025TriesteChallenger.html,QF,Thiago Agustin Tirante,Santiago Fa Rodriguez Taverna,66.3,33.7,1.51,2.97,Sackmann,2025-07-11 06:18:19 UTC
Iasichallenger,https://www.tennisabstract.com/current/2025IasiChallenger.html,QF,Titouan Droguet,Joao Lucas Reis Da Silva,74.5,25.5,1.34,3.92,Sackmann,2025-07-11 06:18:19 UTC
Iasichallenger,https://www.tennisabstract.com/current/2025IasiChallenger.html,QF,Murkel Alejandro Dellien Velasco,Duje Ajdukovic,39.7,60.3,2.52,1.66,Sackmann,2025-07-11 06:18:19 UTC
Iasichallenger,https://www.tennisabstract.com/current/2025IasiChallenger.html,QF,Francesco Maestrelli,Elmer Moller,31.7,68.3,3.15,1.46,Sackmann,2025-07-11 06:18:19 UTC
Iasichallenger,https://www.tennisabstract.com/current/2025IasiChallenger.html,QF,Stan Wawrinka,Radu Albot,72.5,27.5,1.38,3.64,Sackmann,2025-07-11 06:18:19 UTC
Winnipegchallenger,https://www.tennisabstract.com/current/2025WinnipegChallenger.html,QF,Alexander Blockx,Yuta Shimizu,71.7,28.3,1.39,3.53,Sackmann,2025-07-11 06:18:19 UTC
Winnipegchallenger,https://www.tennisabstract.com/current/2025WinnipegChallenger.html,QF,Sho Shimabukuro,Yu Hsiou Hsu,51.2,48.8,1.95,2.05,Sackmann,2025-07-11 06:18:19 UTC
Winnipegchallenger,https://www.tennisabstract.com/current/2025WinnipegChallenger.html,QF,Andres Andrade,Yi Zhou,64.9,35.1,1.54,2.85,Sackmann,2025-07-11 06:18:19 UTC
Winnipegchallenger,https://www.tennisabstract.com/current/2025WinnipegChallenger.html,QF,Rio Noguchi,Liam Draxl,34.8,65.2,2.87,1.53,Sackmann,2025-07-11 06:18:19 UTC
Nottingham3Challenger,https://www.tennisabstract.com/current/2025Nottingham3Challenger.html,QF,Kyle Edmund,Patrick Zahraj,66.2,33.8,1.51,2.96,Sackmann,2025-07-11 06:18:19 UTC
Nottingham3Challenger,https://www.tennisabstract.com/current/2025Nottingham3Challenger.html,QF,Ryan Peniston,Hamish Stewart,56.2,43.8,1.78,2.28,Sackmann,2025-07-11 06:18:19 UTC
Nottingham3Challenger,https://www.tennisabstract.com/current/2025Nottingham3Challenger.html,QF,Alastair Gray,Oliver Crawford,38.2,61.8,2.62,1.62,Sackmann,2025-07-11 06:18:19 UTC
Nottingham3Challenger,https://www.tennisabstract.com/current/2025Nottingham3Challenger.html,QF,Jack Pinnington Jones,Edward Winter,73.7,26.3,1.36,3.8,Sackmann,2025-07-11 06:18:19 UTC
