tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Gênes Qualification,Agamenone Franco,"Cadenasso, Gianluca",1.7,1.99,2025-08-31 06:16:11 UTC
Challenger Gênes Qualification,"Darderi, Vito Antonio","Dalla Valle, Enrico",8.96,1.02,2025-08-31 06:16:11 UTC
Challenger Gênes Qualification,"Oradini, Giovanni","Sigsgaard, Christian",1.99,1.7,2025-08-31 06:16:11 UTC
Challenger Gênes Qualification,"Fonio, Giovanni","Vasami, Jacopo",1.53,2.28,2025-08-31 06:16:11 UTC
Challenger Gênes Qualification,"Kalyanpur, Adil","Pennaforti, Gabriele",7.16,1.05,2025-08-31 06:16:11 UTC
Challenger Istanbul Qualification,"Wiskandt, Max","Krajci, Michal",1.22,3.67,2025-08-31 06:16:11 UTC
Challenger Istanbul Qualification,"Sengul, Bora","Azkara, Arda",6.02,1.08,2025-08-31 06:16:11 UTC
Challenger Istanbul Qualification,"Potenza, Luca","Dhamne, Manas",1.7,1.99,2025-08-31 06:16:11 UTC
Challenger Istanbul Qualification,"Ozdemir, S Mert",Wessels Louis,7.16,1.05,2025-08-31 06:16:11 UTC
Challenger Istanbul Qualification,"Donski, Alexander","Mert, Alkaya",1.5,2.35,2025-08-31 06:16:11 UTC
Challenger Istanbul Qualification,"Ursu, Vadym","Kravchenko, Georgii",1.38,2.72,2025-08-31 06:16:11 UTC
Challenger Istanbul Qualification,"Singh, Karan (Ind)","Makk, Peter",1.72,1.96,2025-08-31 06:16:11 UTC
Challenger Istanbul Qualification,"Tkemaladze, Zura","Bakshi, Aleksandre",2.46,1.46,2025-08-31 06:16:11 UTC
Challenger Istanbul Qualification,"Karol, Milos","Tufekci, Cagan Efe",1.02,8.96,2025-08-31 06:16:11 UTC
Challenger Istanbul Qualification,"Hernandez, Alex","Thomson, Connor",1.48,2.4,2025-08-31 06:16:11 UTC
Challenger Istanbul Qualification,"Tobon, Miguel","Castagnola, Luca",1.58,2.18,2025-08-31 06:16:11 UTC
Challenger Istanbul Qualification,"Saritas, Gokberk",Masur Daniel,6.73,1.06,2025-08-31 06:16:11 UTC
Challenger Séville Qualification,Jorda Sanchis David,"Perez Navarro, Pablo",1.01,9.81,2025-08-31 06:16:11 UTC
Challenger Séville Qualification,"Sperle, John","Iannaccone, Federico",2.49,1.45,2025-08-31 06:16:11 UTC
Challenger Séville Qualification,"Robertson, Charlie","Perez Contri, Sergi",3.1,1.3,2025-08-31 06:16:11 UTC
Challenger Séville Qualification,"Mansilla Diez, M.","Forejtek, Jonas",8.96,1.02,2025-08-31 06:16:11 UTC
Challenger Séville Qualification,"Montes De La Torre, Inaki","Winter Lopez, Be.",1.11,5.23,2025-08-31 06:16:11 UTC
Challenger Séville Qualification,"Strombachs, Robert","Pieczonka, Filip",1.99,1.7,2025-08-31 06:16:11 UTC
Challenger Séville Qualification,"Vives Marcos, Pedro","Kellovsky, Dominik",1.38,2.72,2025-08-31 06:16:11 UTC
Challenger Séville Qualification,"Alcala Gurri, Max","Gonzalez Fernandez, Mario",1.16,4.35,2025-08-31 06:16:11 UTC
Challenger Séville Qualification,"Turriziani Alvarez, Alejandro","Martinez, Alex",3.42,1.25,2025-08-31 06:16:11 UTC
Challenger Séville Qualification,"Brancaccio, Raul","Ivan, Marrero Curbelo",1.1,5.47,2025-08-31 06:16:11 UTC
Challenger Séville Qualification,"Damas, Miguel","Kielan, Szymon",1.13,4.83,2025-08-31 06:16:11 UTC
Challenger Séville Qualification,"Barroso Campos, Alberto","Lopez Montagud, Carlos",2.72,1.38,2025-08-31 06:16:11 UTC
Challenger Tulln Qualification,"Pinter, Piet Luis","Gima, Sebastian",6.02,1.08,2025-08-31 06:16:11 UTC
Challenger Tulln Qualification,"Wagner, Alexander","Matusevich, Anton",6.02,1.08,2025-08-31 06:16:11 UTC
Challenger Tulln Qualification,"Novak, Dennis","Sorger, Sebastian",1.6,2.14,2025-08-31 06:16:11 UTC
Challenger Tulln Qualification,"Molleker, Rudolf","Berenz, Bastian",1.01,9.81,2025-08-31 06:16:11 UTC
Challenger Tulln Qualification,"Ramskogler, Greg.","Martin, Dan",2.49,1.45,2025-08-31 06:16:11 UTC
Challenger Tulln Qualification,"Jermar, Jan","Kovalik, Jozef",8.26,1.03,2025-08-31 06:16:11 UTC
Challenger Tulln Qualification,"Nicod, Jakub","Szerencsits, Benedikt",1.01,9.81,2025-08-31 06:16:11 UTC
Challenger Tulln Qualification,"Barnat, Jiri","Krumich, Martin",5.47,1.1,2025-08-31 06:16:11 UTC
Challenger Porto,"Arnaud Bailly, Gilles","Den Ouden, Guy",2.56,1.45,2025-08-31 06:16:11 UTC
Challenger Zhangjiagang,"Crawford, Oliver","Shimabukuro, Sho",2.03,1.7,2025-08-31 06:16:11 UTC
Challenger Shanghai Qualification,"Binda, Alexandr","Watt, James",1.6,2.14,2025-08-31 06:16:11 UTC
