ResultDate,TournamentKey,Round,WinnerName,LoserName,WinnerNameKey,LoserNameKey,Score,TournamentName
2025-07-28,2025umag,F,Luciano Darderi,Carlos Taberner,lucianodarderi,carlostaberner,6-3 6-3,Atpumag
2025-07-28,2025umag,SF,Carlos Taberner,Damir Dzumhur,carlostaberner,damirdzumhur,6-2 6-1,Atpumag
2025-07-28,2025umag,SF,Luciano Darderi,Camilo Ugo Carabelli,lucianodarderi,camilougocarabelli,7-6(6) 6-3,Atpumag
2025-07-28,2025umag,QF,Carlos Taberner,Jesper De Jong,carlostaberner,jesperdejong,7-5 6-3,Atpumag
2025-07-28,2025umag,QF,Damir Dzumhur,Titouan Droguet,damirdzumhur,titouandroguet,3-6 7-5 6-2,Atpumag
2025-07-28,2025umag,QF,Camilo Ugo Carabelli,Pablo Llamas Ruiz,camilougocarabelli,pablollamasruiz,6-4 5-2 RET,Atpumag
2025-07-28,2025umag,QF,Luciano Darderi,Dino Prizmic,lucianodarderi,dinoprizmic,1-6 6-2 6-3,Atpumag
2025-07-28,2025umag,R16,Carlos Taberner,Francisco Cerundolo,carlostaberner,franciscocerundolo,6-7(2) 6-4 7-5,Atpumag
2025-07-28,2025umag,R16,Jesper De Jong,Mariano Navone,jesperdejong,marianonavone,6-3 6-4,Atpumag
2025-07-28,2025umag,R16,Damir Dzumhur,Stan Wawrinka,damirdzumhur,stanwawrinka,6-4 7-5,Atpumag
2025-07-28,2025umag,R16,Titouan Droguet,Vit Kopriva,titouandroguet,vitkopriva,6-2 6-3,Atpumag
2025-07-28,2025umag,R16,Pablo Llamas Ruiz,Terence Atmane,pablollamasruiz,terenceatmane,6-3 6-3,Atpumag
2025-07-28,2025umag,R16,Camilo Ugo Carabelli,Francesco Passaro,camilougocarabelli,francescopassaro,6-7(5) 6-2 6-3,Atpumag
2025-07-28,2025umag,R16,Dino Prizmic,Nikoloz Basilashvili,dinoprizmic,nikolozbasilashvili,2-6 6-3 6-2,Atpumag
2025-07-28,2025umag,R16,Luciano Darderi,Chun Hsin Tseng,lucianodarderi,chunhsintseng,7-5 6-0,Atpumag
2025-07-28,2025umag,R32,Carlos Taberner,Pierre Hugues Herbert,carlostaberner,pierrehuguesherbert,6-4 7-6(1),Atpumag
2025-07-28,2025umag,R32,Jesper De Jong,Mili Poljicak,jesperdejong,milipoljicak,6-3 6-3,Atpumag
2025-07-28,2025umag,R32,Mariano Navone,Tomas Barrios Vera,marianonavone,tomasbarriosvera,6-1 6-2,Atpumag
2025-07-28,2025umag,R32,Stan Wawrinka,Alvaro Guillen Meza,stanwawrinka,alvaroguillenmeza,6-4 6-1,Atpumag
2025-07-28,2025umag,R32,Titouan Droguet,Cristian Garin,titouandroguet,cristiangarin,6-3 6-3,Atpumag
2025-07-28,2025umag,R32,Vit Kopriva,Raphael Collignon,vitkopriva,raphaelcollignon,3-6 6-4 6-3,Atpumag
2025-07-28,2025umag,R32,Pablo Llamas Ruiz,Kamil Majchrzak,pablollamasruiz,kamilmajchrzak,6-2 6-4,Atpumag
2025-07-28,2025umag,R32,Terence Atmane,Dusan Lajovic,terenceatmane,dusanlajovic,6-3 6-4,Atpumag
2025-07-28,2025umag,R32,Francesco Passaro,Matej Dodig,francescopassaro,matejdodig,4-6 6-1 6-2,Atpumag
2025-07-28,2025umag,R32,Nikoloz Basilashvili,Roberto Carballes Baena,nikolozbasilashvili,robertocarballesbaena,6-3 6-4,Atpumag
2025-07-28,2025umag,R32,Dino Prizmic,Elmer Moller,dinoprizmic,elmermoller,6-4 6-2,Atpumag
2025-07-28,2025umag,R32,Chun Hsin Tseng,Giulio Zeppieri,chunhsintseng,giuliozeppieri,7-5 6-4,Atpumag
2025-07-28,2025umag,Q2,Pablo Llamas Ruiz,Andrea Pellegrino,pablollamasruiz,andreapellegrino,6-3 6-4,Atpumag
2025-07-28,2025umag,Q2,Titouan Droguet,Vilius Gaubas,titouandroguet,viliusgaubas,4-6 6-3 6-3,Atpumag
2025-07-28,2025umag,Q2,Alvaro Guillen Meza,Luka Mikrut,alvaroguillenmeza,lukamikrut,6-3 6-1,Atpumag
2025-07-28,2025umag,Q2,Giulio Zeppieri,Luca Van Assche,giuliozeppieri,lucavanassche,6-3 6-4,Atpumag
2025-07-28,2025umag,Q1,Andrea Pellegrino,Vitaliy Sachko,andreapellegrino,vitaliysachko,6-2 2-6 7-6(1),Atpumag
2025-07-28,2025umag,Q1,Pablo Llamas Ruiz,Kyrian Jacquet,pablollamasruiz,kyrianjacquet,3-6 6-3 7-6(2),Atpumag
2025-07-28,2025umag,Q1,Vilius Gaubas,Federico Arnaboldi,viliusgaubas,federicoarnaboldi,6-3 6-2,Atpumag
2025-07-28,2025umag,Q1,Titouan Droguet,Niels Mcdonald,titouandroguet,nielsmcdonald,6-4 6-3,Atpumag
2025-07-28,2025umag,Q1,Luka Mikrut,Marco Trungelliti,lukamikrut,marcotrungelliti,7-6(2) 6-2,Atpumag
2025-07-28,2025umag,Q1,Alvaro Guillen Meza,Ugo Blanchet,alvaroguillenmeza,ugoblanchet,6-4 3-6 6-2,Atpumag
2025-07-28,2025umag,Q1,Giulio Zeppieri,Federico Coria,giuliozeppieri,federicocoria,6-2 6-1,Atpumag
2025-07-28,2025umag,Q1,Luca Van Assche,Marco Cecchinato,lucavanassche,marcocecchinato,6-3 7-6(3),Atpumag
2025-07-28,2025washington,F,Alex De Minaur,Alejandro Davidovich Fokina,alexdeminaur,alejandrodavidovichfokina,5-7 6-1 7-6(3),Atpwashington
2025-07-28,2025washington,SF,Alejandro Davidovich Fokina,Ben Shelton,alejandrodavidovichfokina,benshelton,6-2 7-5,Atpwashington
2025-07-28,2025washington,SF,Alex De Minaur,Corentin Moutet,alexdeminaur,corentinmoutet,6-4 6-3,Atpwashington
2025-07-28,2025washington,QF,Alejandro Davidovich Fokina,Taylor Fritz,alejandrodavidovichfokina,taylorfritz,7-6(3) 3-6 7-5,Atpwashington
2025-07-28,2025washington,QF,Ben Shelton,Frances Tiafoe,benshelton,francestiafoe,7-6(2) 6-4,Atpwashington
2025-07-28,2025washington,QF,Corentin Moutet,Daniil Medvedev,corentinmoutet,daniilmedvedev,1-6 6-4 6-4,Atpwashington
2025-07-28,2025washington,QF,Alex De Minaur,Brandon Nakashima,alexdeminaur,brandonnakashima,6-4 6-4,Atpwashington
