TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atptoronto,R16,Alexander Zverev,Francisco Cerundolo,73.3000,26.7000,,,1.3600,3.7500,,,,,,
Atptoronto,R16,Alexei Popyrin,Holger Rune,31.1000,68.9000,,,3.2200,1.4500,,,,,,
Atptoronto,R16,Alex Michelsen,Learner Tien,51.6000,48.4000,,,1.9400,2.0700,,,,,,
Atptoronto,R16,Karen Khachanov,Casper Ruud,44.7000,55.3000,,,2.2400,1.8100,,,,,,
Portochallenger,SF,Hugo Grenier,Moez Echargui,67.9000,32.1000,,,1.4700,3.1200,,,,,,
Portochallenger,SF,Francesco Maestrelli,Alejandro Moro Canas,50.1000,49.9000,,,2.0000,2.0000,,,,,,
Lexingtonchallenger,SF,Zachary Svajda,Yu Hsiou Hsu,59.0000,41.0000,,,1.6900,2.4400,,,,,,
Lexingtonchallenger,SF,Bernard Tomic,Eliot Spizzirri,28.3000,71.7000,,,3.5300,1.3900,,,,,,
Hagenchallenger,QF,Botic Van De Zandschulp,Guy Den Ouden,57.7000,42.3000,,,1.7300,2.3600,,,,,,
Hagenchallenger,QF,Jerome Kym,Niels Mcdonald,84.7000,15.3000,,,1.1800,6.5400,,,,,,
Hagenchallenger,QF,Jan Choinski,Yannick Hanfmann,41.9000,58.1000,,,2.3900,1.7200,,,,,,
Hagenchallenger,QF,Olle Wallin,Vilius Gaubas,16.2000,83.8000,,,6.1700,1.1900,,,,,,
Liberecchallenger,QF,Norbert Gombos,Maxim Mrva,61.7000,38.3000,,,1.6200,2.6100,,,,,,
Astanachallenger,SF,Abedallah Shelbayh,Alexandr Binda,55.0000,45.0000,,,1.8200,2.2200,,,,,,
Astanachallenger,SF,Shintaro Imai,Nicolai Budkov Kjaer,16.8000,83.2000,,,5.9500,1.2000,,,,,,
