TournamentName,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,bc_p1_prob,bc_p2_prob,Player1_Match_Odds,Player2_Match_Odds,bc_p1_odds,bc_p2_odds,p1_spread,p2_spread,rel_p1_spread,rel_p2_spread
Atploscabos,R32,Taro Daniel,Juan Alejandro Hernandez Serrano,86.3000,13.7000,,,1.1600,7.3000,,,,,,
Atploscabos,R32,Alan Magadan,Bu Yunchaokete,8.3000,91.7000,,,12.0500,1.0900,,,,,,
Atploscabos,R32,Alibek Kachmazov,Juan Pablo Ficovich,66.8000,33.2000,,,1.5000,3.0100,,,,,,
Atploscabos,R32,James Mccabe,Luis Carlos Alvarez,71.4000,28.6000,,,1.4000,3.5000,,,,,,
Atpgstaad,R32,Juan Manuel Cerundolo,Jan Lennard Struff,46.2000,53.8000,,,2.1600,1.8600,,,,,,
Atpgstaad,R32,Martin Landaluce,David Goffin,27.0000,73.0000,,,3.7000,1.3700,,,,,,
Atpgstaad,R32,Marco Trungelliti,Roberto Carballes Baena,39.3000,60.4000,,,2.5400,1.6600,,,,,,
Atpbastad,R32,Tomas Barrios Vera,Mariano Navone,24.3000,75.7000,,,4.1200,1.3200,,,,,,
Atpbastad,R32,Hugo Gaston,Chun Hsin Tseng,51.0000,49.0000,,,1.9600,2.0400,,,,,,
Atpbastad,R32,Sebastian Ofner,Damir Dzumhur,60.7000,39.3000,,,1.6500,2.5400,,,,,,
Atpbastad,R32,Thiago Monteiro,Nicolai Budkov Kjaer,72.0000,28.0000,,,1.3900,3.5700,,,,,,
Atpbastad,R32,Elias Ymer,Tristan Boyer,60.1000,39.9000,,,1.6600,2.5100,,,,,,
Sanmarinochallenger,R32,Valentin Royer,Facundo Mena,81.6000,18.4000,,,1.2300,5.4300,,,,,,
Sanmarinochallenger,R32,Murkel Alejandro Dellien Velasco,Lukas Klein,29.9000,70.1000,,,3.3400,1.4300,,,,,,
Sanmarinochallenger,R32,Pierluigi Basile,Adolfo Daniel Vallejo,52.6000,47.4000,,,1.9000,2.1100,,,,,,
Sanmarinochallenger,R32,Andrea Collarini,Lukas Neumayer,40.3000,59.7000,,,2.4800,1.6800,,,,,,
Granbychallenger,R32,Eliot Spizzirri,Paul Jubb,72.7000,27.3000,,,1.3800,3.6600,,,,,,
Granbychallenger,R32,Andres Andrade,Tyler Zink,64.5000,35.5000,,,1.5500,2.8200,,,,,,
Granbychallenger,R32,Patrick Kypson,Naoki Nakagawa,87.3000,12.7000,,,1.1500,7.8700,,,,,,
Granbychallenger,R32,Nicolas Arseneault,James Trotter,12.9000,87.1000,,,7.7500,1.1500,,,,,,
Bunschotenchallenger,R32,Zsombor Piros,Marvin Moeller,85.9000,14.1000,,,1.1600,7.0900,,,,,,
Bunschotenchallenger,R32,Gijs Brouwer,Nicolas Kicker,61.6000,38.4000,,,1.6200,2.6000,,,,,,
Bunschotenchallenger,R32,Martin Krumich,Dimitar Kuzmanov,28.0000,72.0000,,,3.5700,1.3900,,,,,,
Pozoblancochallenger,R32,Hugo Grenier,Abedallah Shelbayh,62.3000,37.7000,,,1.6100,2.6500,,,,,,
Pozoblancochallenger,R32,Mateus Alves,Edward Winter,45.2000,54.8000,,,2.2100,1.8200,,,,,,
Pozoblancochallenger,R32,Nikolas Sanchez Izquierdo,Gastao Elias,22.3000,77.7000,,,4.4800,1.2900,,,,,,
Pozoblancochallenger,R32,Miguel Cejudo,Oliver Crawford,43.6000,56.4000,,,2.2900,1.7700,,,,,,
