tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Open de France,"Cerundolo, Juan Manuel","Medjedovic, Hamad",2.74,1.42,2025-05-28 06:19:20 UTC
ATP Open de France,"Musetti, Lorenzo","Galan, Daniel Elahi",1.03,10.14,2025-05-28 06:19:20 UTC
ATP Open de France,"Tabilo, Alejandro","Popyrin, Alexei",2.63,1.45,2025-05-28 06:19:20 UTC
ATP Open de France,"Kopriva, Vit","Altmaier, Daniel",2.25,1.6,2025-05-28 06:19:20 UTC
ATP Open de France,"Opelka, Reilly","Navone, Mariano",3.71,1.25,2025-05-28 06:19:20 UTC
ATP Open de France,"Ruud, Casper","Borges, Nuno",1.08,6.97,2025-05-28 06:19:20 UTC
ATP Open de France,"Halys, Quentin","Kecmanovic, Miomir",2.43,1.52,2025-05-28 06:19:20 UTC
ATP Open de France,"Khachanov, Karen","Ofner, Sebastian",1.4,2.82,2025-05-28 06:19:20 UTC
ATP Open de France,"Marozsan, Fabian","Alcaraz Garfia, Carlos",12.59,1.01,2025-05-28 06:19:20 UTC
ATP Open de France,"Fucsovics, Marton","Paul, Tommy",4.66,1.17,2025-05-28 06:19:20 UTC
ATP Open de France,"Mpetshi-Perricard, Giovanni","Dzumhur, Damir",1.47,2.57,2025-05-28 06:19:20 UTC
ATP Open de France,"Gigante, Matteo",Tsitsipas Stefano,7.41,1.07,2025-05-28 06:19:20 UTC
ATP Open de France,"Tiafoe, Francis","Carreno Busta, Pablo",1.55,2.36,2025-05-28 06:19:20 UTC
ATP Open de France,"Brooksby, Jenson","Korda, Sebastian",3.4,1.29,2025-05-28 06:19:20 UTC
ATP Open de France,"Nava, Emilio","Rune, Holger",6.58,1.09,2025-05-28 06:19:20 UTC
ATP Open de France,"Lehecka, Jiri","Davidovich Fokina, Alejandro",2.05,1.72,2025-05-28 06:19:20 UTC
ATP Open de France,"Munar, Jaume","Fils, Arthur",4.23,1.2,2025-05-28 06:19:20 UTC
ATP Open de France,"Shapovalov, Denis","Misolic, Filip",1.5,2.48,2025-05-28 06:19:20 UTC
ATP Open de France,"Diallo, Gabriel","Griekspoor, Tallon",2.31,1.57,2025-05-28 06:19:20 UTC
ATP Open de France,"Sinner, Jannik","Gasquet, Richard",1.01,12.59,2025-05-28 06:19:20 UTC
Challenger Chisinau,"Henning, Philip","Glinka, Daniil",1.93,1.74,2025-05-28 06:19:20 UTC
Challenger Chisinau,"Simakin, Ilia","Robertson, Charlie",1.08,6.02,2025-05-28 06:19:20 UTC
Challenger Chisinau,"Sasikumar, Mukund","Ilkel, Cem",2.3,1.52,2025-05-28 06:19:20 UTC
Challenger Chisinau,"Bar Biryukov, Petr","Purtseladze, Saba",2.4,1.48,2025-05-28 06:19:20 UTC
Challenger Chisinau,"Chidekh, Clement","Pokorny, Lukas",2.07,1.64,2025-05-28 06:19:20 UTC
Challenger Chisinau,"Hussey, Giles","Bertrand, Robin",1.52,2.3,2025-05-28 06:19:20 UTC
Challenger Chisinau,"Strombachs, Robert","Clarke, Jay",2.68,1.39,2025-05-28 06:19:20 UTC
Challenger Chisinau,"Bakshi, Aleksandre","Pieczkowski, Olaf",2.35,1.5,2025-05-28 06:19:20 UTC
Challenger Chisinau,"Gerasimov, Egor","Karlovskiy, Evgeny",1.83,1.83,2025-05-28 06:19:20 UTC
ATP Roland-Garros Face à Face,"Paul, Tommy","De Minaur, Alex",2.0,1.69,2025-05-28 06:19:20 UTC
ATP Roland-Garros Face à Face,"Ruud, Casper","Zverev, Alexander",2.61,1.41,2025-05-28 06:19:20 UTC
ATP Roland-Garros Face à Face,Tsitsipas Stefano,"Fils, Arthur",1.5,2.35,2025-05-28 06:19:20 UTC
ATP Roland-Garros Face à Face,"Rune, Holger","Draper, Jack",1.5,2.35,2025-05-28 06:19:20 UTC
ATP Roland-Garros Face à Face,"Alcaraz, Carlos","Sinner, Jannik",1.5,2.35,2025-05-28 06:19:20 UTC
ATP Roland-Garros Face à Face,"Musetti, Lorenzo","Djokovic, Novak",2.35,1.5,2025-05-28 06:19:20 UTC
Challenger Little Rock,"Nakagawa, Naoki","Kotzen, Alexander",1.96,1.72,2025-05-28 06:19:20 UTC
Challenger Little Rock,"Zheng, Michael","Langmo, Christian",1.6,2.14,2025-05-28 06:19:20 UTC
Challenger Little Rock,"Sell, Karue","Jubb, Paul",1.83,1.83,2025-05-28 06:19:20 UTC
Challenger Little Rock,"Zink, Tyler",Wu Tung Lin,2.65,1.4,2025-05-28 06:19:20 UTC
Challenger Little Rock,"Ivashka, Ilya","Andrade, Andres",1.65,2.06,2025-05-28 06:19:20 UTC
Challenger Little Rock,"Galarneau, Alexis","Nanda, Govind",1.35,2.85,2025-05-28 06:19:20 UTC
Challenger Little Rock,"Mejia, Nicolas","Shimizu, Yuta",1.62,2.11,2025-05-28 06:19:20 UTC
Challenger Little Rock,"Noguchi, Rio","Zhou, Yi",1.38,2.72,2025-05-28 06:19:20 UTC
Challenger Little Rock,"Jodar, Rafael","Draxl, Liam",2.46,1.46,2025-05-28 06:19:20 UTC
Challenger Vicenza,"Rodesch, Chris","Erhard, Mathys",1.55,2.24,2025-05-28 06:19:20 UTC
Challenger Vicenza,"Santamarta Roig, Andres","Klizan, Martin",1.83,1.83,2025-05-28 06:19:20 UTC
Challenger Vicenza,"Schwaerzler, Joel","Bueno, Gonzalo",1.83,1.83,2025-05-28 06:19:20 UTC
Challenger Vicenza,"Cecchinato, Marco","Holmgren, August",1.92,1.75,2025-05-28 06:19:20 UTC
Challenger Vicenza,"Neumayer, Lukas","Skatov, Timofey",1.72,1.96,2025-05-28 06:19:20 UTC
Challenger Vicenza,"Mena, Facundo","Kovalik, Jozef",1.99,1.7,2025-05-28 06:19:20 UTC
Challenger Vicenza,"Castagnola, Luca","Buse, Ignacio",6.02,1.08,2025-05-28 06:19:20 UTC
Challenger Vicenza,"Ajdukovic, Duje","Vallejo, Adolfo Daniel",1.53,2.28,2025-05-28 06:19:20 UTC
Challenger Vicenza,"Carboni, Lorenzo","Kym, Jérôme",4.09,1.18,2025-05-28 06:19:20 UTC
