TournamentName,TournamentURL,Round,Player1Name,Player2Name,Player1_Match_Prob,Player2_Match_Prob,Player1_Match_Odds,Player2_Match_Odds,ModelName,ScrapeTimestampUTC
Atpvienna,https://www.tennisabstract.com/current/2025ATPVienna.html,SF,Jannik Sinner,Alex De Minaur,78.3,21.7,1.28,4.61,Sackmann,2025-10-25 06:17:31 UTC
Atpvienna,https://www.tennisabstract.com/current/2025ATPVienna.html,SF,Lorenzo Musetti,Alexander Zverev,33.6,66.4,2.98,1.51,Sackmann,2025-10-25 06:17:31 UTC
Atpbasel,https://www.tennisabstract.com/current/2025ATPBasel.html,SF,Ugo Humbert,Alejandro Davidovich Fokina,53.4,46.6,1.87,2.15,Sackmann,2025-10-25 06:17:31 UTC
Atpbasel,https://www.tennisabstract.com/current/2025ATPBasel.html,SF,Joao Fonseca,Jaume Munar,65.7,34.3,1.52,2.92,Sackmann,2025-10-25 06:17:31 UTC
Costadosauipechallenger,https://www.tennisabstract.com/current/2025CostadoSauipeChallenger.html,R16,Mariano Navone,Pedro Boscardin Dias,100.0,0.0,1.0,,Sackmann,2025-10-25 06:17:31 UTC
Costadosauipechallenger,https://www.tennisabstract.com/current/2025CostadoSauipeChallenger.html,R16,Andrea Collarini,Cristian Garin,20.8,79.2,4.81,1.26,Sackmann,2025-10-25 06:17:31 UTC
Costadosauipechallenger,https://www.tennisabstract.com/current/2025CostadoSauipeChallenger.html,R16,Thiago Agustin Tirante,Facundo Diaz Acosta,100.0,0.0,1.0,,Sackmann,2025-10-25 06:17:31 UTC
Costadosauipechallenger,https://www.tennisabstract.com/current/2025CostadoSauipeChallenger.html,R16,Adolfo Daniel Vallejo,Matheus Pucinelli De Almeida,100.0,0.0,1.0,,Sackmann,2025-10-25 06:17:31 UTC
Siouxfallschallenger,https://www.tennisabstract.com/current/2025SiouxFallsChallenger.html,SF,Mats Rosenkranz,Johannus Monday,48.9,51.1,2.04,1.96,Sackmann,2025-10-25 06:17:31 UTC
Siouxfallschallenger,https://www.tennisabstract.com/current/2025SiouxFallsChallenger.html,SF,Patrick Kypson,Antoine Ghibaudo,80.4,19.6,1.24,5.1,Sackmann,2025-10-25 06:17:31 UTC
Brestchallenger,https://www.tennisabstract.com/current/2025BrestChallenger.html,SF,Eliot Spizzirri,Francesco Passaro,67.6,32.4,1.48,3.09,Sackmann,2025-10-25 06:17:31 UTC
Brestchallenger,https://www.tennisabstract.com/current/2025BrestChallenger.html,SF,Hugo Gaston,Alexis Galarneau,66.5,33.5,1.5,2.99,Sackmann,2025-10-25 06:17:31 UTC
Suzhouchallenger,https://www.tennisabstract.com/current/2025SuzhouChallenger.html,SF,Yoshihito Nishioka,Duje Ajdukovic,100.0,0.0,1.0,,Sackmann,2025-10-25 06:17:31 UTC
Suzhouchallenger,https://www.tennisabstract.com/current/2025SuzhouChallenger.html,SF,Harold Mayot,Yu Hsiou Hsu,54.8,45.2,1.82,2.21,Sackmann,2025-10-25 06:17:31 UTC
Hamburgchallenger,https://www.tennisabstract.com/current/2025HamburgChallenger.html,SF,Alejandro Moro Canas,Justin Engel,55.2,44.8,1.81,2.23,Sackmann,2025-10-25 06:17:31 UTC
Hamburgchallenger,https://www.tennisabstract.com/current/2025HamburgChallenger.html,SF,George Loffhagen,Federico Cina,66.9,33.1,1.49,3.02,Sackmann,2025-10-25 06:17:31 UTC
