tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Cincinnati,"Tiafoe, Frances","Rune, Holger",2.16,1.65,2025-08-13 06:20:01 UTC
ATP Cincinnati,"Shelton, Ben","Bautista Agut, Roberto",1.15,5.0,2025-08-13 06:20:01 UTC
ATP Cincinnati,"Sinner, Jannik","Mannarino, Adrian",1.02,11.22,2025-08-13 06:20:01 UTC
ATP Cincinnati,"Auger-Aliassime, Félix","Bonzi, Benjamin",1.36,2.99,2025-08-13 06:20:01 UTC
ATP Cincinnati,"Fritz, Taylor","Atmane, Terence",1.11,5.93,2025-08-13 06:20:01 UTC
ATP Cincinnati,"Comesana, Francisco",Rublev Andrey,4.23,1.2,2025-08-13 06:20:01 UTC
ATP Cincinnati,"Nardi, Luca","Alcaraz Garfia, Carlos",9.26,1.04,2025-08-13 06:20:01 UTC
Challenger Barranquilla,"Perez, Alfredo","Kuzuhara, Bruno",1.5,2.41,2025-08-13 06:20:01 UTC
Challenger Barranquilla,"Kingsley, Cannon","Gomez, Juan Sebastian",1.3,3.21,2025-08-13 06:20:01 UTC
Challenger Barranquilla,"Ficovich, Juan Pablo","Bertran, Peter",1.14,4.91,2025-08-13 06:20:01 UTC
Challenger Héraklion,"Tarvet, Oliver","Xilas, Ioannis",1.07,6.83,2025-08-13 06:20:01 UTC
Challenger Héraklion,"Added, Dan","Wiskandt, Max",1.5,2.41,2025-08-13 06:20:01 UTC
Challenger Héraklion,"Sakellaridis, Stefanos","Lokoli, Laurent",1.76,1.95,2025-08-13 06:20:01 UTC
Challenger Héraklion,"Wendelken, Harry","Ivashka, Ilya",2.03,1.7,2025-08-13 06:20:01 UTC
Challenger Héraklion,"Rosenkranz, Mats","Fellin, Pietro Orlando",2.1,1.65,2025-08-13 06:20:01 UTC
Challenger Héraklion,"Loffhagen, George","Jodar, Rafael",1.9,1.8,2025-08-13 06:20:01 UTC
Challenger Héraklion,"Jones, Maximus","Papamalamis, Theo",2.03,1.7,2025-08-13 06:20:01 UTC
Challenger Héraklion,"Brunclik, Petr","Moroni, Filippo",1.55,2.29,2025-08-13 06:20:01 UTC
Challenger Sofia,"Kopp, Sandro","Karol, Milos",1.97,1.74,2025-08-13 06:20:01 UTC
Challenger Sofia,"Shah, Aryan","Ajdukovic, Duje",2.39,1.51,2025-08-13 06:20:01 UTC
Challenger Sofia,"Brunold, Mika","Blanch, Dali",1.38,2.81,2025-08-13 06:20:01 UTC
Challenger Sofia,"Sanchez-Izquierdo, Nikolas","Sharipov, Marat",1.65,2.11,2025-08-13 06:20:01 UTC
Challenger Sofia,"Fatic, Nerman","Ambrogi, Luciano Emanuel",1.28,3.34,2025-08-13 06:20:01 UTC
Challenger Sofia,"Dellien, Murkel","Yevseyev, Denis",1.64,2.12,2025-08-13 06:20:01 UTC
Challenger Sofia,"Andreescu, Stefan Adrian","Kolar, Zdenek",3.73,1.23,2025-08-13 06:20:01 UTC
Challenger Sofia,"Gima, Sebastian","Rincon, Daniel",3.41,1.27,2025-08-13 06:20:01 UTC
Challenger Sumter,"Seggerman, Ryan","Klein, Lukas",4.91,1.14,2025-08-13 06:20:01 UTC
Challenger Sumter,"Mccabe, James","Fearnley, Jacob",3.56,1.25,2025-08-13 06:20:01 UTC
Challenger Sumter,"Lajal, Mark","Kirchheimer, Strong",1.1,5.82,2025-08-13 06:20:01 UTC
Challenger Sumter,"Rocha, Henrique","Damm Jr, Martin",1.76,1.95,2025-08-13 06:20:01 UTC
Challenger Sumter,"Trotter, James Kent","Landaluce, Martin",2.52,1.44,2025-08-13 06:20:01 UTC
Challenger Sumter,"Gojo, Borna","Evans, Daniel",2.19,1.6,2025-08-13 06:20:01 UTC
Challenger Sumter,"Blanch, Darwin","Cassone, Murphy",2.24,1.55,2025-08-13 06:20:01 UTC
Challenger Sumter,"Shimabukuro, Sho","Shevchenko, Alexander",2.0,1.72,2025-08-13 06:20:01 UTC
Challenger Sumter,"Bigun, Kaylan","Faria, Jaime",3.27,1.29,2025-08-13 06:20:01 UTC
Challenger Todi,"Budkov Kjaer, Nicolai","Pucinelli De Almeida, Matheus",1.55,2.29,2025-08-13 06:20:01 UTC
Challenger Todi,"Forti, Francesco","Vacherot, Valentin",6.11,1.09,2025-08-13 06:20:01 UTC
Challenger Todi,"Juarez, Facundo","Ferrari, Gianmarco",1.93,1.78,2025-08-13 06:20:01 UTC
Challenger Todi,"Sanchez Jover, Carlos","Neumayer, Lukas",3.34,1.28,2025-08-13 06:20:01 UTC
Challenger Todi,"Romano, Filippo","Skatov, Timofey",4.04,1.2,2025-08-13 06:20:01 UTC
Challenger Todi,"Prado Angelo, Juan Carlos",Jorda Sanchis David,1.44,2.59,2025-08-13 06:20:01 UTC
Challenger Todi,"Vatutin, Alexey","Cecchinato, Marco",2.25,1.57,2025-08-13 06:20:01 UTC
Challenger Cancun,"Pellegrino, Andrea","Wong, Coleman",3.67,1.22,2025-08-13 06:20:01 UTC
Challenger Cancun,"Galan, Daniel Elahi","Buse, Ignacio",1.35,2.94,2025-08-13 06:20:01 UTC
Challenger Cancun,"Tabilo, Alejandro","Passaro, Francesco",1.83,1.83,2025-08-13 06:20:01 UTC
Challenger Cancun,"Lajovic, Dusan","Burruchaga, Roman Andres",1.6,2.14,2025-08-13 06:20:01 UTC
