tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Savannah,"Crawford, Oliver","Denolly, Corentin",1.43,2.55,2025-04-22 06:05:34 UTC
Challenger Savannah,"Popko, Dmitry","Reis Da Silva, Joao Lucas",1.4,2.65,2025-04-22 06:05:34 UTC
Challenger Savannah,Wu Tung Lin,"Mccormick, Tristan",1.19,3.97,2025-04-22 06:05:34 UTC
Challenger Savannah,"Mejia, Nicolas","Janvier, Maxime",1.52,2.3,2025-04-22 06:05:34 UTC
Challenger Savannah,"Johns, Garrett","Draxl, Liam",2.68,1.39,2025-04-22 06:05:34 UTC
Challenger Savannah,"Maloney, Patrick","Mayo, Aidan",1.55,2.24,2025-04-22 06:05:34 UTC
Challenger Savannah,"Martin, Andres","Rodesch, Chris",3.87,1.2,2025-04-22 06:05:34 UTC
Challenger Savannah,"Nava, Emilio","Schwaerzler, Joel",1.08,6.02,2025-04-22 06:05:34 UTC
Challenger Savannah,Blancaneaux Geoffrey,"Brooksby, Jenson",3.42,1.25,2025-04-22 06:05:34 UTC
Challenger Savannah,"Perez, Alfredo","Kypson, Patrick",2.07,1.64,2025-04-22 06:05:34 UTC
Challenger Savannah,"Wiskandt, Max","Kozlov, Stefan",2.24,1.55,2025-04-22 06:05:34 UTC
Challenger Savannah,"Spizzirri, Eliot","Seggerman, Ryan",1.24,3.5,2025-04-22 06:05:34 UTC
ATP Madrid Qualification,"Van De Zandschulp, Botic","Cerundolo, Juan Manuel",1.6,2.14,2025-04-22 06:05:34 UTC
ATP Madrid Qualification,"Boyer, Tristan","Mayot, Harold",1.6,2.14,2025-04-22 06:05:34 UTC
ATP Madrid Qualification,"Fearnley, Jacob","Dellien, Hugo",1.72,1.96,2025-04-22 06:05:34 UTC
ATP Madrid Qualification,"Gojo, Borna","Kym, Jérôme",1.27,3.28,2025-04-22 06:05:34 UTC
ATP Madrid Qualification,"Lajovic, Dusan",Garin Christian,1.75,1.92,2025-04-22 06:05:34 UTC
ATP Madrid Qualification,"Kopriva, Vit","Royer, Valentin",1.85,1.81,2025-04-22 06:05:34 UTC
ATP Madrid Qualification,"Diallo, Gabriel","Coric, Borna",1.96,1.72,2025-04-22 06:05:34 UTC
ATP Madrid Qualification,"Altmaier, Daniel","Galan, Daniel Elahi",1.42,2.58,2025-04-22 06:05:34 UTC
ATP Madrid Qualification,"Gaston, Hugo","Nardi, Luca",1.67,2.03,2025-04-22 06:05:34 UTC
ATP Madrid Qualification,"Hijikata, Rinky","Fognini, Fabio",2.14,1.6,2025-04-22 06:05:34 UTC
ATP Madrid Qualification,"Monteiro, Thiago","Quinn, Ethan",1.75,1.92,2025-04-22 06:05:34 UTC
ATP Madrid Qualification,Majchrzak Kamil,"Moller, Elmer",1.57,2.2,2025-04-22 06:05:34 UTC
Challenger Gwangju,"Mccabe, James","Watanuki, Yosuke",2.89,1.34,2025-04-22 06:05:34 UTC
Challenger Gwangju,"Shimizu, Yuta","Trotter, James Kent",1.83,1.83,2025-04-22 06:05:34 UTC
Challenger Gwangju,"Hsu, Yu Hsiou","Holt, Brandon",2.85,1.35,2025-04-22 06:05:34 UTC
Challenger Gwangju,"Ruusuvuori, Emil","Simakin, Ilia",1.78,1.89,2025-04-22 06:05:34 UTC
